Start T, Start V, Stop V, Step V, Num Readings, ADC Rate, Sleep HV, Sleep DAC, Sleep Readings
1659607998.5577476, 51.0, 51.0, 0.1, 800000, 4, 5, 1, 0.05
HV_set (V),HV_rdb (V), HV_err (V),VsCH_6 (V),VsCH_7 (V),VsCH_8 (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_6 (A),IsCH_7 (A),IsCH_8 (A),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A),TsCH_6 (s),TsCH_7 (s),TsCH_8 (s),TsCH_9 (s),TsCH_10 (s),TsCH_11 (s),TsCH_12 (s),TsCH_14 (s),TsCH_15 (s),TsCH_16 (s)
51.0,50.7314,0.00290,5.27311e+01,5.27311e+01,5.27312e+01,5.27310e+01,5.27311e+01,5.27304e+01,5.27310e+01,5.27312e+01,5.27312e+01,5.27309e+01,4.84784e-09,5.82139e-09,2.66234e-09,6.02007e-09,4.92732e-09,1.73748e-08,6.04987e-09,4.02331e-09,4.05312e-09,7.52012e-09,1659625823.2189465,1659625823.6817527,1659625824.1440148,1659625824.6066933,1659625825.0695407,1659625825.531894,1659625825.9946032,1659625826.4562724,1659625826.9167395,1659625827.3798609
51.0,50.7313,0.00290,5.27309e+01,5.27310e+01,5.27311e+01,5.27309e+01,5.27310e+01,5.27304e+01,5.27310e+01,5.27310e+01,5.27311e+01,5.27307e+01,5.84126e-09,5.61277e-09,3.02990e-09,6.29822e-09,5.14587e-09,1.42753e-08,5.10613e-09,5.29488e-09,3.84450e-09,1.01030e-08,1659625829.4137728,1659625829.8761508,1659625830.338814,1659625830.8013217,1659625831.264909,1659625831.7281415,1659625832.1907704,1659625832.653617,1659625833.1159098,1659625833.5784676
51.0,50.7304,0.00290,5.27300e+01,5.27301e+01,5.27301e+01,5.27301e+01,5.27300e+01,5.27297e+01,5.27301e+01,5.27302e+01,5.27300e+01,5.27299e+01,6.52671e-09,4.58956e-09,4.60943e-09,4.60943e-09,6.47704e-09,1.19706e-08,5.64257e-09,3.64582e-09,6.86447e-09,8.81155e-09,1659625835.6125748,1659625836.0757802,1659625836.5384362,1659625837.0011613,1659625837.464181,1659625837.9267907,1659625838.3894482,1659625838.8564856,1659625839.319659,1659625839.783791
51.0,50.7306,0.00290,5.27302e+01,5.27302e+01,5.27302e+01,5.27304e+01,5.27303e+01,5.27299e+01,5.27302e+01,5.27303e+01,5.27304e+01,5.27302e+01,6.61612e-09,6.38763e-09,6.02007e-09,3.60608e-09,5.77172e-09,1.21991e-08,6.85453e-09,5.34455e-09,3.92397e-09,5.88099e-09,1659625841.80791,1659625842.2704995,1659625842.7319372,1659625843.194719,1659625843.6573248,1659625844.1207423,1659625844.5838037,1659625845.0491447,1659625845.511987,1659625845.9747002
51.0,50.7311,0.00290,5.27307e+01,5.27307e+01,5.27309e+01,5.27308e+01,5.27308e+01,5.27303e+01,5.27308e+01,5.27308e+01,5.27309e+01,5.27308e+01,6.85453e-09,6.55651e-09,3.79483e-09,5.01672e-09,4.41074e-09,1.31230e-08,4.84784e-09,5.15580e-09,2.93056e-09,5.77172e-09,1659625847.9975553,1659625848.459975,1659625848.9228163,1659625849.3861275,1659625849.8485284,1659625850.3118343,1659625850.774511,1659625851.237048,1659625851.700069,1659625852.1629546
51.0,50.7302,0.00290,5.27298e+01,5.27299e+01,5.27300e+01,5.27299e+01,5.27298e+01,5.27293e+01,5.27299e+01,5.27300e+01,5.27299e+01,5.27298e+01,6.38763e-09,4.90745e-09,4.10279e-09,5.34455e-09,7.10289e-09,1.53780e-08,4.56969e-09,3.87430e-09,5.15580e-09,6.69559e-09,1659625854.188057,1659625854.6506684,1659625855.1134582,1659625855.5760431,1659625856.0407057,1659625856.5041502,1659625856.9661798,1659625857.4287012,1659625857.8919244,1659625858.3547518
51.0,50.7304,0.00290,5.27302e+01,5.27300e+01,5.27300e+01,5.27300e+01,5.27300e+01,5.27295e+01,5.27301e+01,5.27301e+01,5.27301e+01,5.27300e+01,3.62595e-09,6.65585e-09,5.85119e-09,6.84460e-09,6.75519e-09,1.45237e-08,5.55317e-09,4.77831e-09,5.51343e-09,6.88434e-09,1659625860.379728,1659625860.842222,1659625861.3046553,1659625861.7679036,1659625862.230527,1659625862.6934586,1659625863.156,1659625863.6187236,1659625864.0815241,1659625864.5441058
51.0,50.7308,0.00290,5.27305e+01,5.27304e+01,5.27306e+01,5.27306e+01,5.27305e+01,5.27300e+01,5.27304e+01,5.27304e+01,5.27304e+01,5.27304e+01,5.69224e-09,6.84460e-09,3.97364e-09,4.13259e-09,4.55976e-09,1.27753e-08,7.24196e-09,6.96381e-09,5.93066e-09,6.03000e-09,1659625866.5567405,1659625867.0199313,1659625867.4826941,1659625867.9453557,1659625868.4096615,1659625868.872237,1659625869.3348305,1659625869.7976048,1659625870.2601194,1659625870.722699
51.0,50.7308,0.00290,5.27304e+01,5.27304e+01,5.27304e+01,5.27304e+01,5.27306e+01,5.27300e+01,5.27303e+01,5.27305e+01,5.27303e+01,5.27304e+01,6.03994e-09,6.83467e-09,6.01014e-09,6.86447e-09,3.92397e-09,1.25468e-08,8.14597e-09,4.31140e-09,8.99037e-09,5.94060e-09,1659625872.7429845,1659625873.2058177,1659625873.6680179,1659625874.1322346,1659625874.5950944,1659625875.0577536,1659625875.520057,1659625875.982536,1659625876.445294,1659625876.908471
51.0,50.7309,0.00290,5.27307e+01,5.27306e+01,5.27307e+01,5.27307e+01,5.27305e+01,5.27301e+01,5.27305e+01,5.27305e+01,5.27305e+01,5.27305e+01,3.27826e-09,5.02666e-09,3.01003e-09,3.74516e-09,6.86447e-09,1.38283e-08,6.14921e-09,6.52671e-09,6.15915e-09,6.24855e-09,1659625878.9247234,1659625879.387783,1659625879.8519523,1659625880.3145108,1659625880.7760072,1659625881.2386084,1659625881.7029858,1659625882.1658866,1659625882.628244,1659625883.0909889
51.0,50.7301,0.00290,5.27297e+01,5.27298e+01,5.27298e+01,5.27296e+01,5.27298e+01,5.27291e+01,5.27297e+01,5.27297e+01,5.27298e+01,5.27298e+01,6.76513e-09,5.20547e-09,5.65251e-09,7.85788e-09,4.41074e-09,1.61429e-08,7.07308e-09,5.90086e-09,4.21206e-09,5.21541e-09,1659625885.112721,1659625885.5760372,1659625886.0386384,1659625886.5014274,1659625886.9640253,1659625887.4266343,1659625887.8892763,1659625888.353964,1659625888.8160992,1659625889.2788274
51.0,50.7311,0.00290,5.27309e+01,5.27307e+01,5.27308e+01,5.27307e+01,5.27308e+01,5.27304e+01,5.27308e+01,5.27308e+01,5.27308e+01,5.27308e+01,3.59615e-09,6.44724e-09,4.38094e-09,6.01014e-09,4.73857e-09,1.23282e-08,5.51343e-09,5.48363e-09,5.76178e-09,5.52336e-09,1659625891.3110888,1659625891.7737534,1659625892.2362,1659625892.6989634,1659625893.1636841,1659625893.626321,1659625894.0888798,1659625894.552089,1659625895.0165546,1659625895.4790308
51.0,50.7317,0.00290,5.27313e+01,5.27313e+01,5.27313e+01,5.27314e+01,5.27313e+01,5.27308e+01,5.27313e+01,5.27313e+01,5.27315e+01,5.27314e+01,6.34789e-09,6.67572e-09,5.99027e-09,4.52995e-09,6.56645e-09,1.56363e-08,6.69559e-09,6.85453e-09,3.59615e-09,5.33462e-09,1659625897.5072815,1659625897.9697404,1659625898.4332025,1659625898.8962855,1659625899.3588393,1659625899.8214037,1659625900.2852871,1659625900.7484558,1659625901.2118697,1659625901.6745415
51.0,50.7304,0.00290,5.27301e+01,5.27301e+01,5.27301e+01,5.27301e+01,5.27300e+01,5.27295e+01,5.27300e+01,5.27299e+01,5.27299e+01,5.27300e+01,5.55317e-09,5.72205e-09,4.90745e-09,4.31140e-09,6.40750e-09,1.41760e-08,6.15915e-09,8.16584e-09,7.84794e-09,6.52671e-09,1659625903.7008288,1659625904.1685817,1659625904.631913,1659625905.0944762,1659625905.5571678,1659625906.0204825,1659625906.4831333,1659625906.946143,1659625907.4086113,1659625907.8734348
51.0,50.7297,0.00290,5.27295e+01,5.27294e+01,5.27293e+01,5.27294e+01,5.27293e+01,5.27288e+01,5.27293e+01,5.27292e+01,5.27293e+01,5.27294e+01,4.08292e-09,4.84784e-09,7.31150e-09,5.49356e-09,7.18236e-09,1.52290e-08,6.85453e-09,8.80162e-09,6.09954e-09,5.40415e-09,1659625909.8977244,1659625910.3600597,1659625910.8228343,1659625911.2855585,1659625911.7480621,1659625912.2108393,1659625912.673999,1659625913.1367044,1659625913.5997403,1659625914.062434
51.0,50.7314,0.00290,5.27310e+01,5.27312e+01,5.27311e+01,5.27309e+01,5.27310e+01,5.27306e+01,5.27310e+01,5.27310e+01,5.27310e+01,5.27310e+01,6.73532e-09,3.90410e-09,5.62270e-09,8.13603e-09,7.01348e-09,1.38481e-08,6.65585e-09,6.36776e-09,7.04328e-09,7.44065e-09,1659625916.0830913,1659625916.5456805,1659625917.0080879,1659625917.4707954,1659625917.9334953,1659625918.395965,1659625918.858567,1659625919.3217838,1659625919.7853873,1659625920.2488284
51.0,50.7317,0.00290,5.27313e+01,5.27314e+01,5.27312e+01,5.27313e+01,5.27315e+01,5.27307e+01,5.27313e+01,5.27311e+01,5.27312e+01,5.27312e+01,6.09954e-09,5.40415e-09,7.74860e-09,6.46710e-09,3.88424e-09,1.60933e-08,6.91414e-09,1.04407e-08,7.65920e-09,7.53999e-09,1659625922.288275,1659625922.753646,1659625923.215928,1659625923.6785538,1659625924.1414943,1659625924.60401,1659625925.0665538,1659625925.5297031,1659625925.9922652,1659625926.4548826
51.0,50.7305,0.00290,5.27302e+01,5.27302e+01,5.27302e+01,5.27301e+01,5.27301e+01,5.27297e+01,5.27301e+01,5.27301e+01,5.27300e+01,5.27301e+01,5.14587e-09,5.29488e-09,4.88758e-09,6.15915e-09,6.86447e-09,1.36296e-08,6.45717e-09,6.27836e-09,8.29498e-09,7.43071e-09,1659625928.4724772,1659625928.9358792,1659625929.3985167,1659625929.8611393,1659625930.324299,1659625930.786929,1659625931.2482796,1659625931.7111058,1659625932.173704,1659625932.6360037
51.0,50.7306,0.00290,5.27301e+01,5.27302e+01,5.27303e+01,5.27303e+01,5.27303e+01,5.27297e+01,5.27302e+01,5.27299e+01,5.27301e+01,5.27303e+01,7.70887e-09,6.38763e-09,4.52995e-09,4.40081e-09,4.76837e-09,1.45237e-08,7.48038e-09,1.17520e-08,8.83142e-09,5.57303e-09,1659625934.665155,1659625935.127981,1659625935.590547,1659625936.0533447,1659625936.5159407,1659625936.9802961,1659625937.4428303,1659625937.905461,1659625938.367967,1659625938.830622
51.0,50.7309,0.00290,5.27305e+01,5.27306e+01,5.27305e+01,5.27307e+01,5.27306e+01,5.27301e+01,5.27304e+01,5.27302e+01,5.27304e+01,5.27306e+01,6.44724e-09,5.52336e-09,6.02007e-09,2.73188e-09,5.20547e-09,1.40468e-08,8.14597e-09,1.13944e-08,8.71221e-09,5.51343e-09,1659625940.8707197,1659625941.3334615,1659625941.7960665,1659625942.2586293,1659625942.7242024,1659625943.1870155,1659625943.6496935,1659625944.111996,1659625944.5746121,1659625945.0372968
51.0,50.7302,0.00290,5.27298e+01,5.27299e+01,5.27298e+01,5.27300e+01,5.27298e+01,5.27294e+01,5.27296e+01,5.27296e+01,5.27297e+01,5.27298e+01,6.91414e-09,5.38429e-09,6.16908e-09,2.81135e-09,6.01014e-09,1.40965e-08,1.01825e-08,9.35793e-09,9.05991e-09,6.90420e-09,1659625947.0692563,1659625947.5324168,1659625947.9951677,1659625948.4579468,1659625948.92013,1659625949.3829665,1659625949.8456926,1659625950.3081272,1659625950.7708724,1659625951.233687
51.0,50.7318,0.00290,5.27316e+01,5.27315e+01,5.27315e+01,5.27315e+01,5.27314e+01,5.27309e+01,5.27314e+01,5.27311e+01,5.27312e+01,5.27314e+01,3.57628e-09,4.77831e-09,5.19554e-09,5.43396e-09,7.10289e-09,1.49210e-08,6.61612e-09,1.08878e-08,9.42747e-09,6.73532e-09,1659625953.257849,1659625953.7201042,1659625954.1828938,1659625954.6457193,1659625955.108104,1659625955.572816,1659625956.035861,1659625956.4985085,1659625956.9634604,1659625957.4262373
51.0,50.731,0.00290,5.27306e+01,5.27307e+01,5.27308e+01,5.27306e+01,5.27306e+01,5.27301e+01,5.27306e+01,5.27304e+01,5.27304e+01,5.27306e+01,6.80486e-09,4.35114e-09,3.22858e-09,6.69559e-09,7.12276e-09,1.49508e-08,6.67572e-09,9.99371e-09,9.54668e-09,6.41743e-09,1659625959.4367132,1659625959.8999288,1659625960.3625188,1659625960.8256502,1659625961.2883935,1659625961.751225,1659625962.2138278,1659625962.676222,1659625963.140366,1659625963.603027
51.0,50.7316,0.00290,5.27312e+01,5.27313e+01,5.27313e+01,5.27314e+01,5.27314e+01,5.27306e+01,5.27312e+01,5.27301e+01,5.27306e+01,5.27313e+01,6.31809e-09,5.11607e-09,5.73198e-09,3.58621e-09,3.79483e-09,1.60038e-08,7.41084e-09,2.42790e-08,1.63913e-08,5.50350e-09,1659625965.611887,1659625966.0744808,1659625966.540008,1659625967.002541,1659625967.4649267,1659625967.9280434,1659625968.3906345,1659625968.8533242,1659625969.316948,1659625969.7852612
51.0,50.7304,0.00290,5.27302e+01,5.27300e+01,5.27301e+01,5.27300e+01,5.27300e+01,5.27296e+01,5.27299e+01,5.27288e+01,5.27294e+01,5.27300e+01,2.72195e-09,6.58631e-09,4.88758e-09,6.83467e-09,6.58631e-09,1.34408e-08,8.16584e-09,2.59578e-08,1.74741e-08,6.68565e-09,1659625971.8019469,1659625972.2646093,1659625972.7278488,1659625973.1924691,1659625973.655695,1659625974.1183765,1659625974.580523,1659625975.0435462,1659625975.5078332,1659625975.9704187
51.0,50.731,0.00290,5.27308e+01,5.27306e+01,5.27306e+01,5.27307e+01,5.27307e+01,5.27301e+01,5.27306e+01,5.27295e+01,5.27299e+01,5.27307e+01,3.78489e-09,6.36776e-09,6.54658e-09,5.49356e-09,5.13593e-09,1.43747e-08,6.28829e-09,2.54611e-08,1.82688e-08,5.08626e-09,1659625977.9831207,1659625978.4458568,1659625978.9081073,1659625979.3706656,1659625979.833278,1659625980.296716,1659625980.7600837,1659625981.222776,1659625981.6854677,1659625982.147994
51.0,50.7305,0.00290,5.27301e+01,5.27302e+01,5.27302e+01,5.27302e+01,5.27301e+01,5.27297e+01,5.27300e+01,5.27290e+01,5.27291e+01,5.27302e+01,5.95053e-09,5.17567e-09,5.51343e-09,5.09620e-09,6.53664e-09,1.27554e-08,7.96715e-09,2.51333e-08,2.25802e-08,5.71211e-09,1659625984.1631496,1659625984.6277323,1659625985.090368,1659625985.552859,1659625986.0158997,1659625986.4784904,1659625986.9409034,1659625987.4041624,1659625987.8667223,1659625988.3281357
51.0,50.7306,0.00290,5.27302e+01,5.27303e+01,5.27302e+01,5.27302e+01,5.27303e+01,5.27298e+01,5.27301e+01,5.27290e+01,5.27293e+01,5.27302e+01,6.56645e-09,4.50015e-09,6.28829e-09,6.46710e-09,5.51343e-09,1.36395e-08,8.52346e-09,2.62360e-08,2.17855e-08,7.12276e-09,1659625990.3438275,1659625990.806326,1659625991.2731652,1659625991.736822,1659625992.2001104,1659625992.6626098,1659625993.1283896,1659625993.591048,1659625994.0536344,1659625994.5160832
51.0,50.7308,0.00290,5.27305e+01,5.27306e+01,5.27305e+01,5.27304e+01,5.27303e+01,5.27300e+01,5.27302e+01,5.27216e+01,5.27249e+01,5.27304e+01,4.96705e-09,3.85443e-09,4.82798e-09,6.70552e-09,8.36452e-09,1.38481e-08,9.28839e-09,1.53551e-07,9.79702e-08,7.20223e-09,1659625996.5267875,1659625996.989517,1659625997.452173,1659625997.9148755,1659625998.3775501,1659625998.840851,1659625999.3041818,1659625999.76644,1659626000.229209,1659626000.692577
51.0,50.7307,0.00290,5.27302e+01,5.27303e+01,5.27303e+01,5.27304e+01,5.27304e+01,5.27298e+01,5.27302e+01,5.27220e+01,5.27231e+01,5.27303e+01,8.36452e-09,6.63598e-09,6.58631e-09,4.63923e-09,4.74850e-09,1.58350e-08,8.09630e-09,1.45048e-07,1.26104e-07,6.64592e-09,1659626002.7038605,1659626003.168381,1659626003.6318326,1659626004.0943623,1659626004.5568564,1659626005.0202627,1659626005.4829888,1659626005.945642,1659626006.408194,1659626006.8708417
51.0,50.7315,0.00290,5.27312e+01,5.27311e+01,5.27312e+01,5.27314e+01,5.27311e+01,5.27306e+01,5.27311e+01,5.27225e+01,5.27234e+01,5.27311e+01,4.92732e-09,7.12276e-09,5.34455e-09,1.83781e-09,7.01348e-09,1.51893e-08,7.43071e-09,1.50482e-07,1.35501e-07,7.11282e-09,1659626008.89199,1659626009.3546727,1659626009.8174088,1659626010.2798984,1659626010.742513,1659626011.2094195,1659626011.6718907,1659626012.1345901,1659626012.5973818,1659626013.0607169
51.0,50.7312,0.00290,5.27308e+01,5.27309e+01,5.27309e+01,5.27308e+01,5.27309e+01,5.27304e+01,5.27308e+01,5.27223e+01,5.27250e+01,5.27309e+01,6.50684e-09,5.76178e-09,5.33462e-09,7.32144e-09,5.31475e-09,1.29342e-08,7.33137e-09,1.48773e-07,1.03841e-07,4.72864e-09,1659626015.0758274,1659626015.538385,1659626016.001159,1659626016.4641168,1659626016.9266894,1659626017.38944,1659626017.8520005,1659626018.3146267,1659626018.776072,1659626019.238739
51.0,50.7311,0.00290,5.27306e+01,5.27308e+01,5.27307e+01,5.27308e+01,5.27307e+01,5.27303e+01,5.27305e+01,5.27224e+01,5.27243e+01,5.27309e+01,7.60953e-09,5.71211e-09,7.18236e-09,4.37101e-09,6.76513e-09,1.30932e-08,1.00136e-08,1.44223e-07,1.14073e-07,3.27826e-09,1659626021.254983,1659626021.7177882,1659626022.180268,1659626022.6429033,1659626023.1056485,1659626023.567906,1659626024.0323946,1659626024.4958708,1659626024.959657,1659626025.4224048
51.0,50.7307,0.00290,5.27304e+01,5.27303e+01,5.27302e+01,5.27304e+01,5.27305e+01,5.27299e+01,5.27302e+01,5.27002e+01,5.27105e+01,5.27303e+01,5.66244e-09,5.90086e-09,8.00689e-09,5.65251e-09,4.05312e-09,1.27355e-08,7.78834e-09,5.07951e-07,3.37501e-07,6.45717e-09,1659626027.4320102,1659626027.8947506,1659626028.3602195,1659626028.8228827,1659626029.2856638,1659626029.7481096,1659626030.2107399,1659626030.6739619,1659626031.136107,1659626031.5988386
51.0,50.7307,0.00290,5.27303e+01,5.27304e+01,5.27303e+01,5.27304e+01,5.27303e+01,5.27300e+01,5.27303e+01,5.26990e+01,5.27115e+01,5.27302e+01,5.87106e-09,4.92732e-09,7.34131e-09,5.03659e-09,6.36776e-09,1.24474e-08,6.53664e-09,5.28604e-07,3.20733e-07,8.34465e-09,1659626033.6131666,1659626034.0763764,1659626034.5390425,1659626035.001698,1659626035.464103,1659626035.926831,1659626036.3916626,1659626036.8543746,1659626037.3168943,1659626037.7830505
51.0,50.7313,0.00290,5.27310e+01,5.27309e+01,5.27308e+01,5.27310e+01,5.27309e+01,5.27306e+01,5.27309e+01,5.27010e+01,5.27118e+01,5.27309e+01,4.78824e-09,5.99027e-09,8.62281e-09,5.22534e-09,6.22869e-09,1.19905e-08,7.14262e-09,5.05875e-07,3.25729e-07,6.59625e-09,1659626039.7939446,1659626040.2560933,1659626040.7187078,1659626041.1815174,1659626041.6439936,1659626042.1067424,1659626042.5694447,1659626043.031916,1659626043.496425,1659626043.9599211
51.0,50.7315,0.00290,5.27311e+01,5.27310e+01,5.27312e+01,5.27311e+01,5.27312e+01,5.27307e+01,5.27310e+01,5.26996e+01,5.27118e+01,5.27310e+01,5.85119e-09,7.74860e-09,5.68231e-09,5.89093e-09,5.58297e-09,1.35104e-08,8.07643e-09,5.32478e-07,3.28461e-07,8.46386e-09,1659626045.97917,1659626046.4443479,1659626046.9067523,1659626047.3694215,1659626047.8320465,1659626048.2946818,1659626048.757975,1659626049.2203004,1659626049.6830003,1659626050.1457002
51.0,50.7308,0.00290,5.27304e+01,5.27306e+01,5.27304e+01,5.27306e+01,5.27305e+01,5.27298e+01,5.27304e+01,5.27011e+01,5.27102e+01,5.27305e+01,6.17901e-09,3.90410e-09,6.69559e-09,3.19878e-09,4.64916e-09,1.68284e-08,7.01348e-09,4.94877e-07,3.43581e-07,4.84784e-09,1659626052.1600108,1659626052.6227794,1659626053.0881789,1659626053.5519006,1659626054.0144763,1659626054.4771597,1659626054.9401278,1659626055.4027202,1659626055.8652246,1659626056.330985
51.0,50.7316,0.00290,5.27314e+01,5.27313e+01,5.27313e+01,5.27311e+01,5.27311e+01,5.27307e+01,5.27312e+01,5.26886e+01,5.27079e+01,5.27313e+01,3.95377e-09,4.71870e-09,4.99686e-09,7.53999e-09,8.13603e-09,1.44839e-08,6.21875e-09,7.17352e-07,3.95874e-07,5.48363e-09,1659626058.3429682,1659626058.8056545,1659626059.2680826,1659626059.7306108,1659626060.1933067,1659626060.6567063,1659626061.1196315,1659626061.5822947,1659626062.0442965,1659626062.508242
51.0,50.7312,0.00290,5.27308e+01,5.27309e+01,5.27308e+01,5.27310e+01,5.27308e+01,5.27305e+01,5.27308e+01,5.26875e+01,5.27076e+01,5.27308e+01,6.78500e-09,4.36107e-09,6.24855e-09,4.05312e-09,6.47704e-09,1.23580e-08,7.02341e-09,7.29114e-07,3.93728e-07,6.53664e-09,1659626064.5269125,1659626064.9893553,1659626065.4530432,1659626065.919716,1659626066.383678,1659626066.8463788,1659626067.3083746,1659626067.771061,1659626068.2337935,1659626068.6962345
51.0,50.7309,0.00290,5.27305e+01,5.27305e+01,5.27305e+01,5.27307e+01,5.27305e+01,5.27301e+01,5.27303e+01,5.26870e+01,5.27079e+01,5.27306e+01,6.09954e-09,6.68565e-09,6.22869e-09,3.95377e-09,6.75519e-09,1.34706e-08,9.30826e-09,7.32183e-07,3.84202e-07,4.49022e-09,1659626070.7117705,1659626071.174468,1659626071.6377609,1659626072.1004946,1659626072.564474,1659626073.0262885,1659626073.4883955,1659626073.9518485,1659626074.4159606,1659626074.8786902
51.0,50.7314,0.00290,5.27310e+01,5.27312e+01,5.27311e+01,5.27311e+01,5.27309e+01,5.27305e+01,5.27309e+01,5.26885e+01,5.27076e+01,5.27310e+01,6.42737e-09,4.01338e-09,4.58956e-09,5.55317e-09,7.53005e-09,1.56562e-08,7.71880e-09,7.14948e-07,3.96480e-07,7.39098e-09,1659626076.887834,1659626077.3505852,1659626077.813241,1659626078.2761135,1659626078.738832,1659626079.201479,1659626079.663999,1659626080.12683,1659626080.5894632,1659626081.0520556
51.0,50.7314,0.00290,5.27312e+01,5.27311e+01,5.27310e+01,5.27310e+01,5.27311e+01,5.27305e+01,5.27309e+01,5.26865e+01,5.27086e+01,5.27310e+01,3.63588e-09,4.42068e-09,6.86447e-09,7.21216e-09,5.69224e-09,1.56562e-08,8.61287e-09,7.47909e-07,3.80327e-07,7.30157e-09,1659626083.0608852,1659626083.530033,1659626083.9921281,1659626084.4569132,1659626084.9204974,1659626085.383133,1659626085.8457084,1659626086.3080866,1659626086.770724,1659626087.232089
51.0,50.7302,0.00290,5.27299e+01,5.27298e+01,5.27298e+01,5.27299e+01,5.27297e+01,5.27294e+01,5.27297e+01,5.26827e+01,5.27072e+01,5.27299e+01,4.49022e-09,5.99027e-09,6.15915e-09,4.62929e-09,8.28505e-09,1.35998e-08,9.07977e-09,7.91818e-07,3.82711e-07,5.04653e-09,1659626089.2431147,1659626089.705831,1659626090.1680984,1659626090.6308613,1659626091.0935192,1659626091.5560784,1659626092.0188217,1659626092.481596,1659626092.9440553,1659626093.4066885
51.0,50.7309,0.00290,5.27306e+01,5.27305e+01,5.27304e+01,5.27305e+01,5.27304e+01,5.27301e+01,5.27304e+01,5.26826e+01,5.27093e+01,5.27305e+01,5.55317e-09,6.33796e-09,7.65920e-09,7.30157e-09,7.89762e-09,1.40568e-08,7.83801e-09,8.04623e-07,3.59545e-07,6.87440e-09,1659626095.4207206,1659626095.8840568,1659626096.3465927,1659626096.8139691,1659626097.2761195,1659626097.7388046,1659626098.2016754,1659626098.6640751,1659626099.1267598,1659626099.590112
51.0,50.7308,0.00290,5.27305e+01,5.27304e+01,5.27305e+01,5.27303e+01,5.27304e+01,5.27301e+01,5.27304e+01,5.26843e+01,5.27078e+01,5.27304e+01,5.73198e-09,6.07967e-09,5.32468e-09,7.71880e-09,6.81480e-09,1.23183e-08,6.58631e-09,7.74443e-07,3.83933e-07,6.60618e-09,1659626101.6103814,1659626102.0689409,1659626102.5320938,1659626102.993216,1659626103.449031,1659626103.9070177,1659626104.3701158,1659626104.832682,1659626105.2958684,1659626105.7585506
51.0,50.7315,0.00290,5.27311e+01,5.27312e+01,5.27311e+01,5.27312e+01,5.27310e+01,5.27306e+01,5.27310e+01,5.26830e+01,5.27080e+01,5.27311e+01,7.32144e-09,4.35114e-09,6.13928e-09,4.29153e-09,8.45393e-09,1.49409e-08,7.53005e-09,8.08229e-07,3.91126e-07,6.01014e-09,1659626107.7733252,1659626108.239242,1659626108.7019808,1659626109.1641695,1659626109.6268775,1659626110.0901232,1659626110.5526724,1659626111.0156386,1659626111.480032,1659626111.9428134
51.0,50.7318,0.00290,5.27315e+01,5.27315e+01,5.27315e+01,5.27315e+01,5.27312e+01,5.27311e+01,5.27315e+01,5.26863e+01,5.27085e+01,5.27314e+01,5.18560e-09,4.98692e-09,5.70218e-09,5.66244e-09,1.04308e-08,1.19706e-08,5.55317e-09,7.59264e-07,3.87738e-07,6.79493e-09,1659626113.9597666,1659626114.4222546,1659626114.8844757,1659626115.3470342,1659626115.8095834,1659626116.2722228,1659626116.7348495,1659626117.1973648,1659626117.6607058,1659626118.1244118
51.0,50.7316,0.00290,5.27313e+01,5.27314e+01,5.27313e+01,5.27313e+01,5.27310e+01,5.27307e+01,5.27310e+01,5.26863e+01,5.27087e+01,5.27312e+01,5.00679e-09,3.60608e-09,5.52336e-09,4.52002e-09,9.46720e-09,1.48714e-08,1.05898e-08,7.54664e-07,3.82374e-07,7.15256e-09,1659626120.1439264,1659626120.606173,1659626121.072641,1659626121.5356503,1659626121.9982975,1659626122.4605803,1659626122.9240322,1659626123.3866532,1659626123.8492699,1659626124.3127606
51.0,50.7307,0.00290,5.27303e+01,5.27303e+01,5.27303e+01,5.27305e+01,5.27301e+01,5.27298e+01,5.27302e+01,5.26797e+01,5.27107e+01,5.27303e+01,7.33137e-09,6.71546e-09,5.97040e-09,4.07298e-09,1.05500e-08,1.53879e-08,7.82808e-09,8.49764e-07,3.32773e-07,7.39098e-09,1659626126.3269944,1659626126.7896695,1659626127.252084,1659626127.7146626,1659626128.1775143,1659626128.6399632,1659626129.1026177,1659626129.5647843,1659626130.026818,1659626130.4895253
51.0,50.7322,0.00290,5.27319e+01,5.27318e+01,5.27318e+01,5.27318e+01,5.27316e+01,5.27313e+01,5.27318e+01,5.26823e+01,5.27109e+01,5.27319e+01,4.95712e-09,7.25190e-09,7.02341e-09,6.94394e-09,1.02321e-08,1.47621e-08,7.26183e-09,8.31048e-07,3.55711e-07,5.65251e-09,1659626132.503498,1659626132.966128,1659626133.4284172,1659626133.891158,1659626134.3539689,1659626134.8161678,1659626135.278801,1659626135.7416072,1659626136.2040126,1659626136.666948
