Start T, Start V, Stop V, Step V, Num Readings, ADC Rate, Sleep HV, Sleep DAC, Sleep Readings
1659335203.02864, 51.0, 51.0, 0.1, 40000, 4, 5, 1, 0.05
HV_set (V),HV_rdb (V), HV_err (V),VsCH_1 (V),VsCH_3 (V),VsCH_6 (V),VsCH_7 (V),VsCH_8 (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_1 (A),IsCH_3 (A),IsCH_6 (A),IsCH_7 (A),IsCH_8 (A),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A),TsCH_1 (s),TsCH_3 (s),TsCH_6 (s),TsCH_7 (s),TsCH_8 (s),TsCH_9 (s),TsCH_10 (s),TsCH_11 (s),TsCH_12 (s),TsCH_14 (s),TsCH_15 (s),TsCH_16 (s)
51.0,50.7293,0.00420,5.12713e+01,5.13125e+01,5.27288e+01,5.27289e+01,5.27290e+01,5.27290e+01,5.27288e+01,5.27273e+01,5.27288e+01,5.27290e+01,5.27291e+01,5.27287e+01,2.43056e-05,2.36188e-05,7.72874e-09,7.26183e-09,4.41074e-09,4.86771e-09,8.98043e-09,3.29216e-08,7.55986e-09,4.80811e-09,3.91404e-09,9.29832e-09,1659336406.4765687,1659336406.9398065,1659336407.403479,1659336407.8660598,1659336408.3280709,1659336408.790703,1659336409.2534227,1659336409.7166724,1659336410.179742,1659336410.6436124,1659336411.1061916,1659336411.5682988
51.0,50.7292,0.00420,5.12712e+01,5.13121e+01,5.27286e+01,5.27286e+01,5.27288e+01,5.27290e+01,5.27288e+01,5.27275e+01,5.27287e+01,5.27289e+01,5.27288e+01,5.27287e+01,2.43057e-05,2.36243e-05,9.61622e-09,1.02023e-08,6.90420e-09,3.36766e-09,6.73532e-09,2.85804e-08,8.13603e-09,5.47369e-09,5.94060e-09,8.74201e-09,1659336413.5881703,1659336414.0531914,1659336414.515866,1659336414.9783328,1659336415.4408188,1659336415.9036937,1659336416.3675313,1659336416.830008,1659336417.2921457,1659336417.7548022,1659336418.217545,1659336418.679988
51.0,50.73,0.00420,5.12720e+01,5.13128e+01,5.27294e+01,5.27295e+01,5.27296e+01,5.27298e+01,5.27295e+01,5.27281e+01,5.27294e+01,5.27297e+01,5.27298e+01,5.27294e+01,2.43058e-05,2.36258e-05,1.00831e-08,8.95063e-09,6.20882e-09,2.54313e-09,7.68900e-09,3.18289e-08,9.36786e-09,5.73198e-09,3.78489e-09,1.03215e-08,1659336420.6998196,1659336421.1625025,1659336421.6255279,1659336422.0882795,1659336422.5509636,1659336423.0137908,1659336423.4760087,1659336423.9385798,1659336424.4012713,1659336424.8641698,1659336425.326817,1659336425.7896104
51.0,50.7291,0.00420,5.12712e+01,5.13127e+01,5.27266e+01,5.27256e+01,5.27261e+01,5.27276e+01,5.27273e+01,5.27257e+01,5.27273e+01,5.27284e+01,5.27281e+01,5.27278e+01,2.43049e-05,2.36120e-05,4.10378e-08,5.77271e-08,4.95215e-08,2.45571e-08,2.99315e-08,5.61476e-08,2.95341e-08,1.24772e-08,1.60933e-08,2.18451e-08,1659336427.82577,1659336428.2879317,1659336428.7505958,1659336429.2129397,1659336429.6759014,1659336430.140779,1659336430.6037652,1659336431.0662475,1659336431.5283666,1659336431.9909937,1659336432.4536154,1659336432.9160485
51.0,50.7292,0.00420,5.12737e+01,5.13172e+01,5.27262e+01,5.27244e+01,5.27259e+01,5.27276e+01,5.27273e+01,5.27263e+01,5.27274e+01,5.27281e+01,5.27282e+01,5.27282e+01,2.42645e-05,2.35398e-05,5.01672e-08,7.94629e-08,5.46674e-08,2.59578e-08,3.24448e-08,4.83692e-08,2.92857e-08,1.75834e-08,1.72853e-08,1.73748e-08,1659336434.9501154,1659336435.4121706,1659336435.8747575,1659336436.3374906,1659336436.799977,1659336437.2626536,1659336437.7253466,1659336438.1886656,1659336438.6516027,1659336439.1141987,1659336439.5771024,1659336440.0398622
51.0,50.7295,0.00420,5.12747e+01,5.13161e+01,5.27265e+01,5.27246e+01,5.27261e+01,5.27278e+01,5.27274e+01,5.27263e+01,5.27278e+01,5.27285e+01,5.27286e+01,5.27282e+01,2.42531e-05,2.35630e-05,4.91937e-08,8.21849e-08,5.66741e-08,2.91069e-08,3.52462e-08,5.31872e-08,2.81930e-08,1.70271e-08,1.57356e-08,2.13881e-08,1659336442.0650837,1659336442.5281498,1659336442.9907515,1659336443.4538934,1659336443.9163668,1659336444.3812215,1659336444.8439422,1659336445.3111136,1659336445.773681,1659336446.236116,1659336446.6989357,1659336447.1616888
51.0,50.7293,0.00420,5.12737e+01,5.13167e+01,5.27261e+01,5.27243e+01,5.27265e+01,5.27277e+01,5.27273e+01,5.27260e+01,5.27277e+01,5.27285e+01,5.27283e+01,5.27280e+01,2.42659e-05,2.35492e-05,5.27700e-08,8.30690e-08,4.73360e-08,2.74976e-08,3.34581e-08,5.47568e-08,2.60870e-08,1.41660e-08,1.61529e-08,2.16862e-08,1659336449.197138,1659336449.6600847,1659336450.1228547,1659336450.5853827,1659336451.0487835,1659336451.5121841,1659336451.9746745,1659336452.436013,1659336452.898741,1659336453.36119,1659336453.8240135,1659336454.287377
51.0,50.7295,0.00420,5.12745e+01,5.13187e+01,5.27266e+01,5.27252e+01,5.27260e+01,5.27278e+01,5.27278e+01,5.27264e+01,5.27278e+01,5.27286e+01,5.27284e+01,5.27280e+01,2.42568e-05,2.35198e-05,4.83096e-08,7.15454e-08,5.80251e-08,2.84314e-08,2.87890e-08,5.16176e-08,2.88983e-08,1.49111e-08,1.77821e-08,2.43982e-08,1659336456.3231828,1659336456.7844052,1659336457.2472258,1659336457.7098246,1659336458.1720562,1659336458.6347477,1659336459.0988562,1659336459.561355,1659336460.0250676,1659336460.4880838,1659336460.9506679,1659336461.414832
51.0,50.729,0.00420,5.12763e+01,5.13218e+01,5.27241e+01,5.26769e+01,5.27141e+01,5.27269e+01,5.27259e+01,5.27242e+01,5.27262e+01,5.27278e+01,5.27276e+01,5.27272e+01,2.42171e-05,2.34594e-05,8.11219e-08,8.68469e-07,2.47657e-07,3.54946e-08,5.20349e-08,7.96417e-08,4.72764e-08,2.02556e-08,2.36730e-08,2.96533e-08,1659336463.4331768,1659336463.894847,1659336464.3601456,1659336464.822998,1659336465.286101,1659336465.748627,1659336466.211944,1659336466.674522,1659336467.137549,1659336467.6002605,1659336468.062712,1659336468.5252135
51.0,50.7295,0.00420,5.12763e+01,5.13207e+01,5.27243e+01,5.26799e+01,5.27151e+01,5.27268e+01,5.27265e+01,5.27250e+01,5.27266e+01,5.27283e+01,5.27282e+01,5.27277e+01,2.42266e-05,2.34865e-05,8.61287e-08,8.26836e-07,2.39829e-07,4.57764e-08,4.98096e-08,7.56284e-08,4.84288e-08,2.01166e-08,2.19146e-08,2.95540e-08,1659336470.5524347,1659336471.0159361,1659336471.47841,1659336471.9408147,1659336472.4040833,1659336472.8665383,1659336473.329108,1659336473.7921262,1659336474.254774,1659336474.717774,1659336475.180396,1659336475.642999
51.0,50.73,0.00420,5.12769e+01,5.13227e+01,5.27251e+01,5.26780e+01,5.27160e+01,5.27276e+01,5.27270e+01,5.27254e+01,5.27273e+01,5.27289e+01,5.27286e+01,5.27280e+01,2.42248e-05,2.34601e-05,8.21054e-08,8.67079e-07,2.33839e-07,3.92596e-08,5.04851e-08,7.63933e-08,4.50015e-08,1.83284e-08,2.40803e-08,3.31601e-08,1659336477.6718647,1659336478.1346676,1659336478.5988834,1659336479.0624232,1659336479.524795,1659336479.9882748,1659336480.450725,1659336480.9132178,1659336481.3765635,1659336481.839992,1659336482.3024797,1659336482.7654421
51.0,50.7297,0.00420,5.12765e+01,5.13213e+01,5.27239e+01,5.26767e+01,5.27173e+01,5.27271e+01,5.27264e+01,5.27251e+01,5.27272e+01,5.27283e+01,5.27282e+01,5.27279e+01,2.42254e-05,2.34791e-05,9.59734e-08,8.82775e-07,2.06967e-07,4.29749e-08,5.51045e-08,7.63039e-08,4.08590e-08,2.31067e-08,2.51929e-08,2.98520e-08,1659336484.8162801,1659336485.2814887,1659336485.7440817,1659336486.2065542,1659336486.6692367,1659336487.1322064,1659336487.5947068,1659336488.0572374,1659336488.5201776,1659336488.9827952,1659336489.4441035,1659336489.9065866
51.0,50.7298,0.00420,5.12774e+01,5.13199e+01,5.27250e+01,5.26786e+01,5.27154e+01,5.27271e+01,5.27267e+01,5.27252e+01,5.27273e+01,5.27284e+01,5.27278e+01,5.27278e+01,2.42132e-05,2.35046e-05,8.05557e-08,8.54015e-07,2.40266e-07,4.52399e-08,5.19653e-08,7.74463e-08,4.17531e-08,2.25206e-08,3.31501e-08,3.34084e-08,1659336491.9441922,1659336492.4066644,1659336492.8691428,1659336493.3321886,1659336493.7947626,1659336494.2572155,1659336494.7205224,1659336495.1837063,1659336495.6476154,1659336496.110393,1659336496.5723934,1659336497.0349157
51.0,50.7297,0.00420,5.12724e+01,5.13139e+01,5.27249e+01,5.24452e+01,5.26943e+01,5.27244e+01,5.27187e+01,5.27064e+01,5.27224e+01,5.27262e+01,5.27265e+01,5.27272e+01,2.42952e-05,2.36019e-05,7.96219e-08,4.74331e-06,5.90781e-07,8.87513e-08,1.83870e-07,3.87788e-07,1.22050e-07,5.88497e-08,5.29190e-08,4.22398e-08,1659336499.067406,1659336499.5297916,1659336499.992106,1659336500.4547107,1659336500.9173403,1659336501.3806934,1659336501.8440382,1659336502.3066418,1659336502.7691329,1659336503.2318444,1659336503.6952548,1659336504.1576757
51.0,50.73,0.00420,5.12730e+01,5.13140e+01,5.27252e+01,5.24660e+01,5.26917e+01,5.27248e+01,5.27200e+01,5.27074e+01,5.27214e+01,5.27265e+01,5.27270e+01,5.27274e+01,2.42901e-05,2.36060e-05,8.02080e-08,4.40062e-06,6.37710e-07,8.71321e-08,1.66814e-07,3.76125e-07,1.43359e-07,5.87304e-08,4.97897e-08,4.27365e-08,1659336506.1948678,1659336506.6575768,1659336507.1199114,1659336507.5824656,1659336508.044787,1659336508.50814,1659336508.9706156,1659336509.4331203,1659336509.8962138,1659336510.3589296,1659336510.821539,1659336511.2839897
51.0,50.7301,0.00420,5.12730e+01,5.13147e+01,5.27250e+01,5.24814e+01,5.26953e+01,5.27245e+01,5.27185e+01,5.27094e+01,5.27218e+01,5.27262e+01,5.27272e+01,5.27277e+01,2.42907e-05,2.35956e-05,8.50260e-08,4.14552e-06,5.80927e-07,9.38376e-08,1.93139e-07,3.45717e-07,1.37587e-07,6.48201e-08,4.88559e-08,3.97066e-08,1659336513.3197827,1659336513.7842128,1659336514.2469559,1659336514.7082255,1659336515.1714227,1659336515.6342106,1659336516.096189,1659336516.5587938,1659336517.0214818,1659336517.484059,1659336517.9465885,1659336518.4092124
51.0,50.7299,0.00420,5.12729e+01,5.13137e+01,5.27250e+01,5.24601e+01,5.26922e+01,5.27250e+01,5.27195e+01,5.27068e+01,5.27213e+01,5.27264e+01,5.27270e+01,5.27273e+01,2.42898e-05,2.36089e-05,8.22842e-08,4.49798e-06,6.28839e-07,8.12809e-08,1.72873e-07,3.84957e-07,1.43617e-07,5.87205e-08,4.77831e-08,4.28061e-08,1659336520.4449453,1659336520.9079783,1659336521.3705401,1659336521.8339393,1659336522.2960851,1659336522.758729,1659336523.2214382,1659336523.6839855,1659336524.1464543,1659336524.6092799,1659336525.0724285,1659336525.5350707
51.0,50.7294,0.00420,5.12723e+01,5.13135e+01,5.27245e+01,5.24638e+01,5.26921e+01,5.27244e+01,5.27182e+01,5.26972e+01,5.27144e+01,5.27252e+01,5.27248e+01,5.27249e+01,2.42907e-05,2.36051e-05,8.10325e-08,4.42744e-06,6.21816e-07,8.32975e-08,1.87039e-07,5.37147e-07,2.50032e-07,6.94791e-08,7.63138e-08,7.50025e-08,1659336527.5650675,1659336528.0277362,1659336528.490349,1659336528.9534323,1659336529.4163442,1659336529.8789856,1659336530.3415563,1659336530.8041217,1659336531.2668245,1659336531.7295392,1659336532.1921332,1659336532.6548357
51.0,50.7289,0.00420,5.12715e+01,5.13134e+01,5.27240e+01,5.26559e+01,5.27094e+01,5.27226e+01,5.27154e+01,5.25019e+01,5.26930e+01,5.27214e+01,5.27211e+01,5.27236e+01,2.42956e-05,2.35981e-05,8.09530e-08,1.21620e-06,3.24885e-07,1.04755e-07,2.25772e-07,3.78472e-06,5.98917e-07,1.24981e-07,1.30077e-07,8.75592e-08,1659336534.6990845,1659336535.1643522,1659336535.6269865,1659336536.089562,1659336536.5519166,1659336537.014824,1659336537.4774091,1659336537.9407156,1659336538.4039237,1659336538.8664577,1659336539.3291595,1659336539.7922006
51.0,50.7292,0.00420,5.12719e+01,5.13135e+01,5.27244e+01,5.26562e+01,5.27097e+01,5.27229e+01,5.27157e+01,5.25089e+01,5.26928e+01,5.27217e+01,5.27212e+01,5.27236e+01,2.42945e-05,2.36008e-05,7.95126e-08,1.21633e-06,3.25839e-07,1.05570e-07,2.25296e-07,3.67341e-06,6.06189e-07,1.24504e-07,1.32591e-07,9.39965e-08,1659336541.8215792,1659336542.2840745,1659336542.7467062,1659336543.2092402,1659336543.6724393,1659336544.1352158,1659336544.5976973,1659336545.0598555,1659336545.5243134,1659336545.98694,1659336546.451753,1659336546.9148958
51.0,50.7294,0.00420,5.12720e+01,5.13137e+01,5.27245e+01,5.26566e+01,5.27097e+01,5.27229e+01,5.27151e+01,5.25132e+01,5.26947e+01,5.27214e+01,5.27218e+01,5.27241e+01,2.42965e-05,2.36009e-05,8.16186e-08,1.21297e-06,3.28958e-07,1.08878e-07,2.39034e-07,3.60489e-06,5.77807e-07,1.33534e-07,1.26908e-07,8.75791e-08,1659336548.9481626,1659336549.4107044,1659336549.8760478,1659336550.3385818,1659336550.80092,1659336551.2641282,1659336551.7268524,1659336552.1894305,1659336552.6525226,1659336553.1160507,1659336553.5786364,1659336554.0411878
51.0,50.729,0.00420,5.12719e+01,5.13134e+01,5.27244e+01,5.26549e+01,5.27101e+01,5.27230e+01,5.27146e+01,5.25087e+01,5.26932e+01,5.27211e+01,5.27212e+01,5.27239e+01,2.42905e-05,2.35995e-05,7.69496e-08,1.23463e-06,3.14275e-07,1.00116e-07,2.39750e-07,3.67293e-06,5.96493e-07,1.31289e-07,1.29412e-07,8.56618e-08,1659336556.0829613,1659336556.544262,1659336557.0069387,1659336557.4694812,1659336557.9400768,1659336558.4036243,1659336558.8662648,1659336559.3286448,1659336559.7936814,1659336560.2560282,1659336560.7188365,1659336561.1801605
51.0,50.7292,0.00420,5.12718e+01,5.13136e+01,5.27239e+01,5.26481e+01,5.27133e+01,5.27242e+01,5.27138e+01,5.24695e+01,5.26933e+01,5.27176e+01,5.26113e+01,5.27007e+01,2.42958e-05,2.35985e-05,8.86023e-08,1.35280e-06,2.64287e-07,8.38836e-08,2.56280e-07,4.32859e-06,5.98907e-07,1.94073e-07,1.96543e-06,4.74801e-07,1659336563.2187498,1659336563.6815712,1659336564.1439214,1659336564.6065114,1659336565.0700505,1659336565.5322628,1659336565.994794,1659336566.457375,1659336566.9207366,1659336567.386958,1659336567.849598,1659336568.322151
51.0,50.7297,0.00420,5.12724e+01,5.13140e+01,5.27217e+01,5.27197e+01,5.27216e+01,5.27255e+01,5.27171e+01,5.25481e+01,5.26985e+01,5.27169e+01,5.26055e+01,5.27020e+01,2.42937e-05,2.36012e-05,1.33385e-07,1.67360e-07,1.34637e-07,7.05024e-08,2.10295e-07,3.02675e-06,5.19365e-07,2.12600e-07,2.06971e-06,4.61668e-07,1659336570.36058,1659336570.8257382,1659336571.2882524,1659336571.7507782,1659336572.2133443,1659336572.6766694,1659336573.139692,1659336573.6021636,1659336574.0648959,1659336574.5268006,1659336574.989364,1659336575.4507058
51.0,50.7293,0.00420,5.12721e+01,5.13134e+01,5.27199e+01,5.27189e+01,5.27211e+01,5.27250e+01,5.27169e+01,5.25485e+01,5.26979e+01,5.27168e+01,5.26035e+01,5.27010e+01,2.42934e-05,2.36040e-05,1.56005e-07,1.73122e-07,1.37150e-07,7.18435e-08,2.05904e-07,3.01405e-06,5.22872e-07,2.08318e-07,2.09770e-06,4.72387e-07,1659336577.4798908,1659336577.9424906,1659336578.4051898,1659336578.871071,1659336579.3342044,1659336579.7965677,1659336580.2596583,1659336580.7222517,1659336581.1842809,1659336581.6470475,1659336582.1097329,1659336582.57195
51.0,50.7291,0.00420,5.12719e+01,5.13129e+01,5.27201e+01,5.27183e+01,5.27218e+01,5.27249e+01,5.27158e+01,5.25315e+01,5.27013e+01,5.27169e+01,5.25852e+01,5.27007e+01,2.42935e-05,2.36097e-05,1.50333e-07,1.80831e-07,1.21196e-07,6.97176e-08,2.21590e-07,3.29457e-06,4.62790e-07,2.03212e-07,2.39944e-06,4.74165e-07,1659336584.584122,1659336585.048174,1659336585.5126953,1659336585.9755092,1659336586.438179,1659336586.900264,1659336587.3629534,1659336587.825647,1659336588.2888305,1659336588.7520626,1659336589.2146854,1659336589.6773467
51.0,50.7285,0.00420,5.12714e+01,5.13128e+01,5.27202e+01,5.27186e+01,5.27202e+01,5.27243e+01,5.27161e+01,5.25476e+01,5.26972e+01,5.27172e+01,5.26001e+01,5.26978e+01,2.42918e-05,2.36014e-05,1.38024e-07,1.64499e-07,1.38481e-07,7.06812e-08,2.07265e-07,3.01579e-06,5.22395e-07,1.88450e-07,2.14013e-06,5.12620e-07,1659336591.6917217,1659336592.1556058,1659336592.6180522,1659336593.080209,1659336593.5426695,1659336594.0054533,1659336594.46883,1659336594.9315755,1659336595.3941429,1659336595.8589687,1659336596.3202975,1659336596.7846704
51.0,50.7296,0.00420,5.12720e+01,5.13137e+01,5.27192e+01,5.27216e+01,5.27235e+01,5.27248e+01,5.27198e+01,5.27130e+01,5.27188e+01,5.27151e+01,5.24953e+01,5.26819e+01,2.42997e-05,2.36048e-05,1.73807e-07,1.32561e-07,1.01378e-07,7.98305e-08,1.64052e-07,2.76784e-07,1.79976e-07,2.42184e-07,3.90649e-06,7.94778e-07,1659336598.8171473,1659336599.2801955,1659336599.7428722,1659336600.2040951,1659336600.66663,1659336601.1292763,1659336601.591013,1659336602.0499961,1659336602.5120645,1659336602.9747055,1659336603.69291,1659336604.156036
51.0,50.7291,0.00420,5.12716e+01,5.13135e+01,5.27169e+01,5.27242e+01,5.27246e+01,5.27225e+01,5.27193e+01,5.27134e+01,5.27188e+01,5.27159e+01,5.24803e+01,5.26881e+01,2.42973e-05,2.36001e-05,2.03669e-07,8.14100e-08,7.54793e-08,1.10020e-07,1.63823e-07,2.62549e-07,1.71562e-07,2.19534e-07,4.14828e-06,6.83179e-07,1659336606.1788414,1659336606.641401,1659336607.1048074,1659336607.567771,1659336608.0303779,1659336608.4923127,1659336608.954954,1659336609.4175146,1659336609.8800552,1659336610.3426886,1659336610.8053584,1659336611.2686343
51.0,50.7291,0.00420,5.12719e+01,5.13132e+01,5.27171e+01,5.27243e+01,5.27246e+01,5.27219e+01,5.27203e+01,5.27138e+01,5.27180e+01,5.27151e+01,5.25008e+01,5.26871e+01,2.42934e-05,2.36036e-05,2.00311e-07,8.01782e-08,7.53601e-08,1.20749e-07,1.47074e-07,2.55227e-07,1.85798e-07,2.34137e-07,3.80573e-06,7.00305e-07,1659336613.3106816,1659336613.7732146,1659336614.2361069,1659336614.698707,1659336615.1613405,1659336615.6246839,1659336616.0878866,1659336616.5503325,1659336617.0123525,1659336617.4748912,1659336617.9375875,1659336618.4001083
51.0,50.7295,0.00420,5.12722e+01,5.13138e+01,5.27181e+01,5.27240e+01,5.27252e+01,5.27227e+01,5.27203e+01,5.27130e+01,5.27196e+01,5.27163e+01,5.24811e+01,5.26878e+01,2.42942e-05,2.36010e-05,1.90477e-07,9.24269e-08,7.14461e-08,1.13448e-07,1.53502e-07,2.75304e-07,1.65711e-07,2.19484e-07,4.14103e-06,6.95576e-07,1659336620.432658,1659336620.8959856,1659336621.362999,1659336621.8255272,1659336622.2879903,1659336622.7505903,1659336623.212942,1659336623.6761954,1659336624.1388035,1659336624.601373,1659336625.0650582,1659336625.5280733
51.0,50.7291,0.00420,5.12718e+01,5.13131e+01,5.27178e+01,5.27235e+01,5.27242e+01,5.27227e+01,5.27199e+01,5.27120e+01,5.27174e+01,5.27167e+01,5.24981e+01,5.26843e+01,2.42944e-05,2.36062e-05,1.88420e-07,9.41157e-08,8.24829e-08,1.06007e-07,1.53075e-07,2.85705e-07,1.94470e-07,2.06580e-07,3.85112e-06,7.46866e-07,1659336627.5556817,1659336628.0181808,1659336628.4813156,1659336628.9442675,1659336629.4068444,1659336629.8695087,1659336630.3318815,1659336630.7943861,1659336631.2568972,1659336631.720069,1659336632.1826632,1659336632.6470249
51.0,50.7306,0.00420,5.12735e+01,5.13146e+01,5.27214e+01,5.27245e+01,5.27256e+01,5.27199e+01,5.27232e+01,5.27227e+01,5.27252e+01,5.27210e+01,5.27083e+01,5.27145e+01,2.42916e-05,2.36063e-05,1.52816e-07,1.02003e-07,8.25524e-08,1.79191e-07,1.23372e-07,1.31607e-07,8.99434e-08,1.59860e-07,3.72410e-07,2.68916e-07,1659336634.6750796,1659336635.1377578,1659336635.6001263,1659336636.0628295,1659336636.5255122,1659336636.9879873,1659336637.4506183,1659336637.9148455,1659336638.377285,1659336638.841163,1659336639.3026507,1659336639.7653701
51.0,50.7295,0.00420,5.12721e+01,5.13135e+01,5.27199e+01,5.27233e+01,5.27251e+01,5.27174e+01,5.27218e+01,5.27225e+01,5.27242e+01,5.27193e+01,5.27055e+01,5.27152e+01,2.42967e-05,2.36054e-05,1.60187e-07,1.02897e-07,7.26978e-08,2.02388e-07,1.28200e-07,1.15881e-07,8.76983e-08,1.69287e-07,3.99411e-07,2.38915e-07,1659336641.777636,1659336642.239979,1659336642.7028322,1659336643.1693666,1659336643.6319485,1659336644.0944068,1659336644.5568955,1659336645.0182397,1659336645.4803674,1659336645.9429026,1659336646.4055746,1659336646.8679175
51.0,50.7298,0.00420,5.12726e+01,5.13140e+01,5.27203e+01,5.27225e+01,5.27253e+01,5.27190e+01,5.27222e+01,5.27219e+01,5.27245e+01,5.27191e+01,5.27067e+01,5.27149e+01,2.42932e-05,2.36030e-05,1.58230e-07,1.21027e-07,7.46747e-08,1.79976e-07,1.26570e-07,1.31508e-07,8.91089e-08,1.78685e-07,3.84996e-07,2.48939e-07,1659336648.8775632,1659336649.340038,1659336649.8026147,1659336650.2651477,1659336650.728122,1659336651.1907594,1659336651.6532927,1659336652.1166024,1659336652.5806684,1659336653.0439572,1659336653.506717,1659336653.972199
51.0,50.7294,0.00420,5.12721e+01,5.13134e+01,5.27197e+01,5.27233e+01,5.27245e+01,5.27170e+01,5.27216e+01,5.27229e+01,5.27239e+01,5.27186e+01,5.27084e+01,5.27144e+01,2.42944e-05,2.36059e-05,1.61946e-07,1.01775e-07,8.13305e-08,2.06272e-07,1.29282e-07,1.08788e-07,9.23971e-08,1.80195e-07,3.49412e-07,2.50290e-07,1659336656.0000513,1659336656.4626567,1659336656.9251966,1659336657.3879333,1659336657.8524275,1659336658.3149383,1659336658.7760756,1659336659.2386806,1659336659.7013934,1659336660.165734,1659336660.6281188,1659336661.0918226
51.0,50.7295,0.00420,5.12722e+01,5.13136e+01,5.27212e+01,5.27229e+01,5.27247e+01,5.27180e+01,5.27223e+01,5.27219e+01,5.27237e+01,5.27205e+01,5.27075e+01,5.27137e+01,2.42947e-05,2.36045e-05,1.39087e-07,1.10815e-07,7.92046e-08,1.91083e-07,1.19448e-07,1.26719e-07,9.74635e-08,1.50641e-07,3.66757e-07,2.62866e-07,1659336663.1036737,1659336663.5661924,1659336664.0281522,1659336664.4907992,1659336664.953309,1659336665.416284,1659336665.8803563,1659336666.3428264,1659336666.8054233,1659336667.2692893,1659336667.7322695,1659336668.1946232
51.0,50.7299,0.00420,5.12726e+01,5.13140e+01,5.27230e+01,5.27221e+01,5.27217e+01,5.27203e+01,5.27196e+01,5.27228e+01,5.27253e+01,5.27229e+01,5.27228e+01,5.27232e+01,2.42947e-05,2.36040e-05,1.15017e-07,1.29958e-07,1.36862e-07,1.59651e-07,1.71155e-07,1.18415e-07,7.62542e-08,1.17083e-07,1.17610e-07,1.12454e-07,1659336670.2110085,1659336670.6737688,1659336671.1360698,1659336671.5986981,1659336672.0612931,1659336672.5244102,1659336672.9868982,1659336673.4518156,1659336673.9143577,1659336674.3766682,1659336674.8397388,1659336675.3022494
51.0,50.73,0.00420,5.12725e+01,5.13142e+01,5.27233e+01,5.27216e+01,5.27221e+01,5.27206e+01,5.27196e+01,5.27231e+01,5.27262e+01,5.27228e+01,5.27221e+01,5.27234e+01,2.42980e-05,2.36034e-05,1.11024e-07,1.40677e-07,1.30932e-07,1.57515e-07,1.73519e-07,1.14451e-07,6.29425e-08,1.19219e-07,1.31567e-07,1.10735e-07,1659336677.3282592,1659336677.7909977,1659336678.2536008,1659336678.716039,1659336679.1788003,1659336679.6414564,1659336680.1046777,1659336680.567926,1659336681.0303712,1659336681.4927511,1659336681.9559777,1659336682.4188168
51.0,50.7297,0.00420,5.12724e+01,5.13138e+01,5.27236e+01,5.27217e+01,5.27209e+01,5.27205e+01,5.27198e+01,5.27226e+01,5.27255e+01,5.27233e+01,5.27222e+01,5.27224e+01,2.42951e-05,2.36044e-05,1.01695e-07,1.32789e-07,1.47442e-07,1.52826e-07,1.64608e-07,1.18792e-07,7.08302e-08,1.07477e-07,1.25130e-07,1.21335e-07,1659336684.4247832,1659336684.8876348,1659336685.350268,1659336685.8121862,1659336686.274833,1659336686.7380738,1659336687.200659,1659336687.6641243,1659336688.1269693,1659336688.589492,1659336689.0519118,1659336689.514438
51.0,50.7294,0.00420,5.12720e+01,5.13136e+01,5.27233e+01,5.27213e+01,5.27203e+01,5.27208e+01,5.27199e+01,5.27225e+01,5.27249e+01,5.27232e+01,5.27219e+01,5.27218e+01,2.42954e-05,2.36022e-05,1.01030e-07,1.35402e-07,1.51386e-07,1.44074e-07,1.59174e-07,1.14729e-07,7.50025e-08,1.03861e-07,1.25806e-07,1.26471e-07,1659336691.5238197,1659336691.986342,1659336692.4487474,1659336692.912549,1659336693.3756304,1659336693.8381708,1659336694.3003116,1659336694.7629933,1659336695.225567,1659336695.6892092,1659336696.1523125,1659336696.6148918
51.0,50.7296,0.00420,5.12723e+01,5.13137e+01,5.27232e+01,5.27210e+01,5.27214e+01,5.27203e+01,5.27194e+01,5.27226e+01,5.27256e+01,5.27224e+01,5.27228e+01,5.27243e+01,2.42952e-05,2.36045e-05,1.06563e-07,1.42982e-07,1.37319e-07,1.54823e-07,1.69535e-07,1.16179e-07,6.63300e-08,1.19865e-07,1.13497e-07,8.79069e-08,1659336698.6372414,1659336699.1000996,1659336699.562687,1659336700.025269,1659336700.4881568,1659336700.9507306,1659336701.4133723,1659336701.876606,1659336702.3397768,1659336702.8036337,1659336703.2662177,1659336703.7282672
51.0,50.7294,0.00420,5.12721e+01,5.13134e+01,5.27256e+01,5.27227e+01,5.27195e+01,5.27223e+01,5.27196e+01,5.27198e+01,5.27227e+01,5.27195e+01,5.27245e+01,5.27250e+01,2.42950e-05,2.36063e-05,6.39359e-08,1.12414e-07,1.64787e-07,1.18236e-07,1.62611e-07,1.60029e-07,1.11222e-07,1.65085e-07,8.16186e-08,7.37210e-08,1659336705.7588294,1659336706.2215204,1659336706.6840189,1659336707.1465201,1659336707.609528,1659336708.0718803,1659336708.5343952,1659336708.9967663,1659336709.4597063,1659336709.9273615,1659336710.3886397,1659336710.851706
