Start T, Start V, Stop V, Step V, Num Readings, ADC Rate, Sleep HV, Sleep DAC, Sleep Readings
1659346483.9620824, 51.0, 51.0, 0.1, 250000, 4, 5, 1, 0.05
HV_set (V),HV_rdb (V), HV_err (V),VsCH_1 (V),VsCH_3 (V),VsCH_6 (V),VsCH_7 (V),VsCH_8 (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_1 (A),IsCH_3 (A),IsCH_6 (A),IsCH_7 (A),IsCH_8 (A),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A),TsCH_1 (s),TsCH_3 (s),TsCH_6 (s),TsCH_7 (s),TsCH_8 (s),TsCH_9 (s),TsCH_10 (s),TsCH_11 (s),TsCH_12 (s),TsCH_14 (s),TsCH_15 (s),TsCH_16 (s)
51.0,50.7324,0.00240,5.12749e+01,5.13162e+01,5.27138e+01,5.27175e+01,5.27295e+01,5.27225e+01,5.27100e+01,5.27249e+01,5.27308e+01,5.27302e+01,5.27303e+01,5.27308e+01,2.42973e-05,2.36094e-05,3.10709e-07,2.48919e-07,4.80711e-08,1.64807e-07,3.72966e-07,1.25130e-07,2.61565e-08,3.70840e-08,3.48886e-08,2.58684e-08,1659352441.8229473,1659352442.288221,1659352442.7519486,1659352443.214751,1659352443.6773286,1659352444.1412838,1659352444.6052902,1659352445.0679388,1659352445.530436,1659352445.9931457,1659352446.4562922,1659352446.9188914
51.0,50.731,0.00240,5.12736e+01,5.13148e+01,5.27126e+01,5.27162e+01,5.27281e+01,5.27204e+01,5.27103e+01,5.27241e+01,5.27291e+01,5.27291e+01,5.27293e+01,5.27296e+01,2.42960e-05,2.36096e-05,3.06646e-07,2.47349e-07,4.77831e-08,1.76132e-07,3.44932e-07,1.15703e-07,3.08454e-08,3.24945e-08,2.79347e-08,2.36730e-08,1659352448.9366195,1659352449.3996234,1659352449.8622615,1659352450.3243694,1659352450.7870746,1659352451.2498362,1659352451.7122607,1659352452.1757402,1659352452.6384547,1659352453.1012824,1659352453.5646892,1659352454.0281692
51.0,50.7311,0.00240,5.12738e+01,5.13149e+01,5.27167e+01,5.27174e+01,5.27284e+01,5.27265e+01,5.27229e+01,5.27260e+01,5.27296e+01,5.27296e+01,5.27294e+01,5.27298e+01,2.42950e-05,2.36090e-05,2.39750e-07,2.28753e-07,4.45247e-08,7.74264e-08,1.37399e-07,8.56519e-08,2.44081e-08,2.46565e-08,2.82228e-08,2.16166e-08,1659352456.0393598,1659352456.502057,1659352456.9642563,1659352457.4269257,1659352457.8896992,1659352458.3520627,1659352458.8147855,1659352459.2775223,1659352459.7399898,1659352460.2026846,1659352460.6654375,1659352461.1280966
51.0,50.7303,0.00240,5.12729e+01,5.13144e+01,5.27150e+01,5.27178e+01,5.27279e+01,5.27254e+01,5.27214e+01,5.27255e+01,5.27290e+01,5.27287e+01,5.27287e+01,5.27290e+01,2.42954e-05,2.36037e-05,2.54889e-07,2.08308e-07,4.06305e-08,8.15392e-08,1.48346e-07,7.98901e-08,2.20835e-08,2.58585e-08,2.58982e-08,2.16067e-08,1659352463.142824,1659352463.6070888,1659352464.0697725,1659352464.5320477,1659352464.9946644,1659352465.4574604,1659352465.9200459,1659352466.3827589,1659352466.8455322,1659352467.310972,1659352467.7735698,1659352468.2360766
51.0,50.7299,0.00240,5.12725e+01,5.13137e+01,5.27146e+01,5.27175e+01,5.27270e+01,5.27251e+01,5.27213e+01,5.27247e+01,5.27285e+01,5.27284e+01,5.27284e+01,5.27287e+01,2.42965e-05,2.36092e-05,2.54939e-07,2.06421e-07,4.85480e-08,7.95126e-08,1.43568e-07,8.62579e-08,2.26796e-08,2.44180e-08,2.47459e-08,1.99874e-08,1659352470.2529397,1659352470.7159374,1659352471.1802285,1659352471.645145,1659352472.108408,1659352472.5712059,1659352473.0361989,1659352473.4989748,1659352473.961701,1659352474.4241934,1659352474.8868368,1659352475.3495843
51.0,50.7308,0.00240,5.12735e+01,5.13148e+01,5.27173e+01,5.27182e+01,5.27280e+01,5.27255e+01,5.27231e+01,5.27257e+01,5.27293e+01,5.27292e+01,5.27290e+01,5.27296e+01,2.42951e-05,2.36067e-05,2.25653e-07,2.09649e-07,4.70479e-08,8.91089e-08,1.29124e-07,8.44498e-08,2.43286e-08,2.74678e-08,2.99811e-08,1.96298e-08,1659352477.3638136,1659352477.8287587,1659352478.2920337,1659352478.754875,1659352479.217648,1659352479.6799803,1659352480.1428075,1659352480.6060388,1659352481.068681,1659352481.531943,1659352481.9980426,1659352482.4603174
51.0,50.7314,0.00240,5.12741e+01,5.13153e+01,5.27178e+01,5.27204e+01,5.27294e+01,5.27279e+01,5.27273e+01,5.27270e+01,5.27301e+01,5.27299e+01,5.27299e+01,5.27297e+01,2.42943e-05,2.36073e-05,2.26200e-07,1.83423e-07,3.34581e-08,5.89391e-08,6.86646e-08,7.38303e-08,2.16762e-08,2.51532e-08,2.49445e-08,2.78950e-08,1659352484.475946,1659352484.9387617,1659352485.4013512,1659352485.8638966,1659352486.3266227,1659352486.7893384,1659352487.2526636,1659352487.7157152,1659352488.1782992,1659352488.6396713,1659352489.1024477,1659352489.56515
51.0,50.7311,0.00240,5.12737e+01,5.13155e+01,5.27199e+01,5.27203e+01,5.27290e+01,5.27275e+01,5.27267e+01,5.27270e+01,5.27298e+01,5.27295e+01,5.27295e+01,5.27295e+01,2.42953e-05,2.35992e-05,1.86592e-07,1.79221e-07,3.53555e-08,5.95053e-08,7.28567e-08,6.76811e-08,2.09411e-08,2.61068e-08,2.59876e-08,2.61962e-08,1659352491.582972,1659352492.0481663,1659352492.5121272,1659352492.9747877,1659352493.4374793,1659352493.900091,1659352494.3628945,1659352494.8255765,1659352495.2881644,1659352495.7509704,1659352496.213178,1659352496.6764824
51.0,50.7311,0.00240,5.12737e+01,5.13153e+01,5.27183e+01,5.27210e+01,5.27292e+01,5.27276e+01,5.27259e+01,5.27269e+01,5.27300e+01,5.27296e+01,5.27295e+01,5.27296e+01,2.42967e-05,2.36026e-05,2.14169e-07,1.68681e-07,3.15011e-08,5.90285e-08,8.70824e-08,7.03037e-08,1.88450e-08,2.48253e-08,2.72691e-08,2.57293e-08,1659352498.6917863,1659352499.154409,1659352499.6171975,1659352500.0806558,1659352500.5438943,1659352501.0065746,1659352501.4693942,1659352501.9306595,1659352502.3912683,1659352502.8540113,1659352503.3215718,1659352503.782884
51.0,50.731,0.00240,5.12739e+01,5.13150e+01,5.27198e+01,5.27204e+01,5.27285e+01,5.27279e+01,5.27264e+01,5.27264e+01,5.27296e+01,5.27296e+01,5.27294e+01,5.27294e+01,2.42918e-05,2.36057e-05,1.87198e-07,1.76718e-07,4.14848e-08,5.20746e-08,7.66317e-08,7.59959e-08,2.41498e-08,2.40505e-08,2.65539e-08,2.61068e-08,1659352505.7868993,1659352506.2495854,1659352506.7120605,1659352507.1749659,1659352507.6375978,1659352508.1029675,1659352508.5656772,1659352509.0279818,1659352509.4907448,1659352509.9521496,1659352510.4148526,1659352510.8776526
51.0,50.7313,0.00240,5.12741e+01,5.13158e+01,5.27186e+01,5.27215e+01,5.27293e+01,5.27277e+01,5.27268e+01,5.27269e+01,5.27300e+01,5.27299e+01,5.27297e+01,5.27301e+01,2.42936e-05,2.35982e-05,2.10981e-07,1.63674e-07,3.29713e-08,5.93762e-08,7.50422e-08,7.37707e-08,2.10404e-08,2.38419e-08,2.68122e-08,1.92324e-08,1659352512.8946495,1659352513.357414,1659352513.8200843,1659352514.282706,1659352514.7455645,1659352515.2079763,1659352515.6722865,1659352516.13514,1659352516.5977314,1659352517.0600483,1659352517.522673,1659352517.9853344
51.0,50.731,0.00240,5.12736e+01,5.13152e+01,5.27218e+01,5.27239e+01,5.27296e+01,5.27280e+01,5.27225e+01,5.27279e+01,5.27300e+01,5.27270e+01,5.27295e+01,5.27300e+01,2.42954e-05,2.36023e-05,1.53402e-07,1.18236e-07,2.38419e-08,5.04553e-08,1.42445e-07,5.12103e-08,1.66893e-08,6.66678e-08,2.51432e-08,1.68383e-08,1659352520.0008147,1659352520.4640884,1659352520.9268494,1659352521.3900695,1659352521.852472,1659352522.315841,1659352522.7789545,1659352523.2415457,1659352523.7041538,1659352524.1668203,1659352524.6298025,1659352525.0922463
51.0,50.7307,0.00240,5.12734e+01,5.13150e+01,5.27219e+01,5.27241e+01,5.27291e+01,5.27276e+01,5.27234e+01,5.27274e+01,5.27296e+01,5.27271e+01,5.27292e+01,5.27294e+01,2.42939e-05,2.36005e-05,1.45982e-07,1.09861e-07,2.70605e-08,5.12799e-08,1.21524e-07,5.50052e-08,1.82490e-08,6.05782e-08,2.43982e-08,2.14577e-08,1659352527.1157103,1659352527.5783541,1659352528.0408998,1659352528.5042386,1659352528.9668758,1659352529.429478,1659352529.892102,1659352530.356593,1659352530.8198085,1659352531.2823555,1659352531.7453883,1659352532.2078793
51.0,50.7305,0.00240,5.12733e+01,5.13148e+01,5.27217e+01,5.27241e+01,5.27287e+01,5.27272e+01,5.27224e+01,5.27276e+01,5.27294e+01,5.27262e+01,5.27292e+01,5.27294e+01,2.42929e-05,2.36007e-05,1.46697e-07,1.06156e-07,3.05971e-08,5.46873e-08,1.34756e-07,4.80612e-08,1.75138e-08,7.23402e-08,2.19742e-08,1.76827e-08,1659352534.2235372,1659352534.6875093,1659352535.1501167,1659352535.6123111,1659352536.0748906,1659352536.537505,1659352537.0000923,1659352537.4628901,1659352537.9275806,1659352538.390043,1659352538.8522534,1659352539.3149135
51.0,50.7295,0.00240,5.12721e+01,5.13133e+01,5.27209e+01,5.27226e+01,5.27278e+01,5.27265e+01,5.27212e+01,5.27263e+01,5.27284e+01,5.27252e+01,5.27281e+01,5.27282e+01,2.42956e-05,2.36085e-05,1.42932e-07,1.14888e-07,2.84513e-08,4.91937e-08,1.38670e-07,5.39422e-08,1.79410e-08,7.10090e-08,2.35637e-08,2.13385e-08,1659352541.3294983,1659352541.800187,1659352542.2634757,1659352542.7261107,1659352543.1934295,1659352543.6560078,1659352544.1187842,1659352544.5821137,1659352545.0446994,1659352545.5079262,1659352545.970672,1659352546.4334152
51.0,50.7312,0.00240,5.12738e+01,5.13155e+01,5.27221e+01,5.27248e+01,5.27299e+01,5.27287e+01,5.27290e+01,5.27283e+01,5.27301e+01,5.27302e+01,5.27301e+01,5.27302e+01,2.42967e-05,2.36014e-05,1.52270e-07,1.06464e-07,2.13186e-08,4.13060e-08,3.67165e-08,4.75844e-08,1.79609e-08,1.65999e-08,1.80205e-08,1.73151e-08,1659352548.45145,1659352548.9164386,1659352549.379791,1659352549.842411,1659352550.305686,1659352550.768478,1659352551.231852,1659352551.6944354,1659352552.1569262,1659352552.6204267,1659352553.083825,1659352553.546252
51.0,50.731,0.00240,5.12740e+01,5.13154e+01,5.27256e+01,5.27267e+01,5.27296e+01,5.27290e+01,5.27290e+01,5.27279e+01,5.27301e+01,5.27299e+01,5.27298e+01,5.27298e+01,2.42901e-05,2.36001e-05,9.04004e-08,7.15951e-08,2.36730e-08,3.39846e-08,3.27428e-08,5.09322e-08,1.43051e-08,1.80503e-08,2.02755e-08,2.06729e-08,1659352555.5557566,1659352556.018243,1659352556.483007,1659352556.9458246,1659352557.4080539,1659352557.8707438,1659352558.333512,1659352558.796906,1659352559.2599542,1659352559.72272,1659352560.1855743,1659352560.6560388
51.0,50.7302,0.00240,5.12731e+01,5.13146e+01,5.27243e+01,5.27262e+01,5.27288e+01,5.27280e+01,5.27281e+01,5.27272e+01,5.27291e+01,5.27290e+01,5.27292e+01,5.27291e+01,2.42917e-05,2.35985e-05,9.87848e-08,6.69658e-08,2.35240e-08,3.65575e-08,3.55840e-08,4.94818e-08,1.76430e-08,2.03947e-08,1.71860e-08,1.78615e-08,1659352562.674999,1659352563.1376398,1659352563.5999787,1659352564.0626376,1659352564.5257885,1659352564.9879844,1659352565.450622,1659352565.9133854,1659352566.3759768,1659352566.8387275,1659352567.3014777,1659352567.763925
51.0,50.7309,0.00240,5.12738e+01,5.13147e+01,5.27253e+01,5.27262e+01,5.27296e+01,5.27290e+01,5.27289e+01,5.27278e+01,5.27298e+01,5.27300e+01,5.27296e+01,5.27298e+01,2.42916e-05,2.36085e-05,9.34700e-08,7.82808e-08,2.23021e-08,3.18388e-08,3.38654e-08,5.12799e-08,1.79708e-08,1.57952e-08,2.20239e-08,1.80006e-08,1659352569.778938,1659352570.2417846,1659352570.7043247,1659352571.1665652,1659352571.6293626,1659352572.091922,1659352572.554692,1659352573.0175877,1659352573.4798818,1659352573.9425805,1659352574.4052944,1659352574.8688674
51.0,50.7303,0.00240,5.12731e+01,5.13143e+01,5.27241e+01,5.27257e+01,5.27290e+01,5.27285e+01,5.27281e+01,5.27270e+01,5.27292e+01,5.27293e+01,5.27291e+01,5.27291e+01,2.42928e-05,2.36059e-05,1.03096e-07,7.74761e-08,2.13583e-08,3.05374e-08,3.73423e-08,5.43098e-08,1.76032e-08,1.67489e-08,2.07921e-08,1.91828e-08,1659352576.886329,1659352577.3532712,1659352577.817366,1659352578.2800453,1659352578.7427006,1659352579.2054906,1659352579.667975,1659352580.1307564,1659352580.5935388,1659352581.0559084,1659352581.5184588,1659352581.9811578
51.0,50.7312,0.00240,5.12738e+01,5.13152e+01,5.27277e+01,5.27286e+01,5.27299e+01,5.27296e+01,5.27295e+01,5.27283e+01,5.27302e+01,5.27303e+01,5.27300e+01,5.27300e+01,2.42966e-05,2.36058e-05,5.90285e-08,4.39882e-08,2.11795e-08,2.66631e-08,2.87394e-08,4.89453e-08,1.60336e-08,1.44442e-08,2.00073e-08,1.99477e-08,1659352583.9965854,1659352584.459911,1659352584.9226248,1659352585.3853316,1659352585.8480797,1659352586.310813,1659352586.7736273,1659352587.2360992,1659352587.6999478,1659352588.1627448,1659352588.6253986,1659352589.08797
51.0,50.7312,0.00240,5.12738e+01,5.13151e+01,5.27276e+01,5.27285e+01,5.27301e+01,5.27295e+01,5.27294e+01,5.27284e+01,5.27302e+01,5.27303e+01,5.27303e+01,5.27301e+01,2.42968e-05,2.36071e-05,6.06676e-08,4.52995e-08,1.83781e-08,2.79645e-08,2.93454e-08,4.59055e-08,1.66098e-08,1.57356e-08,1.56860e-08,1.85470e-08,1659352591.0960178,1659352591.558749,1659352592.0214345,1659352592.4899433,1659352592.9522262,1659352593.4165566,1659352593.8795006,1659352594.342234,1659352594.8042715,1659352595.267416,1659352595.731007,1659352596.193503
51.0,50.731,0.00240,5.12735e+01,5.13149e+01,5.27270e+01,5.27281e+01,5.27300e+01,5.27296e+01,5.27291e+01,5.27281e+01,5.27301e+01,5.27303e+01,5.27299e+01,5.27298e+01,2.42971e-05,2.36075e-05,6.71943e-08,4.84188e-08,1.64409e-08,2.38816e-08,3.20574e-08,4.90844e-08,1.47124e-08,1.15931e-08,1.82490e-08,2.05537e-08,1659352598.2120821,1659352598.6749034,1659352599.1374683,1659352599.5999537,1659352600.062727,1659352600.526163,1659352600.988243,1659352601.4508257,1659352601.9131758,1659352602.3762064,1659352602.838955,1659352603.3017833
51.0,50.73,0.00240,5.12726e+01,5.13139e+01,5.27265e+01,5.27273e+01,5.27286e+01,5.27284e+01,5.27286e+01,5.27271e+01,5.27291e+01,5.27291e+01,5.27290e+01,5.27288e+01,2.42960e-05,2.36072e-05,5.90682e-08,4.52499e-08,2.34644e-08,2.61366e-08,2.37525e-08,4.87069e-08,1.53581e-08,1.47720e-08,1.67092e-08,1.95305e-08,1659352605.324929,1659352605.7880802,1659352606.253222,1659352606.716442,1659352607.1797564,1659352607.6437645,1659352608.1063807,1659352608.5689487,1659352609.0319946,1659352609.4946833,1659352609.9573953,1659352610.4198368
51.0,50.7309,0.00240,5.12735e+01,5.13151e+01,5.27271e+01,5.27284e+01,5.27297e+01,5.27293e+01,5.27293e+01,5.27281e+01,5.27298e+01,5.27300e+01,5.27299e+01,5.27299e+01,2.42959e-05,2.36032e-05,6.38366e-08,4.16438e-08,1.94013e-08,2.74082e-08,2.74082e-08,4.61638e-08,1.82986e-08,1.52290e-08,1.58648e-08,1.68880e-08,1659352612.4363291,1659352612.8981867,1659352613.360361,1659352613.8231246,1659352614.2857144,1659352614.7481642,1659352615.2109709,1659352615.6736317,1659352616.1359758,1659352616.5988538,1659352617.0637796,1659352617.526476
51.0,50.7307,0.00240,5.12732e+01,5.13143e+01,5.27277e+01,5.27285e+01,5.27297e+01,5.27294e+01,5.27290e+01,5.27280e+01,5.27297e+01,5.27298e+01,5.27299e+01,5.27297e+01,2.42983e-05,2.36120e-05,5.06043e-08,3.66072e-08,1.62919e-08,2.10603e-08,2.84712e-08,4.47830e-08,1.73748e-08,1.44243e-08,1.38481e-08,1.70966e-08,1659352619.5424578,1659352620.0053759,1659352620.4679658,1659352620.9305558,1659352621.3934278,1659352621.8560746,1659352622.3186564,1659352622.7823024,1659352623.2447937,1659352623.7080176,1659352624.1708496,1659352624.6357684
51.0,50.7302,0.00240,5.12727e+01,5.13139e+01,5.27271e+01,5.27279e+01,5.27291e+01,5.27289e+01,5.27287e+01,5.27275e+01,5.27292e+01,5.27295e+01,5.27293e+01,5.27290e+01,2.42975e-05,2.36117e-05,5.14487e-08,3.89814e-08,1.77523e-08,2.24014e-08,2.54214e-08,4.54982e-08,1.73251e-08,1.24673e-08,1.57952e-08,1.92523e-08,1659352626.649755,1659352627.1126168,1659352627.5767334,1659352628.03989,1659352628.50262,1659352628.9655106,1659352629.4280317,1659352629.8908398,1659352630.3536606,1659352630.816117,1659352631.27883,1659352631.7416098
51.0,50.7305,0.00240,5.12731e+01,5.13141e+01,5.27278e+01,5.27283e+01,5.27295e+01,5.27292e+01,5.27289e+01,5.27276e+01,5.27295e+01,5.27297e+01,5.27295e+01,5.27297e+01,2.42958e-05,2.36121e-05,4.54287e-08,3.75013e-08,1.72357e-08,2.11100e-08,2.59181e-08,4.78824e-08,1.60833e-08,1.36197e-08,1.61032e-08,1.38283e-08,1659352633.7579355,1659352634.2202985,1659352634.6831388,1659352635.145985,1659352635.6082194,1659352636.07178,1659352636.5343652,1659352637.0013347,1659352637.4639626,1659352637.926777,1659352638.3894722,1659352638.8519647
51.0,50.7292,0.00240,5.12717e+01,5.13128e+01,5.27260e+01,5.27271e+01,5.27281e+01,5.27279e+01,5.27274e+01,5.27265e+01,5.27285e+01,5.27284e+01,5.27282e+01,5.27279e+01,2.42980e-05,2.36130e-05,5.36939e-08,3.46601e-08,1.91530e-08,2.17557e-08,2.92261e-08,4.44849e-08,1.23382e-08,1.27653e-08,1.66098e-08,2.20537e-08,1659352640.8806186,1659352641.343746,1659352641.8079064,1659352642.2707443,1659352642.733456,1659352643.1960497,1659352643.658826,1659352644.121592,1659352644.5838645,1659352645.0483887,1659352645.5118144,1659352645.9744604
51.0,50.7303,0.00240,5.12726e+01,5.13139e+01,5.27282e+01,5.27287e+01,5.27297e+01,5.27293e+01,5.27289e+01,5.27279e+01,5.27295e+01,5.27295e+01,5.27295e+01,5.27296e+01,2.43005e-05,2.36118e-05,3.45012e-08,2.74579e-08,1.08083e-08,1.73350e-08,2.29776e-08,4.06106e-08,1.32024e-08,1.35601e-08,1.29839e-08,1.22289e-08,1659352648.0109978,1659352648.4737675,1659352648.9365275,1659352649.3997958,1659352649.8624141,1659352650.3251364,1659352650.7882712,1659352651.2510996,1659352651.7136686,1659352652.1760318,1659352652.6388,1659352653.1015491
51.0,50.7307,0.00240,5.12730e+01,5.13141e+01,5.27286e+01,5.27290e+01,5.27298e+01,5.27298e+01,5.27296e+01,5.27282e+01,5.27298e+01,5.27301e+01,5.27300e+01,5.27298e+01,2.43014e-05,2.36164e-05,3.49581e-08,2.76168e-08,1.49210e-08,1.52787e-08,1.82887e-08,4.08590e-08,1.41958e-08,1.01427e-08,1.21494e-08,1.45733e-08,1659352655.1349828,1659352655.5977395,1659352656.0601923,1659352656.522911,1659352656.9870758,1659352657.4485252,1659352657.917078,1659352658.380074,1659352658.842788,1659352659.3054976,1659352659.7681248,1659352660.2311187
51.0,50.7295,0.00240,5.12718e+01,5.13128e+01,5.27273e+01,5.27277e+01,5.27290e+01,5.27287e+01,5.27282e+01,5.27270e+01,5.27288e+01,5.27289e+01,5.27285e+01,5.27286e+01,2.43009e-05,2.36172e-05,3.70344e-08,3.00805e-08,7.88768e-09,1.30733e-08,2.16365e-08,4.14252e-08,1.14143e-08,9.95398e-09,1.68184e-08,1.55071e-08,1659352662.2408006,1659352662.7039976,1659352663.1666203,1659352663.6291718,1659352664.092289,1659352664.5551963,1659352665.0179038,1659352665.480137,1659352665.942828,1659352666.4055653,1659352666.86798,1659352667.3324342
51.0,50.7297,0.00240,5.12721e+01,5.13131e+01,5.27278e+01,5.27281e+01,5.27287e+01,5.27288e+01,5.27286e+01,5.27272e+01,5.27287e+01,5.27292e+01,5.27290e+01,5.27286e+01,2.42997e-05,2.36156e-05,3.12726e-08,2.63751e-08,1.60734e-08,1.55171e-08,1.87953e-08,4.10775e-08,1.60734e-08,8.16584e-09,1.10765e-08,1.76032e-08,1659352669.3463502,1659352669.8092225,1659352670.272266,1659352670.735015,1659352671.1976728,1659352671.6599042,1659352672.1226091,1659352672.5852823,1659352673.0483658,1659352673.5120056,1659352673.9746962,1659352674.4372826
51.0,50.7297,0.00240,5.12719e+01,5.13129e+01,5.27274e+01,5.27279e+01,5.27290e+01,5.27288e+01,5.27285e+01,5.27273e+01,5.27289e+01,5.27290e+01,5.27290e+01,5.27287e+01,2.43020e-05,2.36189e-05,3.79284e-08,2.93652e-08,1.23779e-08,1.46031e-08,2.01563e-08,4.07100e-08,1.36693e-08,1.18415e-08,1.13845e-08,1.60734e-08,1659352676.4517355,1659352676.9144537,1659352677.3759015,1659352677.8385112,1659352678.2999861,1659352678.7627168,1659352679.2254255,1659352679.6880121,1659352680.1507516,1659352680.6133928,1659352681.0753925,1659352681.5401747
51.0,50.7297,0.00240,5.12719e+01,5.13128e+01,5.27285e+01,5.27288e+01,5.27291e+01,5.27289e+01,5.27286e+01,5.27273e+01,5.27288e+01,5.27291e+01,5.27289e+01,5.27286e+01,2.43031e-05,2.36205e-05,1.93020e-08,1.54972e-08,1.06494e-08,1.38382e-08,1.81297e-08,4.03722e-08,1.46627e-08,9.67582e-09,1.35402e-08,1.81397e-08,1659352683.5556707,1659352684.0197308,1659352684.483523,1659352684.9461534,1659352685.4082646,1659352685.8710194,1659352686.3335915,1659352686.7961516,1659352687.2589436,1659352687.7216794,1659352688.1841583,1659352688.6469386
51.0,50.7293,0.00240,5.12716e+01,5.13123e+01,5.27280e+01,5.27282e+01,5.27287e+01,5.27285e+01,5.27281e+01,5.27269e+01,5.27284e+01,5.27287e+01,5.27286e+01,5.27282e+01,2.43010e-05,2.36219e-05,2.08517e-08,1.82986e-08,9.28839e-09,1.30534e-08,1.96497e-08,4.00245e-08,1.45336e-08,9.92417e-09,1.11957e-08,1.82390e-08,1659352690.6628585,1659352691.1256163,1659352691.5880435,1659352692.0523145,1659352692.515667,1659352692.978232,1659352693.440433,1659352693.9037623,1659352694.3663588,1659352694.827968,1659352695.2905586,1659352695.7532744
51.0,50.7308,0.00240,5.12730e+01,5.13141e+01,5.27295e+01,5.27297e+01,5.27302e+01,5.27300e+01,5.27295e+01,5.27283e+01,5.27299e+01,5.27303e+01,5.27302e+01,5.27298e+01,2.43026e-05,2.36170e-05,2.10603e-08,1.86960e-08,9.60628e-09,1.28249e-08,2.11398e-08,4.09186e-08,1.54873e-08,8.39432e-09,1.05103e-08,1.66992e-08,1659352697.7709968,1659352698.2336285,1659352698.6961646,1659352699.1589859,1659352699.6217399,1659352700.0841503,1659352700.5485072,1659352701.0148728,1659352701.477487,1659352701.9399753,1659352702.40703,1659352702.8695555
51.0,50.7307,0.00240,5.12728e+01,5.13137e+01,5.27294e+01,5.27296e+01,5.27301e+01,5.27299e+01,5.27294e+01,5.27284e+01,5.27298e+01,5.27300e+01,5.27299e+01,5.27295e+01,2.43046e-05,2.36221e-05,2.10702e-08,1.80304e-08,9.62615e-09,1.33415e-08,2.13087e-08,3.81172e-08,1.49906e-08,1.18117e-08,1.34210e-08,2.00073e-08,1659352704.8807125,1659352705.3460643,1659352705.8083572,1659352706.2709897,1659352706.7338445,1659352707.1960783,1659352707.658705,1659352708.1215563,1659352708.5838459,1659352709.046467,1659352709.5120134,1659352709.9748645
51.0,50.7313,0.00240,5.12735e+01,5.13147e+01,5.27284e+01,5.27290e+01,5.27301e+01,5.27299e+01,5.27297e+01,5.27288e+01,5.27302e+01,5.27303e+01,5.27304e+01,5.27302e+01,2.43027e-05,2.36160e-05,4.84288e-08,3.78191e-08,1.92523e-08,2.29677e-08,2.64148e-08,4.20213e-08,1.75933e-08,1.60833e-08,1.57654e-08,1.86265e-08,1659352711.992459,1659352712.4557993,1659352712.9185004,1659352713.3812082,1659352713.8441687,1659352714.3068604,1659352714.7694216,1659352715.231942,1659352715.6947248,1659352716.15739,1659352716.6198645,1659352717.0825512
51.0,50.7305,0.00240,5.12730e+01,5.13144e+01,5.27279e+01,5.27280e+01,5.27295e+01,5.27291e+01,5.27289e+01,5.27278e+01,5.27296e+01,5.27297e+01,5.27295e+01,5.27291e+01,2.42972e-05,2.36080e-05,4.32829e-08,4.10676e-08,1.62721e-08,2.34445e-08,2.72890e-08,4.42564e-08,1.57257e-08,1.34607e-08,1.64509e-08,2.26299e-08,1659352719.095741,1659352719.5583248,1659352720.0211966,1659352720.4901032,1659352720.952475,1659352721.4157116,1659352721.8784556,1659352722.341168,1659352722.8049448,1659352723.2667878,1659352723.72964,1659352724.191998
51.0,50.7304,0.00240,5.12730e+01,5.13139e+01,5.27276e+01,5.27279e+01,5.27290e+01,5.27293e+01,5.27290e+01,5.27275e+01,5.27292e+01,5.27296e+01,5.27294e+01,5.27292e+01,2.42963e-05,2.36141e-05,4.60446e-08,4.22299e-08,2.33054e-08,1.83185e-08,2.32855e-08,4.90646e-08,2.02755e-08,1.37289e-08,1.64111e-08,1.92225e-08,1659352726.2076592,1659352726.6702585,1659352727.1323972,1659352727.5959044,1659352728.058487,1659352728.5211532,1659352728.9841805,1659352729.448224,1659352729.91093,1659352730.3735006,1659352730.836146,1659352731.2988389
51.0,50.7311,0.00240,5.12737e+01,5.13148e+01,5.27282e+01,5.27284e+01,5.27300e+01,5.27299e+01,5.27296e+01,5.27280e+01,5.27301e+01,5.27302e+01,5.27302e+01,5.27299e+01,2.42960e-05,2.36111e-05,4.82202e-08,4.44353e-08,1.82887e-08,2.03152e-08,2.51134e-08,5.08726e-08,1.69277e-08,1.45137e-08,1.43548e-08,1.94510e-08,1659352733.3101177,1659352733.772497,1659352734.235814,1659352734.6984386,1659352735.1613805,1659352735.6240084,1659352736.0868323,1659352736.5495331,1659352737.0121584,1659352737.4766617,1659352737.9402544,1659352738.4030201
51.0,50.7303,0.00240,5.12729e+01,5.13141e+01,5.27277e+01,5.27278e+01,5.27288e+01,5.27289e+01,5.27289e+01,5.27277e+01,5.27292e+01,5.27296e+01,5.27292e+01,5.27288e+01,2.42957e-05,2.36097e-05,4.36405e-08,4.09484e-08,2.53518e-08,2.26597e-08,2.35438e-08,4.35015e-08,1.86960e-08,1.17222e-08,1.86364e-08,2.43882e-08,1659352740.4268062,1659352740.8900046,1659352741.3528183,1659352741.8161764,1659352742.278789,1659352742.7403007,1659352743.2030406,1659352743.6657863,1659352744.1281211,1659352744.5910306,1659352745.0537024,1659352745.5159595
