Start T, Start V, Stop V, Step V, Num Readings, ADC Rate, Sleep HV, Sleep DAC, Sleep Readings
1659343754.9162424, 51.0, 51.0, 0.1, 9000, 4, 5, 1, 0.05
HV_set (V),HV_rdb (V), HV_err (V),VsCH_1 (V),VsCH_3 (V),VsCH_6 (V),VsCH_7 (V),VsCH_8 (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_1 (A),IsCH_3 (A),IsCH_6 (A),IsCH_7 (A),IsCH_8 (A),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A),TsCH_1 (s),TsCH_3 (s),TsCH_6 (s),TsCH_7 (s),TsCH_8 (s),TsCH_9 (s),TsCH_10 (s),TsCH_11 (s),TsCH_12 (s),TsCH_14 (s),TsCH_15 (s),TsCH_16 (s)
51.0,50.7304,0.00330,5.12715e+01,5.13122e+01,5.27280e+01,5.27297e+01,5.27301e+01,5.27294e+01,5.27292e+01,5.27287e+01,5.27299e+01,5.27296e+01,5.27296e+01,5.27297e+01,2.43216e-05,2.36426e-05,3.98060e-08,1.08878e-08,5.48363e-09,1.67092e-08,1.99974e-08,2.76168e-08,8.35458e-09,1.30733e-08,1.27951e-08,1.20898e-08,1659344055.171734,1659344055.6340692,1659344056.0963373,1659344056.5588226,1659344057.0214548,1659344057.4848366,1659344057.9484642,1659344058.4109402,1659344058.8722277,1659344059.3348682,1659344059.7973883,1659344060.2605102
51.0,50.7299,0.00330,5.12710e+01,5.13119e+01,5.27276e+01,5.27292e+01,5.27294e+01,5.27285e+01,5.27285e+01,5.27279e+01,5.27293e+01,5.27289e+01,5.27290e+01,5.27290e+01,2.43209e-05,2.36398e-05,3.80874e-08,1.12752e-08,8.52346e-09,2.34346e-08,2.26498e-08,3.38455e-08,1.01825e-08,1.67986e-08,1.45733e-08,1.52687e-08,1659344062.2745264,1659344062.739931,1659344063.202443,1659344063.6648834,1659344064.1319876,1659344064.5960236,1659344065.0585666,1659344065.5196717,1659344065.9835694,1659344066.4460435,1659344066.9082155,1659344067.3707948
51.0,50.7312,0.00330,5.12755e+01,5.13194e+01,5.27247e+01,5.27302e+01,5.27307e+01,5.27295e+01,5.27296e+01,5.27292e+01,5.27304e+01,5.27302e+01,5.27305e+01,5.27301e+01,2.42675e-05,2.35362e-05,1.09027e-07,1.62621e-08,8.40425e-09,2.77658e-08,2.72294e-08,3.34581e-08,1.31428e-08,1.69377e-08,1.08878e-08,1.82887e-08,1659344069.3887827,1659344069.8519473,1659344070.3144004,1659344070.776003,1659344071.240518,1659344071.703083,1659344072.166169,1659344072.6286428,1659344073.0950015,1659344073.5575924,1659344074.0199366,1659344074.4825532
51.0,50.7302,0.00330,5.12743e+01,5.13192e+01,5.27241e+01,5.27292e+01,5.27293e+01,5.27282e+01,5.27289e+01,5.27283e+01,5.27293e+01,5.27292e+01,5.27295e+01,5.27292e+01,2.42711e-05,2.35231e-05,1.01576e-07,1.58648e-08,1.44939e-08,3.26137e-08,2.20736e-08,3.10043e-08,1.43548e-08,1.67588e-08,1.15136e-08,1.59343e-08,1659344076.4998844,1659344076.9640307,1659344077.429493,1659344077.8908331,1659344078.3534398,1659344078.8159237,1659344079.2812161,1659344079.7440357,1659344080.2067566,1659344080.669396,1659344081.1325414,1659344081.5973153
51.0,50.7304,0.00330,5.12750e+01,5.13194e+01,5.27237e+01,5.27293e+01,5.27299e+01,5.27287e+01,5.27289e+01,5.27284e+01,5.27297e+01,5.27294e+01,5.27296e+01,5.27294e+01,2.42628e-05,2.35221e-05,1.11620e-07,1.77224e-08,8.53340e-09,2.76864e-08,2.56896e-08,3.31104e-08,1.18315e-08,1.65701e-08,1.27355e-08,1.72555e-08,1659344083.6083384,1659344084.0727043,1659344084.5355113,1659344084.9980924,1659344085.4601803,1659344085.92516,1659344086.3881307,1659344086.8506396,1659344087.3132243,1659344087.7760043,1659344088.2388268,1659344088.701357
51.0,50.7304,0.00330,5.12749e+01,5.13187e+01,5.26340e+01,5.27289e+01,5.27298e+01,5.27266e+01,5.27284e+01,5.27282e+01,5.27296e+01,5.27291e+01,5.27296e+01,5.27294e+01,2.42643e-05,2.35342e-05,1.60777e-06,2.50340e-08,9.53674e-09,6.27836e-08,3.39746e-08,3.69648e-08,1.25766e-08,2.12590e-08,1.40071e-08,1.61926e-08,1659344090.720341,1659344091.1829414,1659344091.645478,1659344092.1085832,1659344092.5717065,1659344093.0342357,1659344093.496327,1659344093.961693,1659344094.424057,1659344094.8866026,1659344095.349752,1659344095.812341
51.0,50.7309,0.00330,5.12765e+01,5.13203e+01,5.26468e+01,5.27293e+01,5.27301e+01,5.27273e+01,5.27289e+01,5.27288e+01,5.27302e+01,5.27296e+01,5.27302e+01,5.27299e+01,2.42453e-05,2.35153e-05,1.40180e-06,2.65737e-08,1.26561e-08,5.93762e-08,3.28223e-08,3.56734e-08,1.12355e-08,2.20040e-08,1.24971e-08,1.61032e-08,1659344097.8332396,1659344098.2961326,1659344098.7605753,1659344099.223026,1659344099.687923,1659344100.1503012,1659344100.612576,1659344101.075189,1659344101.5388927,1659344102.0083394,1659344102.4708908,1659344102.9361615
51.0,50.731,0.00330,5.12764e+01,5.13190e+01,5.26468e+01,5.27294e+01,5.27303e+01,5.27273e+01,5.27292e+01,5.27288e+01,5.27304e+01,5.27300e+01,5.27301e+01,5.27299e+01,2.42500e-05,2.35389e-05,1.40380e-06,2.64446e-08,1.14044e-08,6.11941e-08,3.05076e-08,3.74218e-08,1.06096e-08,1.66992e-08,1.49012e-08,1.76430e-08,1659344104.9639359,1659344105.4279354,1659344105.890508,1659344106.3526978,1659344106.8157885,1659344107.279574,1659344107.7419443,1659344108.204034,1659344108.6685674,1659344109.130989,1659344109.5935016,1659344110.0560894
51.0,50.7313,0.00330,5.12750e+01,5.13187e+01,5.25947e+01,5.27296e+01,5.27306e+01,5.27219e+01,5.27277e+01,5.27288e+01,5.27305e+01,5.27297e+01,5.27304e+01,5.27303e+01,2.42773e-05,2.35491e-05,2.27667e-06,2.77559e-08,1.21593e-08,1.56502e-07,6.00020e-08,4.15941e-08,1.33316e-08,2.70307e-08,1.43150e-08,1.71860e-08,1659344112.069158,1659344112.5320773,1659344112.9945357,1659344113.456089,1659344113.9185941,1659344114.3813028,1659344114.8445935,1659344115.3069808,1659344115.7695153,1659344116.235047,1659344116.6976695,1659344117.160033
51.0,50.7309,0.00330,5.12723e+01,5.13132e+01,5.25367e+01,5.27286e+01,5.27299e+01,5.26986e+01,5.27271e+01,5.27285e+01,5.27302e+01,5.27295e+01,5.27299e+01,5.27299e+01,2.43154e-05,2.36348e-05,3.23679e-06,3.91205e-08,1.73052e-08,5.39203e-07,6.31909e-08,4.00841e-08,1.18415e-08,2.35041e-08,1.67886e-08,1.63317e-08,1659344119.1790097,1659344119.6414967,1659344120.1046293,1659344120.5680327,1659344121.03054,1659344121.492933,1659344121.96046,1659344122.4231489,1659344122.885624,1659344123.3494523,1659344123.8121476,1659344124.2747583
51.0,50.7304,0.00330,5.12719e+01,5.13127e+01,5.25268e+01,5.27284e+01,5.27294e+01,5.26967e+01,5.27261e+01,5.27281e+01,5.27295e+01,5.27287e+01,5.27296e+01,5.27296e+01,2.43149e-05,2.36346e-05,3.39473e-06,3.28223e-08,1.69774e-08,5.61515e-07,7.24395e-08,3.89914e-08,1.54773e-08,2.91665e-08,1.35104e-08,1.38779e-08,1659344126.3017755,1659344126.7641442,1659344127.2274861,1659344127.6899846,1659344128.152303,1659344128.614697,1659344129.0772617,1659344129.5402994,1659344130.003086,1659344130.4656274,1659344130.9287293,1659344131.3919077
51.0,50.7317,0.00330,5.12733e+01,5.13138e+01,5.25507e+01,5.27295e+01,5.27306e+01,5.27012e+01,5.27273e+01,5.27293e+01,5.27309e+01,5.27300e+01,5.27306e+01,5.27308e+01,2.43126e-05,2.36371e-05,3.01721e-06,3.71536e-08,1.91430e-08,5.07772e-07,7.26680e-08,4.07199e-08,1.38581e-08,2.86500e-08,1.82291e-08,1.57754e-08,1659344133.4069521,1659344133.8695788,1659344134.3320808,1659344134.7946188,1659344135.2572932,1659344135.7208774,1659344136.1840174,1659344136.6466775,1659344137.1093483,1659344137.5726206,1659344138.0356476,1659344138.4980888
51.0,50.7309,0.00330,5.12724e+01,5.13129e+01,5.27107e+01,5.27278e+01,5.27289e+01,5.25219e+01,5.27234e+01,5.27277e+01,5.27299e+01,5.27280e+01,5.27296e+01,5.27298e+01,2.43144e-05,2.36393e-05,3.36409e-07,5.19256e-08,3.33091e-08,3.48430e-06,1.24445e-07,5.33263e-08,1.59740e-08,4.86473e-08,2.09908e-08,1.77125e-08,1659344140.5147831,1659344140.9789863,1659344141.4415143,1659344141.9042342,1659344142.3668191,1659344142.8293006,1659344143.2924588,1659344143.7557797,1659344144.218316,1659344144.6804035,1659344145.1429226,1659344145.605488
51.0,50.7314,0.00330,5.12726e+01,5.13132e+01,5.27077e+01,5.27280e+01,5.27297e+01,5.25204e+01,5.27230e+01,5.27281e+01,5.27303e+01,5.27284e+01,5.27303e+01,5.27304e+01,2.43192e-05,2.36421e-05,3.94752e-07,5.64655e-08,2.85308e-08,3.51779e-06,1.40091e-07,5.44488e-08,1.88152e-08,4.98394e-08,1.85172e-08,1.69675e-08,1659344147.6281824,1659344148.090682,1659344148.5560844,1659344149.0186603,1659344149.4811027,1659344149.9440525,1659344150.4065423,1659344150.8692331,1659344151.3322208,1659344151.7948613,1659344152.258112,1659344152.720378
51.0,50.7312,0.00330,5.12725e+01,5.13131e+01,5.27097e+01,5.27277e+01,5.27293e+01,5.25224e+01,5.27234e+01,5.27282e+01,5.27301e+01,5.27280e+01,5.27301e+01,5.27302e+01,2.43172e-05,2.36406e-05,3.58135e-07,5.86907e-08,3.20176e-08,3.48139e-06,1.30802e-07,4.94520e-08,1.77224e-08,5.36342e-08,1.83880e-08,1.65900e-08,1659344154.7559037,1659344155.2210803,1659344155.683988,1659344156.1464684,1659344156.6107838,1659344157.0734775,1659344157.5389879,1659344158.001488,1659344158.4640996,1659344158.926747,1659344159.3892863,1659344159.8523724
51.0,50.7312,0.00330,5.12725e+01,5.13130e+01,5.27193e+01,5.27267e+01,5.27270e+01,5.26370e+01,5.27230e+01,5.27271e+01,5.27298e+01,5.27249e+01,5.27292e+01,5.27302e+01,2.43180e-05,2.36431e-05,1.99010e-07,7.43270e-08,6.98368e-08,1.57076e-06,1.36067e-07,6.87738e-08,2.25504e-08,1.05331e-07,3.30011e-08,1.67290e-08,1659344161.8773258,1659344162.3401163,1659344162.8027093,1659344163.2651486,1659344163.728013,1659344164.1905918,1659344164.653092,1659344165.1160913,1659344165.5787623,1659344166.0417325,1659344166.5043242,1659344166.9669936
51.0,50.7307,0.00330,5.12719e+01,5.13128e+01,5.27226e+01,5.27256e+01,5.27261e+01,5.26554e+01,5.27219e+01,5.27269e+01,5.27293e+01,5.27241e+01,5.27288e+01,5.27296e+01,2.43193e-05,2.36382e-05,1.35740e-07,8.46287e-08,7.70787e-08,1.25542e-06,1.47482e-07,6.36379e-08,2.26100e-08,1.09196e-07,3.16799e-08,1.86066e-08,1659344168.9885426,1659344169.4514525,1659344169.915761,1659344170.378487,1659344170.8415601,1659344171.3040628,1659344171.7665832,1659344172.229174,1659344172.6920102,1659344173.1591914,1659344173.622775,1659344174.085214
51.0,50.7311,0.00330,5.12725e+01,5.13130e+01,5.27235e+01,5.27261e+01,5.27262e+01,5.26619e+01,5.27228e+01,5.27267e+01,5.27297e+01,5.27242e+01,5.27291e+01,5.27299e+01,2.43167e-05,2.36417e-05,1.26759e-07,8.41816e-08,8.18769e-08,1.15383e-06,1.38442e-07,7.25587e-08,2.37624e-08,1.14401e-07,3.27329e-08,1.97093e-08,1659344176.1150782,1659344176.5801826,1659344177.0427496,1659344177.5052855,1659344177.9685166,1659344178.4310296,1659344178.8935375,1659344179.3571632,1659344179.8199236,1659344180.2845628,1659344180.7478297,1659344181.2103932
51.0,50.7318,0.00330,5.12731e+01,5.13138e+01,5.27245e+01,5.27269e+01,5.27265e+01,5.26622e+01,5.27230e+01,5.27271e+01,5.27299e+01,5.27241e+01,5.27294e+01,5.27303e+01,2.43182e-05,2.36397e-05,1.21951e-07,8.25127e-08,8.86122e-08,1.16099e-06,1.47164e-07,7.76450e-08,3.23753e-08,1.28180e-07,4.03921e-08,2.44677e-08,1659344183.2466753,1659344183.7095363,1659344184.1719325,1659344184.6344485,1659344185.0969326,1659344185.559959,1659344186.024195,1659344186.4868274,1659344186.9495006,1659344187.4119012,1659344187.8743165,1659344188.3413258
51.0,50.7307,0.00330,5.12720e+01,5.13128e+01,5.27262e+01,5.27245e+01,5.27216e+01,5.27208e+01,5.27235e+01,5.27252e+01,5.27266e+01,5.27229e+01,5.27281e+01,5.27293e+01,2.43177e-05,2.36369e-05,7.50422e-08,1.02927e-07,1.51594e-07,1.65413e-07,1.19458e-07,9.24269e-08,6.77506e-08,1.29402e-07,4.32630e-08,2.36630e-08,1659344190.3704057,1659344190.8329108,1659344191.2990954,1659344191.761704,1659344192.2268934,1659344192.6896732,1659344193.1519907,1659344193.6143973,1659344194.0767865,1659344194.5404003,1659344195.0028384,1659344195.466071
51.0,50.732,0.00330,5.12735e+01,5.13141e+01,5.27276e+01,5.27248e+01,5.27235e+01,5.27220e+01,5.27245e+01,5.27264e+01,5.27281e+01,5.27240e+01,5.27295e+01,5.27305e+01,2.43145e-05,2.36373e-05,7.29362e-08,1.19358e-07,1.41233e-07,1.66953e-07,1.24206e-07,9.39667e-08,6.55055e-08,1.32958e-07,4.19319e-08,2.45472e-08,1659344197.4878335,1659344197.950414,1659344198.4129088,1659344198.875794,1659344199.3382874,1659344199.8003454,1659344200.2629552,1659344200.7256532,1659344201.1879737,1659344201.650688,1659344202.1131687,1659344202.5819438
51.0,50.7307,0.00330,5.12721e+01,5.13128e+01,5.27263e+01,5.27236e+01,5.27230e+01,5.27210e+01,5.27227e+01,5.27250e+01,5.27272e+01,5.27223e+01,5.27279e+01,5.27292e+01,2.43159e-05,2.36377e-05,7.29760e-08,1.18961e-07,1.27892e-07,1.60893e-07,1.33107e-07,9.44038e-08,5.83430e-08,1.40399e-07,4.63227e-08,2.42988e-08,1659344204.5972283,1659344205.0601058,1659344205.5225675,1659344205.9868,1659344206.4494379,1659344206.9125974,1659344207.3757997,1659344207.838359,1659344208.3003743,1659344208.763077,1659344209.2258909,1659344209.6881638
51.0,50.7305,0.00330,5.12720e+01,5.13129e+01,5.27253e+01,5.27229e+01,5.27205e+01,5.27257e+01,5.27240e+01,5.27234e+01,5.27233e+01,5.27228e+01,5.27265e+01,5.27277e+01,2.43142e-05,2.36333e-05,8.74301e-08,1.27077e-07,1.67171e-07,8.07444e-08,1.07944e-07,1.17640e-07,1.20233e-07,1.28746e-07,6.63698e-08,4.66804e-08,1659344211.701741,1659344212.16422,1659344212.626719,1659344213.088078,1659344213.5506048,1659344214.013449,1659344214.4759645,1659344214.9398928,1659344215.4024804,1659344215.8656273,1659344216.328258,1659344216.7909524
51.0,50.7306,0.00330,5.12721e+01,5.13128e+01,5.27250e+01,5.27224e+01,5.27191e+01,5.27263e+01,5.27245e+01,5.27224e+01,5.27233e+01,5.27237e+01,5.27270e+01,5.27272e+01,2.43138e-05,2.36367e-05,9.25958e-08,1.35889e-07,1.90943e-07,7.17342e-08,1.01715e-07,1.36038e-07,1.22060e-07,1.15822e-07,5.95450e-08,5.59191e-08,1659344218.817506,1659344219.280556,1659344219.743864,1659344220.2063112,1659344220.6677995,1659344221.1304808,1659344221.5929394,1659344222.0563424,1659344222.5188735,1659344222.9815729,1659344223.4440699,1659344223.906685
51.0,50.7308,0.00330,5.12726e+01,5.13130e+01,5.27255e+01,5.27235e+01,5.27189e+01,5.27257e+01,5.27248e+01,5.27236e+01,5.27231e+01,5.27237e+01,5.27271e+01,5.27279e+01,2.43095e-05,2.36361e-05,8.84930e-08,1.21007e-07,1.98414e-07,8.53141e-08,9.93411e-08,1.19885e-07,1.27772e-07,1.17789e-07,6.17007e-08,4.86672e-08,1659344225.9159293,1659344226.3785353,1659344226.8412228,1659344227.3039975,1659344227.7665381,1659344228.2290437,1659344228.6920404,1659344229.1547272,1659344229.6172488,1659344230.080194,1659344230.5428438,1659344231.0054502
51.0,50.7309,0.00330,5.12723e+01,5.13132e+01,5.27253e+01,5.27229e+01,5.27204e+01,5.27267e+01,5.27250e+01,5.27222e+01,5.27222e+01,5.27248e+01,5.27251e+01,5.27244e+01,2.43165e-05,2.36349e-05,9.36687e-08,1.33008e-07,1.74413e-07,6.95686e-08,9.77317e-08,1.45406e-07,1.45008e-07,1.02401e-07,9.67582e-08,1.08997e-07,1659344233.019764,1659344233.4823182,1659344233.9443533,1659344234.4069319,1659344234.8695948,1659344235.3320074,1659344235.7945175,1659344236.2574,1659344236.7203033,1659344237.1829166,1659344237.645608,1659344238.108072
51.0,50.7308,0.00330,5.12724e+01,5.13130e+01,5.27223e+01,5.27196e+01,5.27173e+01,5.27261e+01,5.27260e+01,5.27225e+01,5.27197e+01,5.27251e+01,5.27246e+01,5.27248e+01,2.43131e-05,2.36357e-05,1.41432e-07,1.86255e-07,2.24531e-07,7.75754e-08,8.05656e-08,1.38750e-07,1.85013e-07,9.53774e-08,1.03354e-07,1.00305e-07,1659344240.1160545,1659344240.5787268,1659344241.04131,1659344241.5045357,1659344241.9669645,1659344242.4295075,1659344242.8920584,1659344243.354554,1659344243.817214,1659344244.2799246,1659344244.747063,1659344245.2097228
51.0,50.7307,0.00330,5.12722e+01,5.13131e+01,5.27211e+01,5.27199e+01,5.27187e+01,5.27261e+01,5.27249e+01,5.27218e+01,5.27203e+01,5.27250e+01,5.27253e+01,5.27242e+01,2.43149e-05,2.36329e-05,1.60684e-07,1.79966e-07,2.00659e-07,7.63933e-08,9.68476e-08,1.49101e-07,1.73887e-07,9.58045e-08,9.01421e-08,1.08530e-07,1659344247.2212791,1659344247.6841943,1659344248.1466856,1659344248.6090531,1659344249.071937,1659344249.534265,1659344249.9966688,1659344250.4659488,1659344250.9280605,1659344251.3905797,1659344251.8531384,1659344252.3160212
51.0,50.7309,0.00330,5.12725e+01,5.13131e+01,5.27212e+01,5.27208e+01,5.27184e+01,5.27258e+01,5.27257e+01,5.27225e+01,5.27203e+01,5.27249e+01,5.27258e+01,5.27247e+01,2.43128e-05,2.36353e-05,1.60952e-07,1.69039e-07,2.09043e-07,8.53737e-08,8.67645e-08,1.40518e-07,1.76966e-07,9.99669e-08,8.50856e-08,1.03662e-07,1659344254.3321934,1659344254.7947848,1659344255.2573583,1659344255.7211306,1659344256.1841333,1659344256.6466348,1659344257.1093633,1659344257.5726705,1659344258.0360096,1659344258.4986873,1659344258.9612696,1659344259.4241378
51.0,50.7309,0.00330,5.12724e+01,5.13129e+01,5.27232e+01,5.27213e+01,5.27189e+01,5.27251e+01,5.27267e+01,5.27227e+01,5.27222e+01,5.27258e+01,5.27241e+01,5.27245e+01,2.43150e-05,2.36393e-05,1.28537e-07,1.59442e-07,1.99894e-07,9.73642e-08,7.01845e-08,1.36167e-07,1.44581e-07,8.50459e-08,1.13646e-07,1.05868e-07,1659344261.4555936,1659344261.918271,1659344262.380405,1659344262.8429983,1659344263.3065221,1659344263.768795,1659344264.2320828,1659344264.6947877,1659344265.1574166,1659344265.621799,1659344266.08414,1659344266.5466814
51.0,50.7309,0.00330,5.12721e+01,5.13129e+01,5.27227e+01,5.27210e+01,5.27207e+01,5.27249e+01,5.27261e+01,5.27226e+01,5.27235e+01,5.27253e+01,5.27233e+01,5.27252e+01,2.43193e-05,2.36388e-05,1.36157e-07,1.65462e-07,1.69496e-07,9.95596e-08,7.98206e-08,1.38650e-07,1.22567e-07,9.30528e-08,1.27425e-07,9.57449e-08,1659344268.558756,1659344269.0213726,1659344269.4848087,1659344269.9481232,1659344270.4106073,1659344270.87319,1659344271.3361092,1659344271.798784,1659344272.2614481,1659344272.7240112,1659344273.1878865,1659344273.6500914
51.0,50.7305,0.00330,5.12718e+01,5.13125e+01,5.27220e+01,5.27204e+01,5.27189e+01,5.27240e+01,5.27263e+01,5.27227e+01,5.27226e+01,5.27246e+01,5.27241e+01,5.27242e+01,2.43171e-05,2.36386e-05,1.41064e-07,1.69168e-07,1.94033e-07,1.07537e-07,7.01050e-08,1.30028e-07,1.32302e-07,9.75728e-08,1.07318e-07,1.04318e-07,1659344275.6625133,1659344276.1250756,1659344276.5880284,1659344277.052593,1659344277.5149724,1659344277.977552,1659344278.440048,1659344278.9025948,1659344279.3651025,1659344279.828059,1659344280.2906952,1659344280.7532763
51.0,50.7293,0.00330,5.12708e+01,5.13117e+01,5.27216e+01,5.27214e+01,5.27197e+01,5.27244e+01,5.27244e+01,5.27206e+01,5.27233e+01,5.27194e+01,5.27224e+01,5.27256e+01,2.43148e-05,2.36326e-05,1.28766e-07,1.31528e-07,1.59264e-07,8.10424e-08,8.21650e-08,1.45306e-07,1.00712e-07,1.64558e-07,1.14411e-07,6.18100e-08,1659344282.7919505,1659344283.2545435,1659344283.7197375,1659344284.1846948,1659344284.6479523,1659344285.110501,1659344285.5730214,1659344286.038961,1659344286.5014684,1659344286.9639044,1659344287.426445,1659344287.888771
51.0,50.7332,0.00330,5.12745e+01,5.13152e+01,5.27253e+01,5.27266e+01,5.27244e+01,5.27277e+01,5.27285e+01,5.27248e+01,5.27265e+01,5.27222e+01,5.27273e+01,5.27299e+01,2.43178e-05,2.36390e-05,1.31677e-07,1.09414e-07,1.46717e-07,9.17614e-08,7.80324e-08,1.39982e-07,1.11510e-07,1.83960e-07,9.89536e-08,5.41806e-08,1659344289.9299421,1659344290.392318,1659344290.8557174,1659344291.3195612,1659344291.7846763,1659344292.2475085,1659344292.7100587,1659344293.1723323,1659344293.6348546,1659344294.0975053,1659344294.5593634,1659344295.01981
51.0,50.7316,0.00330,5.12731e+01,5.13136e+01,5.27246e+01,5.27246e+01,5.27223e+01,5.27270e+01,5.27269e+01,5.27228e+01,5.27252e+01,5.27218e+01,5.27253e+01,5.27279e+01,2.43140e-05,2.36399e-05,1.17401e-07,1.17163e-07,1.54903e-07,7.64132e-08,7.87377e-08,1.46280e-07,1.07278e-07,1.63019e-07,1.04745e-07,6.18299e-08,1659344297.0467308,1659344297.5091236,1659344297.972111,1659344298.434748,1659344298.8973305,1659344299.3607178,1659344299.823634,1659344300.2861726,1659344300.7495596,1659344301.2120278,1659344301.6746535,1659344302.137475
51.0,50.7309,0.00330,5.12723e+01,5.13130e+01,5.27230e+01,5.27245e+01,5.27218e+01,5.27253e+01,5.27255e+01,5.27231e+01,5.27255e+01,5.27099e+01,5.27255e+01,5.27289e+01,2.43157e-05,2.36369e-05,1.31637e-07,1.07477e-07,1.51177e-07,9.39767e-08,9.05395e-08,1.29362e-07,9.00626e-08,3.50157e-07,8.94864e-08,3.28620e-08,1659344304.1513906,1659344304.6137974,1659344305.0762002,1659344305.5405397,1659344306.0037775,1659344306.4663746,1659344306.9284422,1659344307.391725,1659344307.8544533,1659344308.3166738,1659344308.7798123,1659344309.242282
51.0,50.7312,0.00330,5.12725e+01,5.13135e+01,5.27256e+01,5.27237e+01,5.27246e+01,5.27209e+01,5.27221e+01,5.27233e+01,5.27273e+01,5.27035e+01,5.27254e+01,5.27290e+01,2.43171e-05,2.36337e-05,9.40263e-08,1.25617e-07,1.09742e-07,1.72446e-07,1.51048e-07,1.31885e-07,6.55452e-08,4.62164e-07,9.74437e-08,3.59913e-08,1659344311.2713878,1659344311.7337382,1659344312.195921,1659344312.6584723,1659344313.1208773,1659344313.5835133,1659344314.0459769,1659344314.5085769,1659344314.9717696,1659344315.4341137,1659344315.8961751,1659344316.3588576
51.0,50.7301,0.00330,5.12715e+01,5.13124e+01,5.27247e+01,5.27229e+01,5.27230e+01,5.27198e+01,5.27209e+01,5.27226e+01,5.27260e+01,5.27027e+01,5.27244e+01,5.27281e+01,2.43157e-05,2.36347e-05,9.05891e-08,1.20252e-07,1.18007e-07,1.72277e-07,1.53611e-07,1.24653e-07,6.76314e-08,4.56969e-07,9.50297e-08,3.28124e-08,1659344318.3713522,1659344318.834033,1659344319.2963367,1659344319.759739,1659344320.2223613,1659344320.6843972,1659344321.1469772,1659344321.6096938,1659344322.0719051,1659344322.5345395,1659344322.9969032,1659344323.4638364
51.0,50.7319,0.00330,5.12734e+01,5.13144e+01,5.27266e+01,5.27248e+01,5.27248e+01,5.27203e+01,5.27234e+01,5.27248e+01,5.27279e+01,5.27021e+01,5.27268e+01,5.27299e+01,2.43140e-05,2.36308e-05,8.82447e-08,1.18683e-07,1.18723e-07,1.93010e-07,1.41790e-07,1.17769e-07,6.72638e-08,4.96209e-07,8.52048e-08,3.36468e-08,1659344325.48281,1659344325.945321,1659344326.4088135,1659344326.8715374,1659344327.3338923,1659344327.7963154,1659344328.25893,1659344328.72153,1659344329.184113,1659344329.6468053,1659344330.1094213,1659344330.5727673
51.0,50.7315,0.00330,5.12729e+01,5.13139e+01,5.27248e+01,5.27245e+01,5.27261e+01,5.26521e+01,5.27143e+01,5.27247e+01,5.27293e+01,5.27001e+01,5.27280e+01,5.27300e+01,2.43155e-05,2.36331e-05,1.11232e-07,1.16408e-07,8.97447e-08,1.32419e-06,2.86947e-07,1.12534e-07,3.64184e-08,5.23309e-07,5.76774e-08,2.53518e-08,1659344332.5910056,1659344333.0534558,1659344333.522007,1659344333.98432,1659344334.4468014,1659344334.9092565,1659344335.372261,1659344335.8348756,1659344336.2974806,1659344336.7590032,1659344337.221428,1659344337.6849108
51.0,50.7315,0.00330,5.12730e+01,5.13139e+01,5.27236e+01,5.27245e+01,5.27269e+01,5.26501e+01,5.27118e+01,5.27247e+01,5.27295e+01,5.27012e+01,5.27280e+01,5.27301e+01,2.43140e-05,2.36332e-05,1.31518e-07,1.16110e-07,7.58668e-08,1.35697e-06,3.28650e-07,1.13507e-07,3.25839e-08,5.05030e-07,5.84622e-08,2.30173e-08,1659344339.6966853,1659344340.1595726,1659344340.6245942,1659344341.088066,1659344341.5506513,1659344342.0131862,1659344342.4760673,1659344342.9387743,1659344343.4013822,1659344343.8645482,1659344344.3322797,1659344344.7948525
51.0,50.7319,0.00330,5.12735e+01,5.13143e+01,5.27244e+01,5.27255e+01,5.27263e+01,5.26526e+01,5.27147e+01,5.27253e+01,5.27296e+01,5.27036e+01,5.27282e+01,5.27303e+01,2.43130e-05,2.36330e-05,1.24355e-07,1.06752e-07,9.29832e-08,1.32261e-06,2.87245e-07,1.10735e-07,3.84251e-08,4.72575e-07,6.22372e-08,2.64148e-08,1659344346.8156304,1659344347.278191,1659344347.7412298,1659344348.2042592,1659344348.6668568,1659344349.1294513,1659344349.5919092,1659344350.0546117,1659344350.5171819,1659344350.9800498,1659344351.4425707,1659344351.9052308
51.0,50.7303,0.00330,5.12718e+01,5.13126e+01,5.27228e+01,5.27234e+01,5.27256e+01,5.25537e+01,5.27034e+01,5.27240e+01,5.27288e+01,5.27210e+01,5.27282e+01,5.27291e+01,2.43151e-05,2.36346e-05,1.24415e-07,1.15265e-07,7.80125e-08,2.94369e-06,4.48893e-07,1.04467e-07,2.51631e-08,1.54694e-07,3.45012e-08,2.06828e-08,1659344353.9188855,1659344354.3801095,1659344354.8427637,1659344355.3053205,1659344355.7686145,1659344356.2320013,1659344356.69471,1659344357.1572394,1659344357.623159,1659344358.0857813,1659344358.54801,1659344359.0106125
