Start T, Start V, Stop V, Step V, Num Readings, ADC Rate, Sleep HV, Sleep DAC, Sleep Readings
1659849617.2475626, 55.0, 55.0, 5.0, 5000, 4, 5, 1, 0.05
HV_set (V),HV_rdb (V), HV_err (V),VsCH_16 (V),IsCH_16 (A),TsCH_16 (s)
55.0,54.7472,0.02230,5.65879e+01,2.65639e-06,1659851036.1201572
55.0,54.7468,0.02230,5.65868e+01,2.66735e-06,1659851038.1468053
55.0,54.7471,0.02230,5.65859e+01,2.68784e-06,1659851040.1869729
55.0,54.7476,0.02230,5.65886e+01,2.65132e-06,1659851042.2212636
55.0,54.7461,0.02230,5.65907e+01,2.58993e-06,1659851044.249072
55.0,54.7476,0.02230,5.65913e+01,2.60640e-06,1659851046.2878726
55.0,54.7471,0.02230,5.65913e+01,2.59695e-06,1659851048.3181794
55.0,54.7476,0.02230,5.65923e+01,2.58898e-06,1659851050.3543508
55.0,54.7468,0.02230,5.65910e+01,2.59739e-06,1659851052.3892217
55.0,54.7471,0.02230,5.65904e+01,2.61264e-06,1659851054.4229152
55.0,54.746,0.02230,5.65880e+01,2.63381e-06,1659851056.460299
55.0,54.7465,0.02230,5.65888e+01,2.62958e-06,1659851058.4914763
55.0,54.746,0.02230,5.65886e+01,2.62437e-06,1659851060.51564
55.0,54.7471,0.02230,5.65889e+01,2.63658e-06,1659851062.5559285
55.0,54.7472,0.02230,5.65905e+01,2.61154e-06,1659851064.5922801
55.0,54.7468,0.02230,5.65910e+01,2.59740e-06,1659851066.6186383
55.0,54.7479,0.02230,5.65911e+01,2.61473e-06,1659851068.653182
55.0,54.7461,0.02230,5.65865e+01,2.66135e-06,1659851070.6870055
55.0,54.7482,0.02230,5.65878e+01,2.67453e-06,1659851072.7212029
55.0,54.747,0.02230,5.65850e+01,2.70046e-06,1659851074.7621539
55.0,54.7474,0.02230,5.65870e+01,2.67456e-06,1659851076.7940996
55.0,54.7477,0.02230,5.65861e+01,2.69321e-06,1659851078.819927
55.0,54.747,0.02230,5.65841e+01,2.71624e-06,1659851080.835783
55.0,54.7476,0.02230,5.65861e+01,2.69155e-06,1659851082.8678594
55.0,54.7471,0.02230,5.65867e+01,2.67435e-06,1659851084.8960335
55.0,54.7476,0.02230,5.65872e+01,2.67456e-06,1659851086.9165556
55.0,54.7473,0.02230,5.65891e+01,2.63716e-06,1659851088.9448528
55.0,54.7481,0.02230,5.65892e+01,2.64834e-06,1659851090.9651191
55.0,54.7466,0.02230,5.65886e+01,2.63462e-06,1659851093.0028713
55.0,54.7474,0.02230,5.65872e+01,2.67136e-06,1659851095.0313444
55.0,54.7472,0.02230,5.65882e+01,2.65037e-06,1659851097.0669055
55.0,54.7472,0.02230,5.65874e+01,2.66336e-06,1659851099.105529
55.0,54.7472,0.02230,5.65840e+01,2.71987e-06,1659851101.1330478
55.0,54.7474,0.02230,5.65853e+01,2.70164e-06,1659851103.1673236
55.0,54.7462,0.02230,5.65818e+01,2.74011e-06,1659851105.1855986
55.0,54.7472,0.02230,5.65850e+01,2.70475e-06,1659851107.2135925
55.0,54.7473,0.02230,5.65822e+01,2.75207e-06,1659851109.2457736
55.0,54.747,0.02230,5.65832e+01,2.73083e-06,1659851111.2724009
55.0,54.7468,0.02230,5.65828e+01,2.73422e-06,1659851113.3110733
55.0,54.7477,0.02230,5.65827e+01,2.75069e-06,1659851115.341922
55.0,54.7467,0.02230,5.65830e+01,2.72941e-06,1659851117.370952
55.0,54.7466,0.02230,5.65839e+01,2.71306e-06,1659851119.4190373
55.0,54.7482,0.02230,5.65830e+01,2.75423e-06,1659851121.4510252
55.0,54.7471,0.02230,5.65869e+01,2.67087e-06,1659851123.4830518
55.0,54.7467,0.02230,5.65866e+01,2.66839e-06,1659851125.507914
55.0,54.7474,0.02230,5.65862e+01,2.68772e-06,1659851127.5469754
55.0,54.7463,0.02230,5.65851e+01,2.68706e-06,1659851129.5758448
55.0,54.748,0.02230,5.65889e+01,2.65299e-06,1659851131.6086104
55.0,54.7473,0.02230,5.65848e+01,2.70859e-06,1659851133.647766
55.0,54.7467,0.02230,5.65837e+01,2.71672e-06,1659851135.6909254
55.0,54.7478,0.02230,5.65866e+01,2.68739e-06,1659851137.7234118
55.0,54.7474,0.02230,5.65835e+01,2.73185e-06,1659851139.7393732
55.0,54.7477,0.02230,5.65809e+01,2.78090e-06,1659851141.7764244
55.0,54.7467,0.02230,5.65814e+01,2.75641e-06,1659851143.8097267
55.0,54.748,0.02230,5.65822e+01,2.76369e-06,1659851145.8419247
55.0,54.7472,0.02230,5.65828e+01,2.74088e-06,1659851147.8795047
55.0,54.7478,0.02230,5.65846e+01,2.71989e-06,1659851149.9064238
55.0,54.7465,0.02230,5.65828e+01,2.72949e-06,1659851151.9359994
55.0,54.7466,0.02230,5.65841e+01,2.70916e-06,1659851153.974968
55.0,54.7471,0.02230,5.65810e+01,2.76836e-06,1659851156.011447
55.0,54.7472,0.02230,5.65829e+01,2.73877e-06,1659851158.0447102
55.0,54.7471,0.02230,5.65817e+01,2.75778e-06,1659851160.0766664
55.0,54.7479,0.02230,5.65837e+01,2.73796e-06,1659851162.092595
55.0,54.748,0.02230,5.65816e+01,2.77386e-06,1659851164.1398118
55.0,54.7478,0.02230,5.65808e+01,2.78478e-06,1659851166.1757174
55.0,54.7471,0.02230,5.65802e+01,2.78316e-06,1659851168.2119694
55.0,54.7476,0.02230,5.65828e+01,2.74754e-06,1659851170.2547
55.0,54.7475,0.02230,5.65795e+01,2.80093e-06,1659851172.2805874
55.0,54.7478,0.02230,5.65815e+01,2.77318e-06,1659851174.3068464
55.0,54.7478,0.02230,5.65850e+01,2.71381e-06,1659851176.3451197
55.0,54.7474,0.02230,5.65843e+01,2.71976e-06,1659851178.373794
55.0,54.7473,0.02230,5.65836e+01,2.72852e-06,1659851180.422313
55.0,54.7477,0.02230,5.65837e+01,2.73420e-06,1659851182.4507391
55.0,54.7482,0.02230,5.65830e+01,2.75348e-06,1659851184.481455
55.0,54.7469,0.02230,5.65828e+01,2.73515e-06,1659851186.5232756
55.0,54.7476,0.02230,5.65856e+01,2.70053e-06,1659851188.5637684
55.0,54.7473,0.02230,5.65807e+01,2.77736e-06,1659851190.5999243
55.0,54.7479,0.02230,5.65817e+01,2.77146e-06,1659851192.6400862
55.0,54.7476,0.02230,5.65777e+01,2.83168e-06,1659851194.675724
55.0,54.7471,0.02230,5.65804e+01,2.77962e-06,1659851196.7041528
55.0,54.7466,0.02230,5.65788e+01,2.79716e-06,1659851198.7445154
55.0,54.7476,0.02230,5.65785e+01,2.81835e-06,1659851200.7664447
55.0,54.747,0.02230,5.65806e+01,2.77439e-06,1659851202.788487
55.0,54.7477,0.02230,5.65809e+01,2.78084e-06,1659851204.8190477
55.0,54.7471,0.02230,5.65796e+01,2.79303e-06,1659851206.8491695
55.0,54.747,0.02230,5.65816e+01,2.75786e-06,1659851208.8914685
55.0,54.6922,0.02230,5.65254e+01,2.78079e-06,1659851210.9266078
55.0,54.7471,0.02230,5.65818e+01,2.75518e-06,1659851212.9577057
55.0,54.7469,0.02230,5.65815e+01,2.75690e-06,1659851214.9949725
55.0,54.7477,0.02230,5.65817e+01,2.76759e-06,1659851217.0321138
55.0,54.7461,0.02230,5.65774e+01,2.81226e-06,1659851219.0573502
55.0,54.7485,0.02230,5.65795e+01,2.81747e-06,1659851221.095384
55.0,54.7476,0.02230,5.65801e+01,2.79229e-06,1659851223.1296406
55.0,54.7475,0.02230,5.65801e+01,2.78998e-06,1659851225.1580462
55.0,54.7478,0.02230,5.65782e+01,2.82752e-06,1659851227.1951668
55.0,54.7476,0.02230,5.65794e+01,2.80396e-06,1659851229.2292886
55.0,54.7471,0.02230,5.65802e+01,2.78164e-06,1659851231.265573
55.0,54.747,0.02230,5.65780e+01,2.81769e-06,1659851233.2949672
55.0,54.7472,0.02230,5.65788e+01,2.80685e-06,1659851235.3237748
55.0,54.7479,0.02230,5.65794e+01,2.80880e-06,1659851237.3625014
55.0,54.7476,0.02230,5.65791e+01,2.80889e-06,1659851239.3909113
55.0,54.7471,0.02230,5.65790e+01,2.80217e-06,1659851241.4213352
55.0,54.7474,0.02230,5.65789e+01,2.80857e-06,1659851243.450658
55.0,54.7474,0.02230,5.65806e+01,2.77987e-06,1659851245.4872127
55.0,54.7471,0.02230,5.65817e+01,2.75805e-06,1659851247.5180042
55.0,54.7478,0.02230,5.65797e+01,2.80186e-06,1659851249.556477
55.0,54.7469,0.02230,5.65812e+01,2.76221e-06,1659851251.5832717
55.0,54.7472,0.02230,5.65797e+01,2.79293e-06,1659851253.6354597
55.0,54.7462,0.02230,5.65777e+01,2.80941e-06,1659851255.6616485
55.0,54.7473,0.02230,5.65800e+01,2.78857e-06,1659851257.684439
55.0,54.7476,0.02230,5.65765e+01,2.85278e-06,1659851259.7098584
55.0,54.7465,0.02230,5.65756e+01,2.84837e-06,1659851261.7379048
55.0,54.7459,0.02230,5.65746e+01,2.85602e-06,1659851263.7599907
55.0,54.7479,0.02230,5.65773e+01,2.84350e-06,1659851265.7776008
55.0,54.7463,0.02230,5.65746e+01,2.86232e-06,1659851267.8122985
55.0,54.7464,0.02230,5.65766e+01,2.83056e-06,1659851269.8437037
55.0,54.7472,0.02230,5.65760e+01,2.85444e-06,1659851271.882565
55.0,54.7474,0.02230,5.65756e+01,2.86369e-06,1659851273.911491
55.0,54.7477,0.02230,5.65757e+01,2.86690e-06,1659851275.9417953
55.0,54.7478,0.02230,5.65764e+01,2.85766e-06,1659851277.975221
55.0,54.7467,0.02230,5.65744e+01,2.87217e-06,1659851280.0007238
55.0,54.7475,0.02230,5.65751e+01,2.87475e-06,1659851282.0460088
55.0,54.7474,0.02230,5.65773e+01,2.83595e-06,1659851284.084159
55.0,54.7479,0.02230,5.65815e+01,2.77434e-06,1659851286.113523
55.0,54.7475,0.02230,5.65810e+01,2.77545e-06,1659851288.1527593
55.0,54.7469,0.02230,5.65784e+01,2.80834e-06,1659851290.1732743
55.0,54.7476,0.02230,5.65735e+01,2.90245e-06,1659851292.2013624
55.0,54.7469,0.02230,5.65731e+01,2.89708e-06,1659851294.220736
55.0,54.7473,0.02230,5.65763e+01,2.84989e-06,1659851296.2586648
55.0,54.7465,0.02230,5.65721e+01,2.90725e-06,1659851298.2956076
55.0,54.7475,0.02230,5.65743e+01,2.88769e-06,1659851300.331373
55.0,54.7469,0.02230,5.65738e+01,2.88536e-06,1659851302.3672407
55.0,54.7483,0.02230,5.65756e+01,2.87932e-06,1659851304.4122467
55.0,54.7474,0.02230,5.65767e+01,2.84636e-06,1659851306.448387
55.0,54.7478,0.02230,5.65766e+01,2.85436e-06,1659851308.479015
55.0,54.746,0.02230,5.65730e+01,2.88476e-06,1659851310.5150495
55.0,54.7477,0.02230,5.65746e+01,2.88647e-06,1659851312.552137
55.0,54.6918,0.02230,5.65216e+01,2.83810e-06,1659851314.5886414
55.0,54.7471,0.02230,5.65738e+01,2.88931e-06,1659851316.621189
55.0,54.7476,0.02230,5.65763e+01,2.85627e-06,1659851318.6386402
55.0,54.7464,0.02230,5.65742e+01,2.87011e-06,1659851320.664025
55.0,54.7477,0.02230,5.65727e+01,2.91679e-06,1659851322.6955297
55.0,54.7473,0.02230,5.65731e+01,2.90426e-06,1659851324.7199705
55.0,54.7474,0.02230,5.65738e+01,2.89347e-06,1659851326.7598305
55.0,54.7464,0.02230,5.65716e+01,2.91339e-06,1659851328.7916932
55.0,54.7467,0.02230,5.65714e+01,2.92215e-06,1659851330.8160665
55.0,54.7471,0.02230,5.65740e+01,2.88645e-06,1659851332.839593
55.0,54.7475,0.02230,5.65728e+01,2.91242e-06,1659851334.8708258
55.0,54.7466,0.02230,5.65716e+01,2.91715e-06,1659851336.8958895
55.0,54.7476,0.02230,5.65735e+01,2.90204e-06,1659851338.9349766
55.0,54.7472,0.02230,5.65736e+01,2.89333e-06,1659851340.9716258
55.0,54.7468,0.02230,5.65726e+01,2.90462e-06,1659851343.0006444
55.0,54.7483,0.02230,5.65735e+01,2.91429e-06,1659851345.020066
55.0,54.747,0.02230,5.65720e+01,2.91752e-06,1659851347.0452588
55.0,54.7468,0.02230,5.65733e+01,2.89214e-06,1659851349.0797822
55.0,54.749,0.02230,5.65757e+01,2.88881e-06,1659851351.111596
55.0,54.7482,0.02230,5.65770e+01,2.85362e-06,1659851353.139243
55.0,54.6927,0.02230,5.65201e+01,2.87813e-06,1659851355.1758764
55.0,54.7483,0.02230,5.65756e+01,2.87937e-06,1659851357.2116523
55.0,54.7478,0.02230,5.65743e+01,2.89274e-06,1659851359.2508307
55.0,54.7467,0.02230,5.65767e+01,2.83466e-06,1659851361.2838125
55.0,54.7485,0.02230,5.65755e+01,2.88385e-06,1659851363.3156824
55.0,54.7469,0.02230,5.65750e+01,2.86495e-06,1659851365.340108
55.0,54.7479,0.02230,5.65747e+01,2.88802e-06,1659851367.3772676
55.0,54.7477,0.02230,5.65752e+01,2.87620e-06,1659851369.4081366
55.0,54.7474,0.02230,5.65720e+01,2.92438e-06,1659851371.4451375
55.0,54.7478,0.02230,5.65710e+01,2.94721e-06,1659851373.4759886
55.0,54.7472,0.02230,5.65711e+01,2.93500e-06,1659851375.5021257
55.0,54.7457,0.02230,5.65721e+01,2.89438e-06,1659851377.5430324
55.0,54.7473,0.02230,5.65741e+01,2.88665e-06,1659851379.575322
55.0,54.7473,0.02230,5.65740e+01,2.88918e-06,1659851381.6100044
55.0,54.7465,0.02230,5.65750e+01,2.85829e-06,1659851383.6489182
55.0,54.7478,0.02230,5.65768e+01,2.85155e-06,1659851385.6786299
55.0,54.7475,0.02230,5.65762e+01,2.85545e-06,1659851387.7081711
55.0,54.7475,0.02230,5.65748e+01,2.87933e-06,1659851389.7474616
55.0,54.7478,0.02230,5.65725e+01,2.92305e-06,1659851391.7811313
55.0,54.7477,0.02230,5.65721e+01,2.92696e-06,1659851393.813113
55.0,54.747,0.02230,5.65733e+01,2.89645e-06,1659851395.8388968
55.0,54.7469,0.02230,5.65698e+01,2.95300e-06,1659851397.865463
55.0,54.7477,0.02230,5.65727e+01,2.91757e-06,1659851399.8979275
55.0,54.7479,0.02230,5.65704e+01,2.95942e-06,1659851401.9310224
55.0,54.7481,0.02230,5.65735e+01,2.91109e-06,1659851403.9241953
55.0,54.7466,0.02230,5.65729e+01,2.89532e-06,1659851405.9376836
55.0,54.7476,0.02230,5.65735e+01,2.90194e-06,1659851407.952037
55.0,54.7471,0.02230,5.65724e+01,2.91220e-06,1659851409.968268
55.0,54.7463,0.02230,5.65711e+01,2.92045e-06,1659851411.9837532
55.0,54.7468,0.02230,5.65714e+01,2.92443e-06,1659851414.003907
55.0,54.7482,0.02230,5.65723e+01,2.93196e-06,1659851416.019375
55.0,54.7466,0.02230,5.65677e+01,2.98267e-06,1659851418.0303202
55.0,54.7467,0.02230,5.65698e+01,2.94929e-06,1659851420.0599978
55.0,54.7477,0.02230,5.65704e+01,2.95636e-06,1659851422.0697842
55.0,54.7468,0.02230,5.65704e+01,2.94044e-06,1659851424.0842977
55.0,54.7476,0.02230,5.65704e+01,2.95415e-06,1659851426.0972533
55.0,54.7477,0.02230,5.65706e+01,2.95181e-06,1659851428.111818
55.0,54.7465,0.02230,5.65685e+01,2.96759e-06,1659851430.131355
55.0,54.7469,0.02230,5.65716e+01,2.92307e-06,1659851432.1479177
55.0,54.7472,0.02230,5.65713e+01,2.93278e-06,1659851434.1640985
55.0,54.7475,0.02230,5.65716e+01,2.93242e-06,1659851436.1739378
55.0,54.747,0.02230,5.65688e+01,2.97041e-06,1659851438.190963
55.0,54.7476,0.02230,5.65725e+01,2.91935e-06,1659851440.2062864
55.0,54.7473,0.02230,5.65742e+01,2.88652e-06,1659851442.228067
55.0,54.7469,0.02230,5.65723e+01,2.90996e-06,1659851444.2444837
55.0,54.7469,0.02230,5.65738e+01,2.88554e-06,1659851446.253134
55.0,54.7477,0.02230,5.65687e+01,2.98417e-06,1659851448.2645493
55.0,54.747,0.02230,5.65696e+01,2.95757e-06,1659851450.2745018
55.0,54.7481,0.02230,5.65701e+01,2.96796e-06,1659851452.2900052
55.0,54.7488,0.02230,5.65728e+01,2.93442e-06,1659851454.3079329
55.0,54.7473,0.02230,5.65688e+01,2.97513e-06,1659851456.3172882
55.0,54.7491,0.02230,5.65747e+01,2.90693e-06,1659851458.3325982
55.0,54.7471,0.02230,5.65702e+01,2.94873e-06,1659851460.346352
55.0,54.7481,0.02230,5.65724e+01,2.92943e-06,1659851462.364606
55.0,54.7477,0.02230,5.65736e+01,2.90262e-06,1659851464.3823504
55.0,54.7475,0.02230,5.65741e+01,2.89062e-06,1659851466.398853
55.0,54.748,0.02230,5.65716e+01,2.94012e-06,1659851468.416296
55.0,54.7483,0.02230,5.65719e+01,2.94034e-06,1659851470.4284801
55.0,54.7478,0.02230,5.65697e+01,2.96844e-06,1659851472.4445024
55.0,54.7477,0.02230,5.65709e+01,2.94708e-06,1659851474.4589896
55.0,54.7486,0.02230,5.65686e+01,3.00108e-06,1659851476.4750764
55.0,54.7465,0.02230,5.65679e+01,2.97794e-06,1659851478.5041847
55.0,54.7474,0.02230,5.65702e+01,2.95332e-06,1659851480.5131285
55.0,54.7473,0.02230,5.65687e+01,2.97727e-06,1659851482.5294845
55.0,54.7464,0.02230,5.65675e+01,2.98267e-06,1659851484.5469031
55.0,54.7477,0.02230,5.65676e+01,3.00293e-06,1659851486.5565379
55.0,54.7472,0.02230,5.65679e+01,2.98932e-06,1659851488.5696764
55.0,54.7467,0.02230,5.65717e+01,2.91757e-06,1659851490.5877385
55.0,54.7465,0.02230,5.65687e+01,2.96473e-06,1659851492.6000137
55.0,54.7477,0.02230,5.65700e+01,2.96312e-06,1659851494.6107583
55.0,54.7455,0.02230,5.65712e+01,2.90582e-06,1659851496.628027
55.0,54.747,0.02230,5.65665e+01,3.00912e-06,1659851498.6460147
55.0,54.7464,0.02230,5.65692e+01,2.95477e-06,1659851500.668091
55.0,54.7469,0.02230,5.65676e+01,2.98985e-06,1659851502.6822777
55.0,54.7471,0.02230,5.65718e+01,2.92268e-06,1659851504.6990929
55.0,54.7467,0.02230,5.65709e+01,2.93039e-06,1659851506.717928
55.0,54.7477,0.02230,5.65662e+01,3.02591e-06,1659851508.7318578
55.0,54.7475,0.02230,5.65706e+01,2.94962e-06,1659851510.7471342
55.0,54.7474,0.02230,5.65687e+01,2.97959e-06,1659851512.7658641
55.0,54.7466,0.02230,5.65655e+01,3.01901e-06,1659851514.7797637
55.0,54.7482,0.02230,5.65676e+01,3.01095e-06,1659851516.8022425
55.0,54.746,0.02230,5.65635e+01,3.04196e-06,1659851518.8158123
55.0,54.7474,0.02230,5.65690e+01,2.97368e-06,1659851520.8324327
55.0,54.7474,0.02230,5.65677e+01,2.99636e-06,1659851522.8593717
55.0,54.7469,0.02230,5.65669e+01,3.00000e-06,1659851524.8772457
55.0,54.747,0.02230,5.65657e+01,3.02197e-06,1659851526.890475
55.0,54.7475,0.02230,5.65654e+01,3.03531e-06,1659851528.9003353
55.0,54.7472,0.02230,5.65666e+01,3.01086e-06,1659851530.9270532
55.0,54.7474,0.02230,5.65682e+01,2.98680e-06,1659851532.9430258
55.0,54.7465,0.02230,5.65660e+01,3.00886e-06,1659851534.9547853
55.0,54.7465,0.02230,5.65679e+01,2.97767e-06,1659851536.9749436
55.0,54.7469,0.02230,5.65676e+01,2.98991e-06,1659851538.9938257
55.0,54.7461,0.02230,5.65646e+01,3.02539e-06,1659851541.0096436
55.0,54.7477,0.02230,5.65668e+01,3.01623e-06,1659851543.0273974
55.0,54.7461,0.02230,5.65656e+01,3.00856e-06,1659851545.0453556
55.0,54.7464,0.02230,5.65678e+01,2.97782e-06,1659851547.0548754
55.0,54.7467,0.02230,5.65650e+01,3.02847e-06,1659851549.0760996
55.0,54.7475,0.02230,5.65672e+01,3.00564e-06,1659851551.0847888
55.0,54.7463,0.02230,5.65648e+01,3.02519e-06,1659851553.0995386
55.0,54.7474,0.02230,5.65674e+01,3.00016e-06,1659851555.1187782
55.0,54.7473,0.02230,5.65664e+01,3.01535e-06,1659851557.1321948
55.0,54.7474,0.02230,5.65671e+01,3.00528e-06,1659851559.1428258
55.0,54.7467,0.02230,5.65635e+01,3.05374e-06,1659851561.1554625
55.0,54.7477,0.02230,5.65654e+01,3.03991e-06,1659851563.1719007
55.0,54.747,0.02230,5.65662e+01,3.01358e-06,1659851565.1883104
55.0,54.7473,0.02230,5.65661e+01,3.02091e-06,1659851567.199486
55.0,54.7471,0.02230,5.65661e+01,3.01720e-06,1659851569.2190478
55.0,54.7473,0.02230,5.65644e+01,3.04920e-06,1659851571.2397022
55.0,54.7473,0.02230,5.65667e+01,3.01030e-06,1659851573.260835
55.0,54.7467,0.02230,5.65682e+01,2.97607e-06,1659851575.284088
55.0,54.7467,0.02230,5.65673e+01,2.99147e-06,1659851577.3011575
55.0,54.7472,0.02230,5.65691e+01,2.96948e-06,1659851579.3118567
55.0,54.7472,0.02230,5.65667e+01,3.00920e-06,1659851581.3300126
55.0,54.7472,0.02230,5.65682e+01,2.98377e-06,1659851583.3442314
55.0,54.7464,0.02230,5.65676e+01,2.98115e-06,1659851585.35951
55.0,54.7471,0.02230,5.65673e+01,2.99715e-06,1659851587.3758714
55.0,54.7475,0.02230,5.65710e+01,2.94268e-06,1659851589.388222
55.0,54.7474,0.02230,5.65641e+01,3.05512e-06,1659851591.3952417
55.0,54.7475,0.02230,5.65662e+01,3.02204e-06,1659851593.424883
55.0,54.7477,0.02230,5.65671e+01,3.01003e-06,1659851595.4413068
55.0,54.7475,0.02230,5.65650e+01,3.04241e-06,1659851597.459827
55.0,54.7474,0.02230,5.65672e+01,3.00432e-06,1659851599.4750047
55.0,54.747,0.02230,5.65663e+01,3.01278e-06,1659851601.4883595
55.0,54.7477,0.02230,5.65656e+01,3.03562e-06,1659851603.5080733
55.0,54.7474,0.02230,5.65663e+01,3.01847e-06,1659851605.5234468
55.0,54.7472,0.02230,5.65653e+01,3.03199e-06,1659851607.5388665
55.0,54.7473,0.02230,5.65627e+01,3.07755e-06,1659851609.5564377
55.0,54.7476,0.02230,5.65651e+01,3.04166e-06,1659851611.56656
55.0,54.7468,0.02230,5.65658e+01,3.01737e-06,1659851613.5789192
55.0,54.7478,0.02230,5.65673e+01,3.00927e-06,1659851615.5947814
55.0,54.7476,0.02230,5.65631e+01,3.07630e-06,1659851617.6154742
55.0,54.748,0.02230,5.65679e+01,3.00232e-06,1659851619.642838
55.0,54.7471,0.02230,5.65633e+01,3.06394e-06,1659851621.650303
55.0,54.7468,0.02230,5.65660e+01,3.01384e-06,1659851623.670989
55.0,54.7477,0.02230,5.65684e+01,2.98848e-06,1659851625.6840897
55.0,54.747,0.02230,5.65680e+01,2.98437e-06,1659851627.6991706
55.0,54.747,0.02230,5.65640e+01,3.05102e-06,1659851629.709965
55.0,54.7477,0.02230,5.65627e+01,3.08491e-06,1659851631.725281
55.0,54.7466,0.02230,5.65635e+01,3.05179e-06,1659851633.7488225
55.0,54.747,0.02230,5.65636e+01,3.05669e-06,1659851635.7721488
55.0,54.7482,0.02230,5.65631e+01,3.08588e-06,1659851637.7808006
55.0,54.7472,0.02230,5.65622e+01,3.08407e-06,1659851639.7960613
55.0,54.7468,0.02230,5.65643e+01,3.04283e-06,1659851641.8122811
55.0,54.7469,0.02230,5.65652e+01,3.02850e-06,1659851643.8227415
55.0,54.7473,0.02230,5.65621e+01,3.08676e-06,1659851645.8398535
55.0,54.7467,0.02230,5.65647e+01,3.03424e-06,1659851647.8522947
55.0,54.7468,0.02230,5.65624e+01,3.07363e-06,1659851649.8600862
55.0,54.7473,0.02230,5.65651e+01,3.03773e-06,1659851651.8934562
55.0,54.7473,0.02230,5.65631e+01,3.07015e-06,1659851653.905415
55.0,54.7467,0.02230,5.65642e+01,3.04219e-06,1659851655.9242282
55.0,54.747,0.02230,5.65640e+01,3.04995e-06,1659851657.9322522
55.0,54.7468,0.02230,5.65632e+01,3.06039e-06,1659851659.9517426
55.0,54.7478,0.02230,5.65656e+01,3.03683e-06,1659851661.9603028
55.0,54.747,0.02230,5.65682e+01,2.98132e-06,1659851663.9829624
55.0,54.7477,0.02230,5.65639e+01,3.06478e-06,1659851665.999699
55.0,54.747,0.02230,5.65622e+01,3.08002e-06,1659851668.0153828
55.0,54.747,0.02230,5.65613e+01,3.09658e-06,1659851670.0360305
55.0,54.7473,0.02230,5.65625e+01,3.08051e-06,1659851672.0505219
55.0,54.7464,0.02230,5.65644e+01,3.03341e-06,1659851674.0829608
55.0,54.7469,0.02230,5.65652e+01,3.02985e-06,1659851676.0990717
55.0,54.7473,0.02230,5.65637e+01,3.06121e-06,1659851678.1316555
55.0,54.7469,0.02230,5.65634e+01,3.05846e-06,1659851680.1492102
55.0,54.7469,0.02230,5.65654e+01,3.02557e-06,1659851682.1677778
55.0,54.7461,0.02230,5.65633e+01,3.04732e-06,1659851684.1771147
55.0,54.7478,0.02230,5.65656e+01,3.03726e-06,1659851686.18409
55.0,54.7461,0.02230,5.65610e+01,3.08609e-06,1659851688.1999667
55.0,54.7471,0.02230,5.65646e+01,3.04318e-06,1659851690.2323704
55.0,54.7474,0.02230,5.65632e+01,3.07031e-06,1659851692.2444253
55.0,54.7468,0.02230,5.65643e+01,3.04288e-06,1659851694.2829225
55.0,54.7466,0.02230,5.65623e+01,3.07268e-06,1659851696.3118079
55.0,54.746,0.02230,5.65636e+01,3.04115e-06,1659851698.3381667
55.0,54.7472,0.02230,5.65637e+01,3.05908e-06,1659851700.357568
55.0,54.7458,0.02230,5.65643e+01,3.02597e-06,1659851702.3920515
55.0,54.7466,0.02230,5.65626e+01,3.06664e-06,1659851704.4092855
55.0,54.7464,0.02230,5.65646e+01,3.03126e-06,1659851706.418881
55.0,54.7474,0.02230,5.65621e+01,3.08872e-06,1659851708.4355516
55.0,54.7467,0.02230,5.65635e+01,3.05486e-06,1659851710.4516623
55.0,54.7461,0.02230,5.65624e+01,3.06164e-06,1659851712.4719844
55.0,54.7468,0.02230,5.65647e+01,3.03580e-06,1659851714.4880831
55.0,54.747,0.02230,5.65691e+01,2.96565e-06,1659851716.513237
55.0,54.7472,0.02230,5.65678e+01,2.99069e-06,1659851718.5316563
55.0,54.7467,0.02230,5.65673e+01,2.99123e-06,1659851720.5436592
55.0,54.7466,0.02230,5.65666e+01,3.00089e-06,1659851722.551936
55.0,54.7466,0.02230,5.65657e+01,3.01589e-06,1659851724.5769002
55.0,54.747,0.02230,5.65656e+01,3.02461e-06,1659851726.6070538
55.0,54.7463,0.02230,5.65643e+01,3.03406e-06,1659851728.6312816
55.0,54.7469,0.02230,5.65669e+01,3.00100e-06,1659851730.6578662
55.0,54.7469,0.02230,5.65683e+01,2.97735e-06,1659851732.6737592
55.0,54.7462,0.02230,5.65669e+01,2.98942e-06,1659851734.6924334
55.0,54.7467,0.02230,5.65665e+01,3.00469e-06,1659851736.7038126
55.0,54.7466,0.02230,5.65672e+01,2.99066e-06,1659851738.733891
55.0,54.7468,0.02230,5.65645e+01,3.03930e-06,1659851740.756551
55.0,54.7469,0.02230,5.65654e+01,3.02641e-06,1659851742.7719643
55.0,54.7462,0.02230,5.65640e+01,3.03698e-06,1659851744.7847311
55.0,54.7461,0.02230,5.65653e+01,3.01446e-06,1659851746.8091557
55.0,54.7457,0.02230,5.65669e+01,2.98151e-06,1659851748.8237834
55.0,54.7466,0.02230,5.65664e+01,3.00397e-06,1659851750.8394346
55.0,54.7464,0.02230,5.65661e+01,3.00603e-06,1659851752.851829
55.0,54.7465,0.02230,5.65646e+01,3.03322e-06,1659851754.8660522
55.0,54.7469,0.02230,5.65662e+01,3.01212e-06,1659851756.8837378
55.0,54.746,0.02230,5.65620e+01,3.06670e-06,1659851758.9087899
