Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time
1,1,280,5.00000E-006,373.13800E-015,51.42620E+000
1,1,281,15.00000E-006,375.61300E-015,51.62958E+000
1,1,282,28.00000E-006,379.47400E-015,51.80435E+000
1,1,283,15.00000E-006,382.62400E-015,51.97373E+000
1,1,284,4.00000E-006,383.43300E-015,52.17784E+000
1,1,285,24.00000E-006,388.17900E-015,52.34884E+000
1,1,286,33.00000E-006,384.34500E-015,52.52012E+000
1,1,287,12.00000E-006,384.12800E-015,52.74658E+000
1,1,288,31.00000E-006,383.33200E-015,52.91749E+000
1,1,289,30.00000E-006,383.15900E-015,53.08695E+000
1,1,290,35.00000E-006,375.09600E-015,53.30253E+000
1,1,291,17.00000E-006,366.44200E-015,53.47331E+000
1,1,292,4.00000E-006,363.09200E-015,53.64300E+000
1,1,293,32.00000E-006,361.58800E-015,53.85180E+000
1,1,294,12.00000E-006,362.52100E-015,54.02480E+000
1,1,295,10.00000E-006,356.56100E-015,54.19656E+000
1,1,296,7.00000E-006,356.93700E-015,54.42599E+000
1,1,297,13.00000E-006,352.09400E-015,54.59733E+000
1,1,298,32.00000E-006,348.95400E-015,54.76821E+000
1,1,299,16.00000E-006,348.96000E-015,54.98152E+000
1,1,300,31.00000E-006,352.77000E-015,55.15093E+000
1,1,301,28.00000E-006,356.54900E-015,55.32204E+000
1,1,302,34.00000E-006,359.98100E-015,55.55280E+000
1,1,303,29.00000E-006,365.32100E-015,55.72222E+000
1,1,304,12.00000E-006,366.62800E-015,55.89165E+000
1,1,305,17.00000E-006,375.12300E-015,56.09121E+000
1,1,306,4.00000E-006,373.95100E-015,56.26064E+000
1,1,307,28.00000E-006,375.01300E-015,56.43382E+000
1,1,308,21.00000E-006,374.45800E-015,56.62354E+000
1,1,309,3.00000E-006,371.55000E-015,56.79437E+000
1,1,310,6.00000E-006,372.29800E-015,56.96376E+000
1,1,311,12.00000E-006,370.65800E-015,57.19818E+000
1,1,312,29.00000E-006,365.39300E-015,57.36757E+000
1,1,313,1.00000E-006,361.25100E-015,57.54506E+000
1,1,314,33.00000E-006,355.66500E-015,57.75162E+000
1,1,315,13.00000E-006,350.34100E-015,57.92550E+000
1,1,316,9.00000E-006,352.51800E-015,58.09810E+000
1,1,317,18.00000E-006,354.36600E-015,58.32488E+000
1,1,318,0.00000E+000,351.39500E-015,58.49651E+000
1,1,319,16.00000E-006,356.39300E-015,58.66591E+000
1,1,320,21.00000E-006,359.68000E-015,58.88359E+000
1,1,321,37.00000E-006,358.15200E-015,59.05298E+000
1,1,322,36.00000E-006,354.78500E-015,59.22239E+000
1,1,323,36.00000E-006,358.95700E-015,59.45280E+000
1,1,324,37.00000E-006,360.12600E-015,59.62310E+000
1,1,325,2.00000E-006,356.78000E-015,59.79440E+000
1,1,326,35.00000E-006,357.19000E-015,60.00653E+000
1,1,327,16.00000E-006,358.23900E-015,60.17595E+000
1,1,328,1.00000E-006,353.00700E-015,60.34831E+000
1,1,329,28.00000E-006,353.23500E-015,60.55774E+000
1,1,330,4.00000E-006,353.69200E-015,60.72738E+000
1,1,331,11.00000E-006,353.51000E-015,60.89990E+000
1,1,332,-7.00000E-006,352.86700E-015,61.13093E+000
1,1,333,22.00000E-006,352.28100E-015,61.30181E+000
1,1,334,30.00000E-006,352.00100E-015,61.47445E+000
1,1,335,38.00000E-006,345.89900E-015,61.69023E+000
1,1,336,18.00000E-006,347.13000E-015,61.85962E+000
1,1,337,-5.00000E-006,349.57500E-015,62.02900E+000
1,1,338,25.00000E-006,352.96100E-015,62.26925E+000
1,1,339,41.00000E-006,353.83900E-015,62.43864E+000
1,1,340,0.00000E+000,354.30800E-015,62.61666E+000
1,1,341,8.00000E-006,350.29500E-015,62.82795E+000
1,1,342,-11.00000E-006,355.16900E-015,62.99737E+000
1,1,343,40.00000E-006,358.20200E-015,63.17138E+000
1,1,344,25.00000E-006,358.29500E-015,63.40308E+000
1,1,345,42.00000E-006,359.74600E-015,63.57248E+000
1,1,346,39.00000E-006,357.54600E-015,63.74187E+000
1,1,347,-9.00000E-006,360.38200E-015,63.96428E+000
1,1,348,-4.00000E-006,360.75900E-015,64.13371E+000
1,1,349,20.00000E-006,358.91600E-015,64.30311E+000
1,1,350,-2.00000E-006,362.31100E-015,64.53435E+000
1,1,351,23.00000E-006,361.51500E-015,64.70380E+000
1,1,352,23.00000E-006,364.52000E-015,64.87752E+000
1,1,353,-8.00000E-006,365.55500E-015,65.09768E+000
1,1,354,-10.00000E-006,368.38500E-015,65.26712E+000
1,1,355,45.00000E-006,366.99100E-015,65.44079E+000
1,1,356,12.00000E-006,365.44600E-015,65.67001E+000
1,1,357,42.00000E-006,363.19100E-015,65.83943E+000
1,1,358,6.00000E-006,360.02900E-015,66.01323E+000
1,1,359,4.00000E-006,358.90000E-015,66.23611E+000
1,1,360,33.00000E-006,359.37400E-015,66.40553E+000
1,1,361,-1.00000E-006,354.11800E-015,66.58072E+000
1,1,362,45.00000E-006,354.18100E-015,66.79006E+000
1,1,363,36.00000E-006,350.61600E-015,66.96115E+000
1,1,364,-11.00000E-006,347.39300E-015,67.13247E+000
1,1,365,43.00000E-006,342.71000E-015,67.36034E+000
1,1,366,5.00000E-006,344.69200E-015,67.53100E+000
1,1,367,-17.00000E-006,339.51700E-015,67.70041E+000
1,1,368,-15.00000E-006,340.30500E-015,67.91694E+000
1,1,369,13.00000E-006,339.31000E-015,68.08829E+000
1,1,370,44.00000E-006,337.34800E-015,68.25770E+000
1,1,371,50.00000E-006,342.45600E-015,68.49348E+000
1,1,372,16.00000E-006,345.98300E-015,68.66418E+000
1,1,373,-8.00000E-006,348.05100E-015,68.83357E+000
1,1,374,-4.00000E-006,343.19100E-015,69.05406E+000
1,1,375,23.00000E-006,345.43900E-015,69.22344E+000
1,1,376,47.00000E-006,351.03400E-015,69.39483E+000
1,1,377,36.00000E-006,349.82100E-015,69.61300E+000
1,1,378,1.00000E-006,348.96500E-015,69.78305E+000
1,1,379,42.00000E-006,348.66200E-015,69.95918E+000
1,1,380,12.00000E-006,349.13000E-015,70.18947E+000
1,1,381,46.00000E-006,350.18800E-015,70.36054E+000
1,1,382,39.00000E-006,345.85600E-015,70.52992E+000
1,1,383,-3.00000E-006,345.04300E-015,70.75071E+000
1,1,384,-10.00000E-006,352.33900E-015,70.92012E+000
1,1,385,18.00000E-006,352.40200E-015,71.09065E+000
1,1,386,42.00000E-006,344.88500E-015,71.32886E+000
1,1,387,24.00000E-006,347.94300E-015,71.49826E+000
1,1,388,1.00000E-006,341.37100E-015,71.66765E+000
1,1,389,-3.00000E-006,342.02600E-015,71.88670E+000
1,1,390,7.00000E-006,340.62300E-015,72.05641E+000
1,1,391,36.00000E-006,342.63100E-015,72.22917E+000
1,1,392,-1.00000E-006,348.50500E-015,72.46965E+000
1,1,393,26.00000E-006,346.86300E-015,72.64288E+000
1,1,394,33.00000E-006,347.20200E-015,72.81226E+000
1,1,395,34.00000E-006,350.57600E-015,73.04639E+000
1,1,396,20.00000E-006,354.65100E-015,73.21581E+000
1,1,397,5.00000E-006,349.48500E-015,73.38646E+000
1,1,398,6.00000E-006,350.36300E-015,73.60339E+000
1,1,399,9.00000E-006,351.17600E-015,73.77277E+000
1,1,400,20.00000E-006,351.74800E-015,73.94217E+000
1,1,401,13.00000E-006,357.48000E-015,74.18473E+000
1,1,402,18.00000E-006,350.58100E-015,74.35829E+000
1,1,403,24.00000E-006,352.04200E-015,74.52938E+000
1,1,404,16.00000E-006,359.03000E-015,74.74158E+000
1,1,405,15.00000E-006,361.17000E-015,74.91728E+000
1,1,406,14.00000E-006,359.12400E-015,75.08665E+000
1,1,407,14.00000E-006,361.79500E-015,75.31990E+000
1,1,408,14.00000E-006,366.06300E-015,75.48930E+000
1,1,409,19.00000E-006,368.03200E-015,75.66138E+000
1,1,410,16.00000E-006,363.80400E-015,75.88051E+000
1,1,411,16.00000E-006,361.23700E-015,76.05132E+000
1,1,412,17.00000E-006,361.33800E-015,76.22109E+000
1,1,413,16.00000E-006,356.87100E-015,76.46012E+000
1,1,414,14.00000E-006,353.23600E-015,76.62951E+000
1,1,415,20.00000E-006,359.00400E-015,76.80455E+000
1,1,416,16.00000E-006,356.02700E-015,77.01648E+000
1,1,417,20.00000E-006,352.39800E-015,77.18589E+000
1,1,418,20.00000E-006,348.61600E-015,77.35530E+000
1,1,419,16.00000E-006,349.72600E-015,77.59921E+000
1,1,420,20.00000E-006,356.83100E-015,77.76860E+000
1,1,421,21.00000E-006,364.74000E-015,77.93798E+000
1,1,422,14.00000E-006,365.51000E-015,78.15942E+000
1,1,423,11.00000E-006,364.68900E-015,78.32881E+000
1,1,424,14.00000E-006,365.41000E-015,78.49819E+000
1,1,425,13.00000E-006,371.13900E-015,78.74247E+000
1,1,426,10.00000E-006,375.85700E-015,78.91190E+000
1,1,427,12.00000E-006,374.59100E-015,79.08131E+000
1,1,428,23.00000E-006,376.25600E-015,79.32118E+000
1,1,429,17.00000E-006,376.72800E-015,79.49057E+000
1,1,430,10.00000E-006,373.46300E-015,79.65995E+000
1,1,431,16.00000E-006,373.23500E-015,79.88273E+000
1,1,432,24.00000E-006,372.69300E-015,80.05212E+000
1,1,433,4.00000E-006,366.73000E-015,80.22909E+000
1,1,434,7.00000E-006,367.83200E-015,80.46196E+000
1,1,435,19.00000E-006,364.11800E-015,80.63328E+000
1,1,436,28.00000E-006,370.47400E-015,80.80267E+000
1,1,437,29.00000E-006,375.30200E-015,81.01990E+000
1,1,438,22.00000E-006,375.41700E-015,81.18929E+000
1,1,439,5.00000E-006,371.62700E-015,81.35989E+000
1,1,440,11.00000E-006,366.99200E-015,81.59777E+000
1,1,441,29.00000E-006,367.14400E-015,81.76856E+000
1,1,442,28.00000E-006,371.12500E-015,81.93794E+000
1,1,443,31.00000E-006,369.99100E-015,82.15286E+000
1,1,444,22.00000E-006,368.40500E-015,82.32228E+000
1,1,445,-1.00000E-006,372.44500E-015,82.49534E+000
1,1,446,27.00000E-006,369.11400E-015,82.73360E+000
1,1,447,17.00000E-006,367.41200E-015,82.90625E+000
1,1,448,0.00000E+000,365.02400E-015,83.07563E+000
1,1,449,7.00000E-006,361.60500E-015,83.29127E+000
1,1,450,-3.00000E-006,365.14000E-015,83.46085E+000
1,1,451,10.00000E-006,365.59100E-015,83.63024E+000
1,1,452,32.00000E-006,367.48600E-015,83.86833E+000
1,1,453,26.00000E-006,367.01500E-015,84.03776E+000
1,1,454,13.00000E-006,370.77000E-015,84.21416E+000
1,1,455,2.00000E-006,373.50700E-015,84.42528E+000
1,1,456,1.00000E-006,364.75200E-015,84.59468E+000
1,1,457,16.00000E-006,360.14600E-015,84.76410E+000
1,1,458,4.00000E-006,363.83200E-015,84.97824E+000
1,1,459,21.00000E-006,358.21500E-015,85.15456E+000
