Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH1 Source
1,1,15534,-41.90800E-003,-100.00000E-015,2.03444E+003,0.00000E+000
1,1,15535,11.91900E-003,15.20000E-012,2.03455E+003,0.00000E+000
1,1,15536,41.48400E-003,22.10000E-012,2.03465E+003,0.00000E+000
1,1,15537,-11.24600E-003,13.60000E-012,2.03479E+003,0.00000E+000
1,1,15538,-30.74600E-003,-1.30000E-012,2.03497E+003,0.00000E+000
1,1,15539,36.87200E-003,5.30000E-012,2.03510E+003,0.00000E+000
1,1,15540,-16.81500E-003,8.20000E-012,2.03520E+003,0.00000E+000
1,1,15541,-40.61300E-003,248.70000E-012,2.03531E+003,0.00000E+000
1,1,15542,23.38100E-003,4.70000E-012,2.03545E+003,0.00000E+000
1,1,15543,-36.05800E-003,-22.50000E-012,2.03561E+003,0.00000E+000
1,1,15544,4.68000E-003,-3.60000E-012,2.03577E+003,0.00000E+000
1,1,15545,-1.17000E-003,72.60000E-012,2.03588E+003,0.00000E+000
1,1,15546,41.19100E-003,-600.00000E-015,2.03598E+003,0.00000E+000
1,1,15547,40.86700E-003,6.00000E-012,2.03613E+003,0.00000E+000
1,1,15548,-4.09000E-003,369.90000E-012,2.03629E+003,0.00000E+000
1,1,15549,33.50600E-003,306.10000E-012,2.03645E+003,0.00000E+000
1,1,15550,17.20500E-003,400.00000E-015,2.03656E+003,0.00000E+000
1,1,15551,40.65900E-003,403.10000E-012,2.03667E+003,0.00000E+000
1,1,15552,41.85500E-003,-300.00000E-015,2.03682E+003,0.00000E+000
1,1,15553,-31.68300E-003,204.80000E-012,2.03698E+003,0.00000E+000
1,1,15554,-9.04100E-003,3.90000E-012,2.03712E+003,0.00000E+000
1,1,15555,-41.88000E-003,7.30000E-012,2.03722E+003,0.00000E+000
1,1,15556,736.00000E-006,2.50000E-012,2.03733E+003,0.00000E+000
1,1,15557,17.31500E-003,5.80000E-012,2.03746E+003,0.00000E+000
1,1,15558,-349.00000E-006,18.90000E-012,2.03762E+003,0.00000E+000
1,1,15559,30.09900E-003,7.20000E-012,2.03778E+003,0.00000E+000
1,1,15560,-40.16500E-003,342.40000E-012,2.03791E+003,0.00000E+000
1,1,15561,-10.45500E-003,-1.40000E-012,2.03801E+003,0.00000E+000
1,1,15562,37.44700E-003,-35.40000E-012,2.03815E+003,0.00000E+000
1,1,15563,-21.04200E-003,7.30000E-012,2.03831E+003,0.00000E+000
1,1,15564,35.77300E-003,10.90000E-012,2.03845E+003,0.00000E+000
1,1,15565,-36.21500E-003,401.60000E-012,2.03856E+003,0.00000E+000
1,1,15566,-25.81400E-003,10.20000E-012,2.03866E+003,0.00000E+000
1,1,15567,-10.13300E-003,-4.40000E-012,2.03881E+003,0.00000E+000
1,1,15568,3.23100E-003,125.10000E-012,2.03900E+003,0.00000E+000
1,1,15569,12.00600E-003,384.60000E-012,2.03914E+003,0.00000E+000
1,1,15570,-41.97200E-003,11.80000E-012,2.03924E+003,0.00000E+000
1,1,15571,3.34900E-003,239.30000E-012,2.03935E+003,0.00000E+000
1,1,15572,-8.50500E-003,9.40000E-012,2.03950E+003,0.00000E+000
1,1,15573,32.81400E-003,-79.90000E-012,2.03965E+003,0.00000E+000
1,1,15574,-28.96200E-003,9.80000E-012,2.03981E+003,0.00000E+000
1,1,15575,-41.92100E-003,11.90000E-012,2.03993E+003,0.00000E+000
1,1,15576,-2.17600E-003,6.50000E-012,2.04003E+003,0.00000E+000
1,1,15577,-17.47800E-003,-54.50000E-012,2.04018E+003,0.00000E+000
1,1,15578,-10.64400E-003,-100.00000E-015,2.04034E+003,0.00000E+000
1,1,15579,13.21700E-003,334.90000E-012,2.04049E+003,0.00000E+000
1,1,15580,-37.66600E-003,-700.00000E-015,2.04059E+003,0.00000E+000
1,1,15581,-21.79400E-003,-1.00000E-012,2.04069E+003,0.00000E+000
1,1,15582,29.49600E-003,73.40000E-012,2.04084E+003,0.00000E+000
1,1,15583,11.76600E-003,11.00000E-012,2.04101E+003,0.00000E+000
1,1,15584,-11.86100E-003,3.80000E-012,2.04117E+003,0.00000E+000
1,1,15585,25.18700E-003,401.50000E-012,2.04129E+003,0.00000E+000
1,1,15586,-41.01800E-003,4.60000E-012,2.04144E+003,0.00000E+000
1,1,15587,34.18100E-003,6.90000E-012,2.04160E+003,0.00000E+000
1,1,15588,-33.74200E-003,337.60000E-012,2.04176E+003,0.00000E+000
1,1,15589,41.61200E-003,12.80000E-012,2.04188E+003,0.00000E+000
1,1,15590,4.13900E-003,-56.40000E-012,2.04199E+003,0.00000E+000
1,1,15591,-13.44800E-003,5.30000E-012,2.04213E+003,0.00000E+000
1,1,15592,39.02200E-003,5.60000E-012,2.04228E+003,0.00000E+000
1,1,15593,-41.90500E-003,3.00000E-012,2.04244E+003,0.00000E+000
1,1,15594,40.22100E-003,15.20000E-012,2.04255E+003,0.00000E+000
1,1,15595,12.86400E-003,4.30000E-012,2.04265E+003,0.00000E+000
1,1,15596,40.00600E-003,-400.00000E-015,2.04279E+003,0.00000E+000
1,1,15597,1.68800E-003,352.50000E-012,2.04295E+003,0.00000E+000
1,1,15598,17.73000E-003,8.60000E-012,2.04311E+003,0.00000E+000
1,1,15599,39.78200E-003,19.90000E-012,2.04322E+003,0.00000E+000
1,1,15600,-10.63200E-003,7.70000E-012,2.04332E+003,0.00000E+000
1,1,15601,5.91800E-003,400.00000E-015,2.04347E+003,0.00000E+000
1,1,15602,-6.71900E-003,3.00000E-012,2.04363E+003,0.00000E+000
1,1,15603,40.72500E-003,8.40000E-012,2.04377E+003,0.00000E+000
1,1,15604,-7.39200E-003,10.30000E-012,2.04387E+003,0.00000E+000
1,1,15605,-41.91400E-003,403.10000E-012,2.04398E+003,0.00000E+000
1,1,15606,-36.10200E-003,7.40000E-012,2.04413E+003,0.00000E+000
1,1,15607,41.46400E-003,5.00000E-012,2.04429E+003,0.00000E+000
1,1,15608,26.20300E-003,11.70000E-012,2.04447E+003,0.00000E+000
1,1,15609,11.36300E-003,-5.20000E-012,2.04458E+003,0.00000E+000
1,1,15610,-41.28500E-003,343.20000E-012,2.04473E+003,0.00000E+000
1,1,15611,35.78200E-003,440.60000E-012,2.04489E+003,0.00000E+000
1,1,15612,-1.63500E-003,-7.70000E-012,2.04504E+003,0.00000E+000
1,1,15613,40.08800E-003,-400.00000E-015,2.04517E+003,0.00000E+000
1,1,15614,-9.43100E-003,11.40000E-012,2.04527E+003,0.00000E+000
1,1,15615,14.82500E-003,9.10000E-012,2.04542E+003,0.00000E+000
1,1,15616,-12.40300E-003,21.10000E-012,2.04558E+003,0.00000E+000
1,1,15617,-33.11300E-003,13.60000E-012,2.04573E+003,0.00000E+000
1,1,15618,-30.35000E-003,12.50000E-012,2.04583E+003,0.00000E+000
1,1,15619,26.76000E-003,7.30000E-012,2.04593E+003,0.00000E+000
1,1,15620,23.51200E-003,62.10000E-012,2.04609E+003,0.00000E+000
1,1,15621,-40.63700E-003,11.40000E-012,2.04624E+003,0.00000E+000
1,1,15622,9.43100E-003,9.30000E-012,2.04641E+003,0.00000E+000
1,1,15623,31.10900E-003,404.40000E-012,2.04652E+003,0.00000E+000
1,1,15624,32.63400E-003,14.60000E-012,2.04662E+003,0.00000E+000
1,1,15625,3.14200E-003,10.00000E-012,2.04677E+003,0.00000E+000
1,1,15626,21.46200E-003,8.20000E-012,2.04693E+003,0.00000E+000
1,1,15627,-38.67800E-003,-52.60000E-012,2.04708E+003,0.00000E+000
1,1,15628,13.17100E-003,10.00000E-012,2.04718E+003,0.00000E+000
1,1,15629,41.19600E-003,230.70000E-012,2.04729E+003,0.00000E+000
1,1,15630,41.85100E-003,1.40000E-012,2.04744E+003,0.00000E+000
1,1,15631,-15.00400E-003,3.20000E-012,2.04759E+003,0.00000E+000
1,1,15632,28.06300E-003,7.70000E-012,2.04775E+003,0.00000E+000
1,1,15633,11.13000E-003,21.40000E-012,2.04788E+003,0.00000E+000
1,1,15634,40.97600E-003,372.90000E-012,2.04799E+003,0.00000E+000
1,1,15635,33.45400E-003,5.70000E-012,2.04812E+003,0.00000E+000
1,1,15636,-41.46700E-003,347.10000E-012,2.04828E+003,0.00000E+000
1,1,15637,-11.70500E-003,14.90000E-012,2.04842E+003,0.00000E+000
1,1,15638,-41.30600E-003,61.10000E-012,2.04853E+003,0.00000E+000
1,1,15639,4.30700E-003,-13.50000E-012,2.04863E+003,0.00000E+000
1,1,15640,-17.34400E-003,16.00000E-012,2.04877E+003,0.00000E+000
1,1,15641,-3.12000E-003,3.20000E-012,2.04893E+003,0.00000E+000
1,1,15642,-36.90900E-003,9.60000E-012,2.04909E+003,0.00000E+000
1,1,15643,42.00800E-003,4.10000E-012,2.04922E+003,0.00000E+000
1,1,15644,-5.53500E-003,3.20000E-012,2.04932E+003,0.00000E+000
1,1,15645,-36.90700E-003,-2.90000E-012,2.04946E+003,0.00000E+000
1,1,15646,12.76200E-003,-600.00000E-015,2.04962E+003,0.00000E+000
1,1,15647,30.14900E-003,10.20000E-012,2.04975E+003,0.00000E+000
1,1,15648,-28.14700E-003,-66.50000E-012,2.04986E+003,0.00000E+000
1,1,15649,35.31800E-003,4.60000E-012,2.04997E+003,0.00000E+000
1,1,15650,-41.74400E-003,9.20000E-012,2.05011E+003,0.00000E+000
1,1,15651,-964.00000E-006,15.00000E-012,2.05027E+003,0.00000E+000
1,1,15652,26.27700E-003,2.70000E-012,2.05043E+003,0.00000E+000
1,1,15653,-40.63900E-003,-400.00000E-015,2.05056E+003,0.00000E+000
1,1,15654,7.51500E-003,12.70000E-012,2.05067E+003,0.00000E+000
1,1,15655,-33.94000E-003,20.30000E-012,2.05080E+003,0.00000E+000
1,1,15656,414.00000E-006,245.00000E-012,2.05096E+003,0.00000E+000
1,1,15657,-41.82700E-003,900.00000E-015,2.05109E+003,0.00000E+000
1,1,15658,841.00000E-006,111.60000E-012,2.05125E+003,0.00000E+000
1,1,15659,-39.95600E-003,-7.00000E-012,2.05141E+003,0.00000E+000
1,1,15660,16.98000E-003,-1.40000E-012,2.05157E+003,0.00000E+000
1,1,15661,22.10900E-003,18.60000E-012,2.05170E+003,0.00000E+000
1,1,15662,29.09100E-003,31.00000E-012,2.05180E+003,0.00000E+000
1,1,15663,37.97800E-003,342.80000E-012,2.05194E+003,0.00000E+000
1,1,15664,34.94600E-003,417.50000E-012,2.05212E+003,0.00000E+000
1,1,15665,-10.28000E-003,12.80000E-012,2.05226E+003,0.00000E+000
1,1,15666,-35.97000E-003,10.20000E-012,2.05237E+003,0.00000E+000
1,1,15667,-25.63000E-003,15.60000E-012,2.05248E+003,0.00000E+000
1,1,15668,38.68300E-003,339.90000E-012,2.05262E+003,0.00000E+000
1,1,15669,-41.04300E-003,14.40000E-012,2.05278E+003,0.00000E+000
1,1,15670,21.98500E-003,19.40000E-012,2.05292E+003,0.00000E+000
1,1,15671,-34.76700E-003,13.50000E-012,2.05302E+003,0.00000E+000
1,1,15672,-27.26600E-003,-20.30000E-012,2.05313E+003,0.00000E+000
1,1,15673,39.69400E-003,6.00000E-012,2.05327E+003,0.00000E+000
1,1,15674,-39.19700E-003,324.60000E-012,2.05343E+003,0.00000E+000
1,1,15675,39.16600E-003,11.50000E-012,2.05358E+003,0.00000E+000
1,1,15676,31.67600E-003,8.70000E-012,2.05372E+003,0.00000E+000
1,1,15677,31.64300E-003,-100.00000E-015,2.05382E+003,0.00000E+000
1,1,15678,11.54900E-003,12.50000E-012,2.05395E+003,0.00000E+000
1,1,15679,-41.69100E-003,-6.70000E-012,2.05411E+003,0.00000E+000
1,1,15680,-36.46600E-003,361.50000E-012,2.05426E+003,0.00000E+000
1,1,15681,-23.43200E-003,10.60000E-012,2.05436E+003,0.00000E+000
1,1,15682,33.64900E-003,17.90000E-012,2.05447E+003,0.00000E+000
1,1,15683,34.96000E-003,12.10000E-012,2.05462E+003,0.00000E+000
1,1,15684,23.89200E-003,239.40000E-012,2.05480E+003,0.00000E+000
1,1,15685,-27.27000E-003,700.00000E-015,2.05494E+003,0.00000E+000
1,1,15686,-35.18600E-003,3.40000E-012,2.05504E+003,0.00000E+000
1,1,15687,24.31300E-003,361.70000E-012,2.05515E+003,0.00000E+000
1,1,15688,28.15900E-003,192.80000E-012,2.05530E+003,0.00000E+000
1,1,15689,-31.96900E-003,363.90000E-012,2.05546E+003,0.00000E+000
1,1,15690,-29.72400E-003,14.90000E-012,2.05561E+003,0.00000E+000
1,1,15691,40.81800E-003,343.40000E-012,2.05572E+003,0.00000E+000
1,1,15692,-7.97000E-003,400.00000E-015,2.05582E+003,0.00000E+000
1,1,15693,2.71400E-003,13.80000E-012,2.05595E+003,0.00000E+000
1,1,15694,-9.74300E-003,10.70000E-012,2.05611E+003,0.00000E+000
1,1,15695,-7.24800E-003,7.00000E-012,2.05627E+003,0.00000E+000
1,1,15696,36.54000E-003,11.60000E-012,2.05638E+003,0.00000E+000
1,1,15697,-34.73000E-003,14.70000E-012,2.05649E+003,0.00000E+000
1,1,15698,-40.85500E-003,13.90000E-012,2.05664E+003,0.00000E+000
1,1,15699,2.92300E-003,-7.40000E-012,2.05680E+003,0.00000E+000
1,1,15700,-13.07000E-003,18.80000E-012,2.05695E+003,0.00000E+000
1,1,15701,-22.91100E-003,14.80000E-012,2.05706E+003,0.00000E+000
1,1,15702,33.96000E-003,8.80000E-012,2.05716E+003,0.00000E+000
1,1,15703,34.81500E-003,329.90000E-012,2.05730E+003,0.00000E+000
1,1,15704,40.40100E-003,5.30000E-012,2.05748E+003,0.00000E+000
1,1,15705,-33.82500E-003,16.90000E-012,2.05763E+003,0.00000E+000
1,1,15706,23.92400E-003,-1.30000E-012,2.05773E+003,0.00000E+000
1,1,15707,36.43300E-003,13.10000E-012,2.05783E+003,0.00000E+000
1,1,15708,42.04800E-003,7.70000E-012,2.05797E+003,0.00000E+000
1,1,15709,1.26400E-003,8.20000E-012,2.05812E+003,0.00000E+000
1,1,15710,22.74900E-003,3.80000E-012,2.05828E+003,0.00000E+000
1,1,15711,-41.34500E-003,345.30000E-012,2.05841E+003,0.00000E+000
1,1,15712,-8.47000E-003,12.60000E-012,2.05851E+003,0.00000E+000
1,1,15713,-42.12200E-003,370.10000E-012,2.05866E+003,0.00000E+000
1,1,15714,-28.45200E-003,5.70000E-012,2.05881E+003,0.00000E+000
1,1,15715,-25.07900E-003,11.40000E-012,2.05896E+003,0.00000E+000
1,1,15716,32.62100E-003,14.20000E-012,2.05906E+003,0.00000E+000
1,1,15717,30.19900E-003,389.70000E-012,2.05917E+003,0.00000E+000
1,1,15718,11.64600E-003,12.20000E-012,2.05931E+003,0.00000E+000
1,1,15719,-39.12100E-003,2.80000E-012,2.05947E+003,0.00000E+000
1,1,15720,36.56500E-003,3.70000E-012,2.05963E+003,0.00000E+000
1,1,15721,-41.84100E-003,2.10000E-012,2.05974E+003,0.00000E+000
1,1,15722,-5.16400E-003,600.00000E-015,2.05984E+003,0.00000E+000
1,1,15723,37.30600E-003,361.90000E-012,2.06000E+003,0.00000E+000
1,1,15724,21.20800E-003,10.40000E-012,2.06015E+003,0.00000E+000
1,1,15725,-7.60900E-003,5.50000E-012,2.06031E+003,0.00000E+000
1,1,15726,-35.01100E-003,12.10000E-012,2.06042E+003,0.00000E+000
1,1,15727,21.87000E-003,43.00000E-012,2.06053E+003,0.00000E+000
1,1,15728,7.80800E-003,13.60000E-012,2.06068E+003,0.00000E+000
1,1,15729,-33.88300E-003,334.60000E-012,2.06084E+003,0.00000E+000
1,1,15730,37.16900E-003,8.10000E-012,2.06098E+003,0.00000E+000
1,1,15731,21.47700E-003,17.20000E-012,2.06108E+003,0.00000E+000
1,1,15732,-41.93800E-003,15.90000E-012,2.06119E+003,0.00000E+000
1,1,15733,32.84500E-003,-36.70000E-012,2.06133E+003,0.00000E+000
1,1,15734,-38.56800E-003,4.30000E-012,2.06149E+003,0.00000E+000
1,1,15735,41.30400E-003,356.10000E-012,2.06165E+003,0.00000E+000
1,1,15736,14.08500E-003,339.00000E-012,2.06178E+003,0.00000E+000
1,1,15737,40.98600E-003,4.30000E-012,2.06188E+003,0.00000E+000
1,1,15738,22.65300E-003,149.70000E-012,2.06202E+003,0.00000E+000
1,1,15739,-25.86600E-003,3.80000E-012,2.06217E+003,0.00000E+000
1,1,15740,17.42700E-003,394.90000E-012,2.06232E+003,0.00000E+000
1,1,15741,-41.10000E-003,3.00000E-012,2.06242E+003,0.00000E+000
1,1,15742,-9.53400E-003,2.90000E-012,2.06252E+003,0.00000E+000
1,1,15743,299.00000E-006,12.80000E-012,2.06268E+003,0.00000E+000
1,1,15744,-39.34300E-003,339.20000E-012,2.06284E+003,0.00000E+000
1,1,15745,26.59400E-003,19.00000E-012,2.06300E+003,0.00000E+000
1,1,15746,32.12300E-003,10.10000E-012,2.06311E+003,0.00000E+000
1,1,15747,-6.06800E-003,225.30000E-012,2.06322E+003,0.00000E+000
1,1,15748,6.57100E-003,370.80000E-012,2.06337E+003,0.00000E+000
1,1,15749,-30.61500E-003,-3.80000E-012,2.06352E+003,0.00000E+000
1,1,15750,40.40200E-003,14.60000E-012,2.06368E+003,0.00000E+000
1,1,15751,-39.85300E-003,324.30000E-012,2.06379E+003,0.00000E+000
1,1,15752,-13.78500E-003,3.30000E-012,2.06389E+003,0.00000E+000
1,1,15753,2.55300E-003,7.30000E-012,2.06403E+003,0.00000E+000
1,1,15754,-25.45000E-003,21.70000E-012,2.06419E+003,0.00000E+000
1,1,15755,-39.55200E-003,17.40000E-012,2.06434E+003,0.00000E+000
1,1,15756,-24.74800E-003,10.80000E-012,2.06445E+003,0.00000E+000
1,1,15757,-37.12500E-003,4.70000E-012,2.06456E+003,0.00000E+000
1,1,15758,-32.30200E-003,6.50000E-012,2.06470E+003,0.00000E+000
1,1,15759,-19.24700E-003,354.80000E-012,2.06486E+003,0.00000E+000
1,1,15760,-27.53900E-003,22.30000E-012,2.06502E+003,0.00000E+000
1,1,15761,32.59400E-003,11.40000E-012,2.06513E+003,0.00000E+000
1,1,15762,-41.63900E-003,-77.60000E-012,2.06524E+003,0.00000E+000
1,1,15763,-5.00600E-003,336.70000E-012,2.06537E+003,0.00000E+000
1,1,15764,-36.42900E-003,6.70000E-012,2.06552E+003,0.00000E+000
1,1,15765,23.31400E-003,16.00000E-012,2.06568E+003,0.00000E+000
1,1,15766,41.63200E-003,-1.60000E-012,2.06580E+003,0.00000E+000
1,1,15767,7.94700E-003,8.00000E-012,2.06590E+003,0.00000E+000
1,1,15768,24.65400E-003,410.70000E-012,2.06603E+003,0.00000E+000
1,1,15769,-17.83400E-003,10.50000E-012,2.06618E+003,0.00000E+000
1,1,15770,-22.80500E-003,10.30000E-012,2.06634E+003,0.00000E+000
1,1,15771,1.08200E-003,408.80000E-012,2.06647E+003,0.00000E+000
1,1,15772,-41.35100E-003,22.40000E-012,2.06657E+003,0.00000E+000
1,1,15773,-28.94800E-003,368.60000E-012,2.06671E+003,0.00000E+000
1,1,15774,8.49800E-003,197.00000E-012,2.06687E+003,0.00000E+000
1,1,15775,-32.44300E-003,99.30000E-012,2.06701E+003,0.00000E+000
1,1,15776,37.14400E-003,6.40000E-012,2.06711E+003,0.00000E+000
1,1,15777,22.64500E-003,17.40000E-012,2.06721E+003,0.00000E+000
1,1,15778,-39.11900E-003,1.70000E-012,2.06737E+003,0.00000E+000
1,1,15779,32.48200E-003,349.30000E-012,2.06753E+003,0.00000E+000
1,1,15780,-33.32800E-003,11.80000E-012,2.06769E+003,0.00000E+000
1,1,15781,30.55200E-003,6.40000E-012,2.06780E+003,0.00000E+000
1,1,15782,-27.26400E-003,-900.00000E-015,2.06790E+003,0.00000E+000
1,1,15783,-32.98700E-003,139.00000E-012,2.06806E+003,0.00000E+000
1,1,15784,36.28500E-003,100.00000E-015,2.06821E+003,0.00000E+000
1,1,15785,-39.22000E-003,18.50000E-012,2.06837E+003,0.00000E+000
1,1,15786,11.27300E-003,5.20000E-012,2.06848E+003,0.00000E+000
1,1,15787,-38.23800E-003,426.50000E-012,2.06859E+003,0.00000E+000
1,1,15788,-40.17000E-003,3.00000E-012,2.06874E+003,0.00000E+000
1,1,15789,19.02000E-003,6.40000E-012,2.06890E+003,0.00000E+000
1,1,15790,-11.94300E-003,700.00000E-015,2.06904E+003,0.00000E+000
1,1,15791,41.64300E-003,401.90000E-012,2.06915E+003,0.00000E+000
1,1,15792,-1.96100E-003,8.50000E-012,2.06925E+003,0.00000E+000
1,1,15793,-11.73400E-003,9.00000E-012,2.06939E+003,0.00000E+000
1,1,15794,37.92300E-003,3.70000E-012,2.06954E+003,0.00000E+000
1,1,15795,-37.81800E-003,15.80000E-012,2.06970E+003,0.00000E+000
1,1,15796,25.46900E-003,300.00000E-015,2.06983E+003,0.00000E+000
1,1,15797,-31.50600E-003,107.00000E-012,2.06994E+003,0.00000E+000
1,1,15798,40.37100E-003,24.70000E-012,2.07008E+003,0.00000E+000
1,1,15799,33.69700E-003,9.20000E-012,2.07023E+003,0.00000E+000
1,1,15800,-13.70000E-003,3.80000E-012,2.07038E+003,0.00000E+000
1,1,15801,-41.06600E-003,21.10000E-012,2.07049E+003,0.00000E+000
1,1,15802,4.84700E-003,3.00000E-012,2.07059E+003,0.00000E+000
1,1,15803,-1.45000E-003,9.00000E-012,2.07074E+003,0.00000E+000
1,1,15804,41.92600E-003,388.50000E-012,2.07090E+003,0.00000E+000
1,1,15805,-31.19800E-003,349.90000E-012,2.07106E+003,0.00000E+000
1,1,15806,-41.90400E-003,10.00000E-012,2.07117E+003,0.00000E+000
1,1,15807,-5.35600E-003,2.80000E-012,2.07128E+003,0.00000E+000
1,1,15808,36.44100E-003,2.50000E-012,2.07143E+003,0.00000E+000
1,1,15809,23.64600E-003,4.90000E-012,2.07161E+003,0.00000E+000
1,1,15810,41.84600E-003,328.50000E-012,2.07175E+003,0.00000E+000
1,1,15811,4.87100E-003,-2.50000E-012,2.07185E+003,0.00000E+000
1,1,15812,-40.23900E-003,15.50000E-012,2.07195E+003,0.00000E+000
1,1,15813,-26.91400E-003,431.80000E-012,2.07209E+003,0.00000E+000
1,1,15814,30.64200E-003,3.00000E-012,2.07224E+003,0.00000E+000
1,1,15815,-41.83200E-003,4.10000E-012,2.07241E+003,0.00000E+000
1,1,15816,-2.78400E-003,447.00000E-012,2.07253E+003,0.00000E+000
1,1,15817,40.64700E-003,4.00000E-012,2.07263E+003,0.00000E+000
1,1,15818,41.97900E-003,10.20000E-012,2.07276E+003,0.00000E+000
1,1,15819,-27.18000E-003,7.80000E-012,2.07292E+003,0.00000E+000
1,1,15820,11.00000E-006,328.00000E-012,2.07308E+003,0.00000E+000
1,1,15821,2.15200E-003,7.90000E-012,2.07318E+003,0.00000E+000
1,1,15822,-40.97100E-003,2.80000E-012,2.07329E+003,0.00000E+000
1,1,15823,-32.41700E-003,-2.10000E-012,2.07342E+003,0.00000E+000
1,1,15824,36.77600E-003,12.70000E-012,2.07358E+003,0.00000E+000
1,1,15825,3.49400E-003,-2.60000E-012,2.07374E+003,0.00000E+000
1,1,15826,11.50700E-003,7.80000E-012,2.07385E+003,0.00000E+000
1,1,15827,-37.89400E-003,6.10000E-012,2.07396E+003,0.00000E+000
1,1,15828,-40.26100E-003,1.20000E-012,2.07409E+003,0.00000E+000
1,1,15829,-3.66200E-003,14.30000E-012,2.07424E+003,0.00000E+000
1,1,15830,-36.29600E-003,14.80000E-012,2.07441E+003,0.00000E+000
1,1,15831,41.91500E-003,15.60000E-012,2.07453E+003,0.00000E+000
1,1,15832,3.77000E-003,183.70000E-012,2.07464E+003,0.00000E+000
1,1,15833,31.20800E-003,8.90000E-012,2.07478E+003,0.00000E+000
1,1,15834,294.00000E-006,411.00000E-012,2.07494E+003,0.00000E+000
1,1,15835,-30.71000E-003,222.60000E-012,2.07508E+003,0.00000E+000
1,1,15836,26.27100E-003,4.60000E-012,2.07518E+003,0.00000E+000
1,1,15837,36.79400E-003,15.90000E-012,2.07528E+003,0.00000E+000
1,1,15838,33.53800E-003,3.40000E-012,2.07543E+003,0.00000E+000
1,1,15839,34.53700E-003,163.70000E-012,2.07560E+003,0.00000E+000
1,1,15840,29.00500E-003,17.20000E-012,2.07575E+003,0.00000E+000
1,1,15841,10.35100E-003,6.60000E-012,2.07586E+003,0.00000E+000
1,1,15842,41.79300E-003,380.80000E-012,2.07597E+003,0.00000E+000
1,1,15843,41.91100E-003,386.80000E-012,2.07612E+003,0.00000E+000
1,1,15844,-4.17800E-003,12.30000E-012,2.07627E+003,0.00000E+000
1,1,15845,-10.14900E-003,-25.40000E-012,2.07643E+003,0.00000E+000
1,1,15846,36.96400E-003,7.20000E-012,2.07655E+003,0.00000E+000
1,1,15847,23.59100E-003,21.00000E-012,2.07665E+003,0.00000E+000
1,1,15848,32.45500E-003,14.90000E-012,2.07680E+003,0.00000E+000
1,1,15849,-37.06900E-003,334.10000E-012,2.07696E+003,0.00000E+000
1,1,15850,41.70100E-003,3.80000E-012,2.07710E+003,0.00000E+000
1,1,15851,-1.48100E-003,15.40000E-012,2.07720E+003,0.00000E+000
1,1,15852,-41.70300E-003,4.60000E-012,2.07731E+003,0.00000E+000
1,1,15853,-40.39800E-003,1.60000E-012,2.07746E+003,0.00000E+000
1,1,15854,-725.00000E-006,-1.00000E-012,2.07761E+003,0.00000E+000
1,1,15855,10.12300E-003,4.30000E-012,2.07777E+003,0.00000E+000
1,1,15856,14.72500E-003,279.50000E-012,2.07790E+003,0.00000E+000
1,1,15857,13.22800E-003,9.40000E-012,2.07800E+003,0.00000E+000
1,1,15858,-3.23500E-003,24.20000E-012,2.07814E+003,0.00000E+000
1,1,15859,38.25000E-003,5.10000E-012,2.07830E+003,0.00000E+000
1,1,15860,-35.18300E-003,5.60000E-012,2.07844E+003,0.00000E+000
1,1,15861,25.79500E-003,-2.00000E-012,2.07855E+003,0.00000E+000
1,1,15862,36.69100E-003,21.00000E-012,2.07865E+003,0.00000E+000
1,1,15863,40.24400E-003,-2.60000E-012,2.07880E+003,0.00000E+000
1,1,15864,-25.91600E-003,314.60000E-012,2.07896E+003,0.00000E+000
1,1,15865,5.70400E-003,16.70000E-012,2.07911E+003,0.00000E+000
1,1,15866,-41.85700E-003,443.00000E-012,2.07923E+003,0.00000E+000
1,1,15867,-3.50300E-003,-2.20000E-012,2.07933E+003,0.00000E+000
1,1,15868,-2.32600E-003,9.50000E-012,2.07948E+003,0.00000E+000
1,1,15869,36.22500E-003,-100.00000E-015,2.07963E+003,0.00000E+000
1,1,15870,-41.00900E-003,1.60000E-012,2.07979E+003,0.00000E+000
1,1,15871,-27.18800E-003,12.40000E-012,2.07991E+003,0.00000E+000
1,1,15872,29.92800E-003,337.10000E-012,2.08002E+003,0.00000E+000
1,1,15873,21.56500E-003,12.10000E-012,2.08017E+003,0.00000E+000
1,1,15874,27.56400E-003,1.40000E-012,2.08032E+003,0.00000E+000
1,1,15875,8.11700E-003,15.70000E-012,2.08046E+003,0.00000E+000
1,1,15876,41.26100E-003,15.00000E-012,2.08057E+003,0.00000E+000
1,1,15877,-3.97600E-003,8.20000E-012,2.08067E+003,0.00000E+000
1,1,15878,-25.92300E-003,2.30000E-012,2.08081E+003,0.00000E+000
1,1,15879,-19.05600E-003,-100.00000E-015,2.08097E+003,0.00000E+000
1,1,15880,-21.46800E-003,20.50000E-012,2.08113E+003,0.00000E+000
1,1,15881,-16.23500E-003,329.30000E-012,2.08126E+003,0.00000E+000
1,1,15882,-40.30700E-003,9.90000E-012,2.08136E+003,0.00000E+000
1,1,15883,-19.57100E-003,425.20000E-012,2.08150E+003,0.00000E+000
1,1,15884,-16.12500E-003,343.60000E-012,2.08166E+003,0.00000E+000
1,1,15885,-40.37500E-003,17.60000E-012,2.08179E+003,0.00000E+000
