Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH1 Source
1,1,728,27.00000E-006,10.54325E-012,138.45935E+000,0.00000E+000
1,1,729,36.00000E-006,10.65802E-012,138.69513E+000,0.00000E+000
1,1,730,24.00000E-006,11.16827E-012,138.87602E+000,0.00000E+000
1,1,731,16.00000E-006,11.54043E-012,139.05021E+000,0.00000E+000
1,1,732,3.00000E-006,11.58795E-012,139.27222E+000,0.00000E+000
1,1,733,9.00000E-006,11.02572E-012,139.45145E+000,0.00000E+000
1,1,734,33.00000E-006,10.75931E-012,139.63027E+000,0.00000E+000
1,1,735,32.00000E-006,12.02742E-012,139.86276E+000,0.00000E+000
1,1,736,-1.00000E-006,11.64199E-012,140.03695E+000,0.00000E+000
1,1,737,32.00000E-006,11.44495E-012,140.21209E+000,0.00000E+000
1,1,738,17.00000E-006,12.01867E-012,140.45066E+000,0.00000E+000
1,1,739,13.00000E-006,11.42794E-012,140.62482E+000,0.00000E+000
1,1,740,5.00000E-006,11.24332E-012,140.80691E+000,0.00000E+000
1,1,741,10.00000E-006,12.17842E-012,141.05205E+000,0.00000E+000
1,1,742,18.00000E-006,12.22894E-012,141.22654E+000,0.00000E+000
1,1,743,18.00000E-006,11.68940E-012,141.40072E+000,0.00000E+000
1,1,744,28.00000E-006,11.84508E-012,141.63000E+000,0.00000E+000
1,1,745,4.00000E-006,11.31497E-012,141.80417E+000,0.00000E+000
1,1,746,26.00000E-006,11.82813E-012,141.97842E+000,0.00000E+000
1,1,747,13.00000E-006,11.76538E-012,142.20843E+000,0.00000E+000
1,1,748,22.00000E-006,12.61035E-012,142.38328E+000,0.00000E+000
1,1,749,9.00000E-006,12.13615E-012,142.55745E+000,0.00000E+000
1,1,750,10.00000E-006,11.87424E-012,142.79113E+000,0.00000E+000
1,1,751,27.00000E-006,12.44989E-012,142.96530E+000,0.00000E+000
1,1,752,27.00000E-006,11.95173E-012,143.14714E+000,0.00000E+000
1,1,753,26.00000E-006,12.05879E-012,143.37980E+000,0.00000E+000
1,1,754,9.00000E-006,12.17429E-012,143.55398E+000,0.00000E+000
1,1,755,23.00000E-006,11.75379E-012,143.72815E+000,0.00000E+000
1,1,756,10.00000E-006,12.62330E-012,143.97064E+000,0.00000E+000
1,1,757,22.00000E-006,12.13443E-012,144.14481E+000,0.00000E+000
1,1,758,7.00000E-006,11.41611E-012,144.32321E+000,0.00000E+000
1,1,759,10.00000E-006,11.96836E-012,144.55793E+000,0.00000E+000
1,1,760,23.00000E-006,11.52781E-012,144.73216E+000,0.00000E+000
1,1,761,6.00000E-006,11.38805E-012,144.90677E+000,0.00000E+000
1,1,762,12.00000E-006,11.66442E-012,145.14182E+000,0.00000E+000
1,1,763,26.00000E-006,11.22803E-012,145.31603E+000,0.00000E+000
1,1,764,6.00000E-006,11.42728E-012,145.49022E+000,0.00000E+000
1,1,765,13.00000E-006,11.60499E-012,145.72635E+000,0.00000E+000
1,1,766,18.00000E-006,11.17221E-012,145.90059E+000,0.00000E+000
1,1,767,4.00000E-006,11.91029E-012,146.07477E+000,0.00000E+000
1,1,768,11.00000E-006,11.46647E-012,146.30288E+000,0.00000E+000
1,1,769,14.00000E-006,12.04532E-012,146.47706E+000,0.00000E+000
1,1,770,19.00000E-006,11.98867E-012,146.65123E+000,0.00000E+000
1,1,771,2.00000E-006,11.18045E-012,146.88902E+000,0.00000E+000
1,1,772,28.00000E-006,11.62702E-012,147.06319E+000,0.00000E+000
1,1,773,21.00000E-006,10.73891E-012,147.24498E+000,0.00000E+000
1,1,774,8.00000E-006,9.99876E-012,147.47617E+000,0.00000E+000
1,1,775,21.00000E-006,8.98588E-012,147.65099E+000,0.00000E+000
1,1,776,-1.00000E-006,7.59829E-012,147.82517E+000,0.00000E+000
1,1,777,31.00000E-006,6.10893E-012,148.06390E+000,0.00000E+000
1,1,778,17.00000E-006,5.06684E-012,148.24465E+000,0.00000E+000
1,1,779,17.00000E-006,3.96238E-012,148.41881E+000,0.00000E+000
1,1,780,30.00000E-006,3.08569E-012,148.65036E+000,0.00000E+000
1,1,781,-4.00000E-006,2.72033E-012,148.82454E+000,0.00000E+000
1,1,782,36.00000E-006,2.45400E-012,148.99911E+000,0.00000E+000
1,1,783,10.00000E-006,2.33504E-012,149.23706E+000,0.00000E+000
1,1,784,13.00000E-006,2.10441E-012,149.41156E+000,0.00000E+000
1,1,785,20.00000E-006,2.04484E-012,149.58572E+000,0.00000E+000
1,1,786,33.00000E-006,1.92281E-012,149.81508E+000,0.00000E+000
1,1,787,-4.00000E-006,1.81530E-012,149.99003E+000,0.00000E+000
1,1,788,33.00000E-006,1.64636E-012,154.92047E+000,0.00000E+000
1,1,789,-5.00000E-006,1.66511E-012,155.09453E+000,0.00000E+000
1,1,790,33.00000E-006,1.69066E-012,155.26855E+000,0.00000E+000
1,1,791,-4.00000E-006,1.69337E-012,155.44330E+000,0.00000E+000
1,1,792,-5.00000E-006,1.69057E-012,155.67790E+000,0.00000E+000
1,1,793,35.00000E-006,1.68184E-012,155.85200E+000,0.00000E+000
1,1,794,-1.00000E-006,1.66298E-012,156.02729E+000,0.00000E+000
1,1,795,0.00000E+000,1.65018E-012,156.24368E+000,0.00000E+000
1,1,796,29.00000E-006,1.62776E-012,156.41772E+000,0.00000E+000
1,1,797,5.00000E-006,1.59972E-012,156.59176E+000,0.00000E+000
1,1,798,28.00000E-006,1.57435E-012,156.82081E+000,0.00000E+000
1,1,799,0.00000E+000,1.54749E-012,156.99488E+000,0.00000E+000
1,1,800,26.00000E-006,1.52565E-012,157.17109E+000,0.00000E+000
1,1,801,29.00000E-006,1.48312E-012,157.40356E+000,0.00000E+000
1,1,802,4.00000E-006,1.46723E-012,157.57759E+000,0.00000E+000
1,1,803,29.00000E-006,1.44483E-012,157.75308E+000,0.00000E+000
1,1,804,25.00000E-006,1.41041E-012,157.98598E+000,0.00000E+000
1,1,805,8.00000E-006,1.38878E-012,158.16000E+000,0.00000E+000
1,1,806,15.00000E-006,1.35378E-012,158.34076E+000,0.00000E+000
1,1,807,24.00000E-006,1.31608E-012,158.56996E+000,0.00000E+000
1,1,808,11.00000E-006,1.28797E-012,158.74403E+000,0.00000E+000
1,1,809,21.00000E-006,1.26993E-012,158.91809E+000,0.00000E+000
1,1,810,20.00000E-006,1.24533E-012,159.15441E+000,0.00000E+000
1,1,811,12.00000E-006,1.22927E-012,159.32849E+000,0.00000E+000
1,1,812,20.00000E-006,1.20613E-012,159.50454E+000,0.00000E+000
1,1,813,16.00000E-006,1.18668E-012,159.73941E+000,0.00000E+000
1,1,814,13.00000E-006,1.16889E-012,159.91483E+000,0.00000E+000
1,1,815,16.00000E-006,1.14871E-012,160.08951E+000,0.00000E+000
1,1,816,15.00000E-006,1.13299E-012,160.32024E+000,0.00000E+000
1,1,817,13.00000E-006,1.12325E-012,160.49585E+000,0.00000E+000
1,1,818,17.00000E-006,1.11998E-012,160.67080E+000,0.00000E+000
1,1,819,13.00000E-006,1.10875E-012,160.90153E+000,0.00000E+000
1,1,820,16.00000E-006,1.10752E-012,161.07562E+000,0.00000E+000
1,1,821,15.00000E-006,1.10024E-012,161.25068E+000,0.00000E+000
1,1,822,17.00000E-006,1.09270E-012,161.46222E+000,0.00000E+000
1,1,823,14.00000E-006,1.08397E-012,161.63780E+000,0.00000E+000
1,1,824,15.00000E-006,1.08150E-012,161.81674E+000,0.00000E+000
1,1,825,16.00000E-006,1.07885E-012,162.06660E+000,0.00000E+000
1,1,826,18.00000E-006,1.07049E-012,162.24290E+000,0.00000E+000
1,1,827,16.00000E-006,1.06597E-012,162.41696E+000,0.00000E+000
1,1,828,13.00000E-006,1.05842E-012,162.63991E+000,0.00000E+000
1,1,829,18.00000E-006,1.05251E-012,162.81394E+000,0.00000E+000
1,1,830,15.00000E-006,1.04697E-012,162.99000E+000,0.00000E+000
1,1,831,19.00000E-006,1.04627E-012,163.22684E+000,0.00000E+000
1,1,832,12.00000E-006,1.04665E-012,163.40091E+000,0.00000E+000
1,1,833,20.00000E-006,1.05603E-012,163.57843E+000,0.00000E+000
1,1,834,15.00000E-006,1.03847E-012,163.81585E+000,0.00000E+000
1,1,835,19.00000E-006,1.02764E-012,163.99304E+000,0.00000E+000
1,1,836,11.00000E-006,1.02044E-012,164.16716E+000,0.00000E+000
1,1,837,10.00000E-006,1.00562E-012,164.40313E+000,0.00000E+000
1,1,838,21.00000E-006,1.00408E-012,164.57717E+000,0.00000E+000
1,1,839,10.00000E-006,1.00293E-012,164.75155E+000,0.00000E+000
1,1,840,19.00000E-006,986.49100E-015,164.99256E+000,0.00000E+000
1,1,841,11.00000E-006,978.07100E-015,165.16686E+000,0.00000E+000
1,1,842,16.00000E-006,958.74600E-015,165.34089E+000,0.00000E+000
1,1,843,12.00000E-006,939.36400E-015,165.53781E+000,0.00000E+000
1,1,844,21.00000E-006,928.78500E-015,165.71210E+000,0.00000E+000
1,1,845,10.00000E-006,917.12300E-015,165.88613E+000,0.00000E+000
1,1,846,9.00000E-006,898.36900E-015,166.12000E+000,0.00000E+000
1,1,847,19.00000E-006,888.92400E-015,166.29403E+000,0.00000E+000
1,1,848,12.00000E-006,876.97800E-015,166.46811E+000,0.00000E+000
1,1,849,12.00000E-006,856.01000E-015,166.70168E+000,0.00000E+000
1,1,850,15.00000E-006,848.80100E-015,166.88267E+000,0.00000E+000
1,1,851,18.00000E-006,826.73900E-015,167.05667E+000,0.00000E+000
1,1,852,13.00000E-006,806.35900E-015,167.28657E+000,0.00000E+000
1,1,853,18.00000E-006,795.48500E-015,167.46106E+000,0.00000E+000
1,1,854,16.00000E-006,796.52300E-015,167.63819E+000,0.00000E+000
1,1,855,15.00000E-006,784.75400E-015,167.86726E+000,0.00000E+000
1,1,856,17.00000E-006,772.78100E-015,168.04157E+000,0.00000E+000
1,1,857,16.00000E-006,764.19100E-015,168.21564E+000,0.00000E+000
1,1,858,17.00000E-006,756.97600E-015,168.45118E+000,0.00000E+000
1,1,859,15.00000E-006,752.89900E-015,168.62783E+000,0.00000E+000
1,1,860,19.00000E-006,743.06300E-015,168.80285E+000,0.00000E+000
1,1,861,14.00000E-006,735.90600E-015,169.02875E+000,0.00000E+000
1,1,862,23.00000E-006,728.25800E-015,169.20281E+000,0.00000E+000
1,1,863,13.00000E-006,723.66900E-015,169.37686E+000,0.00000E+000
1,1,864,12.00000E-006,716.34100E-015,169.61108E+000,0.00000E+000
1,1,865,25.00000E-006,704.88300E-015,169.78510E+000,0.00000E+000
1,1,866,12.00000E-006,698.15500E-015,169.95912E+000,0.00000E+000
1,1,867,16.00000E-006,692.30600E-015,170.19738E+000,0.00000E+000
1,1,868,24.00000E-006,687.70300E-015,170.37145E+000,0.00000E+000
1,1,869,9.00000E-006,685.23700E-015,170.54549E+000,0.00000E+000
1,1,870,8.00000E-006,686.67000E-015,170.76064E+000,0.00000E+000
1,1,871,27.00000E-006,682.29500E-015,170.93477E+000,0.00000E+000
1,1,872,8.00000E-006,676.49700E-015,171.11011E+000,0.00000E+000
1,1,873,14.00000E-006,677.86700E-015,171.33057E+000,0.00000E+000
1,1,874,16.00000E-006,675.55400E-015,171.50706E+000,0.00000E+000
1,1,875,26.00000E-006,675.55600E-015,171.68505E+000,0.00000E+000
1,1,876,17.00000E-006,673.74200E-015,171.91532E+000,0.00000E+000
1,1,877,20.00000E-006,676.25000E-015,172.08960E+000,0.00000E+000
1,1,878,26.00000E-006,688.50800E-015,172.26898E+000,0.00000E+000
1,1,879,22.00000E-006,686.26800E-015,172.50487E+000,0.00000E+000
1,1,880,10.00000E-006,685.18300E-015,172.67891E+000,0.00000E+000
1,1,881,22.00000E-006,679.76400E-015,172.85526E+000,0.00000E+000
1,1,882,12.00000E-006,681.37900E-015,173.09629E+000,0.00000E+000
1,1,883,24.00000E-006,685.35800E-015,173.27036E+000,0.00000E+000
1,1,884,18.00000E-006,680.53100E-015,173.44963E+000,0.00000E+000
1,1,885,24.00000E-006,686.28600E-015,173.68670E+000,0.00000E+000
1,1,886,12.00000E-006,689.39900E-015,173.86073E+000,0.00000E+000
1,1,887,22.00000E-006,685.64600E-015,174.03475E+000,0.00000E+000
1,1,888,22.00000E-006,684.04600E-015,174.27149E+000,0.00000E+000
1,1,889,13.00000E-006,686.09500E-015,174.44660E+000,0.00000E+000
1,1,890,19.00000E-006,688.65600E-015,174.62254E+000,0.00000E+000
1,1,891,21.00000E-006,694.00400E-015,174.83501E+000,0.00000E+000
1,1,892,12.00000E-006,694.00600E-015,175.00902E+000,0.00000E+000
1,1,893,18.00000E-006,699.59100E-015,175.18305E+000,0.00000E+000
1,1,894,11.00000E-006,706.02100E-015,175.41319E+000,0.00000E+000
1,1,895,20.00000E-006,711.80200E-015,175.58719E+000,0.00000E+000
1,1,896,11.00000E-006,712.30400E-015,175.76120E+000,0.00000E+000
1,1,897,13.00000E-006,712.12000E-015,175.99592E+000,0.00000E+000
1,1,898,19.00000E-006,717.35300E-015,176.16996E+000,0.00000E+000
1,1,899,12.00000E-006,712.47300E-015,176.34399E+000,0.00000E+000
1,1,900,15.00000E-006,708.30500E-015,176.57883E+000,0.00000E+000
1,1,901,20.00000E-006,707.90100E-015,176.75309E+000,0.00000E+000
1,1,902,14.00000E-006,711.01700E-015,176.92712E+000,0.00000E+000
1,1,903,16.00000E-006,712.77400E-015,177.16319E+000,0.00000E+000
1,1,904,20.00000E-006,716.69100E-015,177.33723E+000,0.00000E+000
1,1,905,16.00000E-006,712.64100E-015,177.51125E+000,0.00000E+000
1,1,906,15.00000E-006,720.86200E-015,177.74557E+000,0.00000E+000
1,1,907,17.00000E-006,717.65700E-015,177.91957E+000,0.00000E+000
1,1,908,16.00000E-006,715.71100E-015,178.09535E+000,0.00000E+000
1,1,909,17.00000E-006,716.13900E-015,178.32518E+000,0.00000E+000
1,1,910,18.00000E-006,717.28400E-015,178.49920E+000,0.00000E+000
1,1,911,17.00000E-006,726.22300E-015,178.67433E+000,0.00000E+000
1,1,912,15.00000E-006,727.55400E-015,178.90754E+000,0.00000E+000
1,1,913,17.00000E-006,730.31100E-015,179.08750E+000,0.00000E+000
1,1,914,16.00000E-006,734.06300E-015,179.26153E+000,0.00000E+000
1,1,915,17.00000E-006,733.43900E-015,179.47409E+000,0.00000E+000
1,1,916,16.00000E-006,739.10900E-015,179.65624E+000,0.00000E+000
1,1,917,17.00000E-006,742.73400E-015,179.83024E+000,0.00000E+000
1,1,918,18.00000E-006,755.51400E-015,180.06658E+000,0.00000E+000
1,1,919,18.00000E-006,762.42800E-015,180.24201E+000,0.00000E+000
1,1,920,16.00000E-006,770.28300E-015,180.41610E+000,0.00000E+000
1,1,921,18.00000E-006,792.96900E-015,180.64275E+000,0.00000E+000
1,1,922,17.00000E-006,798.55700E-015,180.81828E+000,0.00000E+000
1,1,923,17.00000E-006,823.63700E-015,180.99231E+000,0.00000E+000
1,1,924,18.00000E-006,844.42800E-015,181.23024E+000,0.00000E+000
1,1,925,16.00000E-006,859.02300E-015,181.40469E+000,0.00000E+000
1,1,926,15.00000E-006,877.73000E-015,181.58713E+000,0.00000E+000
1,1,927,14.00000E-006,903.22900E-015,181.82092E+000,0.00000E+000
1,1,928,19.00000E-006,925.27400E-015,181.99602E+000,0.00000E+000
1,1,929,19.00000E-006,950.16900E-015,182.17827E+000,0.00000E+000
1,1,930,16.00000E-006,974.11600E-015,182.40487E+000,0.00000E+000
1,1,931,17.00000E-006,990.98700E-015,182.58209E+000,0.00000E+000
1,1,932,18.00000E-006,1.01059E-012,182.75766E+000,0.00000E+000
1,1,933,15.00000E-006,1.02944E-012,182.98919E+000,0.00000E+000
1,1,934,18.00000E-006,1.04756E-012,183.16459E+000,0.00000E+000
1,1,935,18.00000E-006,1.06011E-012,183.34027E+000,0.00000E+000
1,1,936,14.00000E-006,1.08312E-012,183.56991E+000,0.00000E+000
1,1,937,22.00000E-006,1.08994E-012,183.74477E+000,0.00000E+000
1,1,938,17.00000E-006,1.09061E-012,183.92185E+000,0.00000E+000
1,1,939,21.00000E-006,1.09043E-012,184.13024E+000,0.00000E+000
1,1,940,16.00000E-006,1.09590E-012,184.30473E+000,0.00000E+000
1,1,941,19.00000E-006,1.10143E-012,184.47880E+000,0.00000E+000
1,1,942,19.00000E-006,1.11226E-012,184.71533E+000,0.00000E+000
1,1,943,17.00000E-006,1.12362E-012,184.88988E+000,0.00000E+000
1,1,944,19.00000E-006,1.13092E-012,185.06389E+000,0.00000E+000
1,1,945,19.00000E-006,1.12447E-012,185.29809E+000,0.00000E+000
1,1,946,20.00000E-006,1.12874E-012,185.47311E+000,0.00000E+000
1,1,947,20.00000E-006,1.12642E-012,185.64711E+000,0.00000E+000
1,1,948,18.00000E-006,1.12936E-012,185.88200E+000,0.00000E+000
1,1,949,18.00000E-006,1.13183E-012,186.05601E+000,0.00000E+000
1,1,950,18.00000E-006,1.12867E-012,186.23002E+000,0.00000E+000
1,1,951,18.00000E-006,1.12931E-012,186.46385E+000,0.00000E+000
1,1,952,18.00000E-006,1.12976E-012,186.63787E+000,0.00000E+000
1,1,953,21.00000E-006,1.13042E-012,186.81191E+000,0.00000E+000
1,1,954,18.00000E-006,1.12876E-012,187.04380E+000,0.00000E+000
1,1,955,17.00000E-006,1.12919E-012,187.21819E+000,0.00000E+000
1,1,956,17.00000E-006,1.12689E-012,187.39958E+000,0.00000E+000
1,1,957,15.00000E-006,1.13285E-012,187.63442E+000,0.00000E+000
1,1,958,18.00000E-006,1.13504E-012,187.80849E+000,0.00000E+000
1,1,959,18.00000E-006,1.15249E-012,187.98274E+000,0.00000E+000
1,1,960,16.00000E-006,1.17456E-012,188.22157E+000,0.00000E+000
1,1,961,20.00000E-006,1.19416E-012,188.39558E+000,0.00000E+000
1,1,962,16.00000E-006,1.22557E-012,188.57214E+000,0.00000E+000
1,1,963,20.00000E-006,1.25587E-012,188.76244E+000,0.00000E+000
1,1,964,17.00000E-006,1.28825E-012,188.93826E+000,0.00000E+000
1,1,965,16.00000E-006,1.32964E-012,189.11659E+000,0.00000E+000
1,1,966,21.00000E-006,1.39493E-012,189.34324E+000,0.00000E+000
1,1,967,15.00000E-006,1.44420E-012,189.51726E+000,0.00000E+000
1,1,968,20.00000E-006,1.50828E-012,189.69610E+000,0.00000E+000
1,1,969,17.00000E-006,1.62728E-012,189.93166E+000,0.00000E+000
1,1,970,16.00000E-006,1.72644E-012,190.10568E+000,0.00000E+000
1,1,971,12.00000E-006,1.86830E-012,190.28653E+000,0.00000E+000
1,1,972,18.00000E-006,2.07871E-012,190.53052E+000,0.00000E+000
1,1,973,18.00000E-006,3.65482E-012,191.96321E+000,0.00000E+000
1,1,974,12.00000E-006,3.55576E-012,192.13743E+000,0.00000E+000
1,1,975,27.00000E-006,3.45257E-012,192.31161E+000,0.00000E+000
1,1,976,15.00000E-006,3.50272E-012,192.48762E+000,0.00000E+000
1,1,977,27.00000E-006,3.52954E-012,192.71083E+000,0.00000E+000
1,1,978,7.00000E-006,3.57766E-012,192.88504E+000,0.00000E+000
1,1,979,27.00000E-006,3.67007E-012,193.05970E+000,0.00000E+000
1,1,980,22.00000E-006,3.44753E-012,193.29542E+000,0.00000E+000
1,1,981,8.00000E-006,3.58232E-012,193.46963E+000,0.00000E+000
1,1,982,26.00000E-006,3.57316E-012,193.64380E+000,0.00000E+000
1,1,983,14.00000E-006,3.57511E-012,193.88114E+000,0.00000E+000
1,1,984,26.00000E-006,3.58671E-012,194.05870E+000,0.00000E+000
1,1,985,6.00000E-006,3.51515E-012,194.23321E+000,0.00000E+000
1,1,986,8.00000E-006,3.43643E-012,194.41559E+000,0.00000E+000
1,1,987,23.00000E-006,3.49601E-012,194.58975E+000,0.00000E+000
1,1,988,7.00000E-006,3.60822E-012,194.76537E+000,0.00000E+000
1,1,989,20.00000E-006,3.42059E-012,194.99557E+000,0.00000E+000
1,1,990,12.00000E-006,3.66315E-012,195.17003E+000,0.00000E+000
1,1,991,20.00000E-006,3.60464E-012,195.34583E+000,0.00000E+000
1,1,992,16.00000E-006,3.53178E-012,195.57973E+000,0.00000E+000
1,1,993,14.00000E-006,3.59057E-012,195.75391E+000,0.00000E+000
1,1,994,23.00000E-006,3.61908E-012,195.92812E+000,0.00000E+000
1,1,995,9.00000E-006,4.21891E-012,196.16432E+000,0.00000E+000
1,1,996,28.00000E-006,4.54090E-012,196.33992E+000,0.00000E+000
1,1,997,11.00000E-006,4.85138E-012,196.51421E+000,0.00000E+000
1,1,998,9.00000E-006,5.75597E-012,196.74783E+000,0.00000E+000
1,1,999,18.00000E-006,6.19821E-012,196.92931E+000,0.00000E+000
1,1,1000,17.00000E-006,6.55963E-012,197.10354E+000,0.00000E+000
1,1,1001,11.00000E-006,8.30320E-012,197.33298E+000,0.00000E+000
1,1,1002,27.00000E-006,10.08400E-012,197.50717E+000,0.00000E+000
1,1,1003,10.00000E-006,13.37043E-012,197.68140E+000,0.00000E+000
1,1,1004,25.00000E-006,22.77040E-012,198.09049E+000,0.00000E+000
1,1,1005,12.00000E-006,30.04340E-012,198.26468E+000,0.00000E+000
1,1,1006,18.00000E-006,35.33530E-012,198.49576E+000,0.00000E+000
1,1,1007,17.00000E-006,43.04380E-012,198.66997E+000,0.00000E+000
1,1,1008,21.00000E-006,46.70140E-012,198.84417E+000,0.00000E+000
1,1,1009,14.00000E-006,50.90800E-012,199.06342E+000,0.00000E+000
1,1,1010,23.00000E-006,50.73920E-012,199.24048E+000,0.00000E+000
1,1,1011,12.00000E-006,49.61760E-012,199.41633E+000,0.00000E+000
1,1,1012,20.00000E-006,52.79030E-012,199.65610E+000,0.00000E+000
1,1,1013,15.00000E-006,51.59310E-012,199.83073E+000,0.00000E+000
1,1,1014,19.00000E-006,50.22460E-012,200.00701E+000,0.00000E+000
1,1,1015,16.00000E-006,51.80890E-012,200.24587E+000,0.00000E+000
1,1,1016,17.00000E-006,50.39330E-012,200.42008E+000,0.00000E+000
1,1,1017,17.00000E-006,49.11550E-012,200.59428E+000,0.00000E+000
1,1,1018,18.00000E-006,50.38440E-012,200.82718E+000,0.00000E+000
1,1,1019,16.00000E-006,49.14150E-012,201.00150E+000,0.00000E+000
1,1,1020,18.00000E-006,52.27620E-012,201.17570E+000,0.00000E+000
1,1,1021,18.00000E-006,49.71270E-012,201.41052E+000,0.00000E+000
1,1,1022,16.00000E-006,50.91600E-012,201.58474E+000,0.00000E+000
1,1,1023,19.00000E-006,52.61490E-012,201.75893E+000,0.00000E+000
1,1,1024,16.00000E-006,49.40040E-012,201.99283E+000,0.00000E+000
1,1,1025,18.00000E-006,52.48280E-012,202.17293E+000,0.00000E+000
1,1,1026,17.00000E-006,52.34400E-012,202.35155E+000,0.00000E+000
1,1,1027,17.00000E-006,51.21680E-012,202.58702E+000,0.00000E+000
1,1,1028,16.00000E-006,53.05270E-012,202.76122E+000,0.00000E+000
1,1,1029,17.00000E-006,51.30700E-012,202.93584E+000,0.00000E+000
1,1,1030,18.00000E-006,52.98530E-012,203.16876E+000,0.00000E+000
1,1,1031,18.00000E-006,51.74990E-012,203.34427E+000,0.00000E+000
1,1,1032,19.00000E-006,49.34260E-012,203.51849E+000,0.00000E+000
1,1,1033,21.00000E-006,50.48820E-012,203.71643E+000,0.00000E+000
1,1,1034,16.00000E-006,50.94930E-012,203.89080E+000,0.00000E+000
1,1,1035,23.00000E-006,53.54170E-012,204.06689E+000,0.00000E+000
1,1,1036,22.00000E-006,49.67780E-012,204.29854E+000,0.00000E+000
1,1,1037,16.00000E-006,53.42240E-012,204.47304E+000,0.00000E+000
1,1,1038,20.00000E-006,54.23840E-012,204.64728E+000,0.00000E+000
1,1,1039,19.00000E-006,54.53310E-012,204.88005E+000,0.00000E+000
1,1,1040,15.00000E-006,54.30060E-012,205.05443E+000,0.00000E+000
1,1,1041,17.00000E-006,52.66870E-012,205.22906E+000,0.00000E+000
1,1,1042,17.00000E-006,55.14450E-012,205.46166E+000,0.00000E+000
1,1,1043,19.00000E-006,53.00080E-012,205.63587E+000,0.00000E+000
1,1,1044,18.00000E-006,51.85030E-012,205.81167E+000,0.00000E+000
1,1,1045,21.00000E-006,54.67960E-012,206.04908E+000,0.00000E+000
1,1,1046,16.00000E-006,52.42040E-012,206.22329E+000,0.00000E+000
1,1,1047,21.00000E-006,51.19140E-012,206.39751E+000,0.00000E+000
1,1,1048,18.00000E-006,51.99690E-012,206.62423E+000,0.00000E+000
1,1,1049,21.00000E-006,50.85180E-012,206.79972E+000,0.00000E+000
1,1,1050,18.00000E-006,52.68410E-012,206.98092E+000,0.00000E+000
1,1,1051,18.00000E-006,51.87490E-012,207.21381E+000,0.00000E+000
1,1,1052,19.00000E-006,52.41570E-012,207.38801E+000,0.00000E+000
1,1,1053,18.00000E-006,54.52780E-012,207.56352E+000,0.00000E+000
1,1,1054,21.00000E-006,50.06390E-012,207.79784E+000,0.00000E+000
1,1,1055,19.00000E-006,53.04590E-012,207.97208E+000,0.00000E+000
1,1,1056,17.00000E-006,52.25030E-012,208.14625E+000,0.00000E+000
1,1,1057,16.00000E-006,51.84460E-012,208.38228E+000,0.00000E+000
1,1,1058,21.00000E-006,53.54970E-012,208.55774E+000,0.00000E+000
1,1,1059,16.00000E-006,52.54950E-012,208.73245E+000,0.00000E+000
1,1,1060,20.00000E-006,53.58580E-012,208.95947E+000,0.00000E+000
1,1,1061,17.00000E-006,52.32080E-012,209.13537E+000,0.00000E+000
1,1,1062,16.00000E-006,50.80810E-012,209.31259E+000,0.00000E+000
1,1,1063,17.00000E-006,52.21950E-012,209.54530E+000,0.00000E+000
1,1,1064,17.00000E-006,51.30500E-012,209.71950E+000,0.00000E+000
1,1,1065,19.00000E-006,50.58080E-012,209.89376E+000,0.00000E+000
1,1,1066,18.00000E-006,51.72510E-012,210.12824E+000,0.00000E+000
1,1,1067,15.00000E-006,49.97720E-012,210.30244E+000,0.00000E+000
1,1,1068,20.00000E-006,53.03570E-012,210.47674E+000,0.00000E+000
1,1,1069,25.00000E-006,50.50950E-012,210.70920E+000,0.00000E+000
1,1,1070,7.00000E-006,52.91090E-012,210.88339E+000,0.00000E+000
1,1,1071,22.00000E-006,54.89610E-012,211.06002E+000,0.00000E+000
1,1,1072,19.00000E-006,52.34770E-012,211.28614E+000,0.00000E+000
1,1,1073,10.00000E-006,54.70270E-012,211.46204E+000,0.00000E+000
1,1,1074,21.00000E-006,52.87710E-012,211.63629E+000,0.00000E+000
1,1,1075,29.00000E-006,53.48800E-012,211.87068E+000,0.00000E+000
1,1,1076,1.00000E-006,53.37310E-012,212.04850E+000,0.00000E+000
1,1,1077,34.00000E-006,51.57020E-012,212.22413E+000,0.00000E+000
1,1,1078,32.00000E-006,53.40990E-012,212.45465E+000,0.00000E+000
1,1,1079,5.00000E-006,52.84760E-012,212.62885E+000,0.00000E+000
1,1,1080,33.00000E-006,50.64510E-012,212.80466E+000,0.00000E+000
1,1,1081,26.00000E-006,51.43820E-012,213.02537E+000,0.00000E+000
1,1,1082,7.00000E-006,49.22500E-012,213.19961E+000,0.00000E+000
1,1,1083,5.00000E-006,50.71040E-012,213.38258E+000,0.00000E+000
1,1,1084,5.00000E-006,48.95070E-012,213.61546E+000,0.00000E+000
1,1,1085,31.00000E-006,49.07290E-012,213.78966E+000,0.00000E+000
1,1,1086,27.00000E-006,50.80360E-012,213.97064E+000,0.00000E+000
1,1,1087,28.00000E-006,46.65710E-012,214.20646E+000,0.00000E+000
1,1,1088,6.00000E-006,47.57700E-012,214.38068E+000,0.00000E+000
1,1,1089,29.00000E-006,46.52510E-012,214.55536E+000,0.00000E+000
1,1,1090,17.00000E-006,42.21310E-012,214.79287E+000,0.00000E+000
1,1,1091,19.00000E-006,42.94390E-012,214.96860E+000,0.00000E+000
